ID,Name,G,GS,W,L,SVO,SV,SV%,BS,BS%,SD,MD,IP,BF,AB,HA,1B,2B,3B,HR,TB,R,ER,BB,IBB,K,HP,ERA,AVG,OBP,SLG,OPS,WHIP,BRA/9,K/9,BB/9,HR/9,K/BB,K%,BB%,K%-BB%,SH,SF,WP,BK,CI,DP,RA,GF,IR,IRS,IRS%,GF%,QS,QS%,CG,CG%,SHO,PPG,RS,RSG,PI,GB,FB,GO%,SB,CS,FIP-,WAR
132365,Ignacio Reyes,31,31,17,8,0,0,.000,0,.000,0,0,181.0,740,684,146,98,28,5,15,229,70,59,46,0,148,5,2.93,.213,.267,.335,.601,1.06,9.8,7.4,2.3,0.7,3.2,20.0,6.2,13.8,1,4,3,0,0,9,0,0,0,0,0.0,.000,16,.516,0,.000,0,86,92,3.0,2686,161,220,0.42,7,3,72,5.2
128429,Jeffrey Richards,34,22,6,11,0,0,.000,0,.000,1,2,136.2,598,532,137,92,23,2,20,224,86,81,57,2,104,6,5.33,.258,.335,.421,.756,1.42,13.2,6.8,3.8,1.3,1.8,17.4,9.5,7.9,1,2,2,2,0,11,12,5,11,4,36.4,.417,8,.364,0,.000,0,64,60,2.7,2193,127,162,0.44,15,0,104,1.3
134360,Jon Richardson,32,32,17,12,0,0,.000,0,.000,0,0,195.2,838,731,171,114,42,1,14,257,95,91,90,1,132,5,4.19,.234,.320,.352,.671,1.33,12.2,6.1,4.1,0.6,1.5,15.8,10.7,5.0,5,6,5,4,1,15,0,0,0,0,0.0,.000,18,.562,3,.094,2,96,102,3.2,3096,220,212,0.51,24,4,90,3.6
125871,Fernando Rivera,27,0,1,4,4,2,1.000,0,.000,3,5,55.0,240,200,45,27,12,0,6,75,28,24,37,0,46,1,3.93,.225,.346,.375,.721,1.49,13.6,7.5,6.1,1.0,1.2,19.2,15.4,3.8,0,2,1,0,0,7,27,11,15,4,26.7,.407,0,.000,0,.000,0,33,0,0.0,909,41,69,0.37,1,0,110,-0.1
136131,Salvador Rivera,28,28,12,12,0,0,.000,0,.000,0,0,163.1,705,615,155,108,32,2,13,230,81,78,66,12,164,19,4.30,.252,.342,.374,.716,1.35,13.2,9.0,3.6,0.7,2.5,23.3,9.4,13.9,3,2,8,0,0,14,0,0,0,0,0.0,.000,12,.429,0,.000,0,91,93,3.3,2563,142,158,0.47,24,5,78,4.1
135378,Jack Robbins,28,0,4,1,0,0,.000,0,.000,6,6,62.2,276,250,74,49,12,0,13,125,42,38,20,0,39,2,5.46,.296,.350,.500,.850,1.50,13.8,5.6,2.9,1.9,1.9,14.1,7.2,6.9,2,2,3,0,0,7,28,6,27,18,66.7,.214,0,.000,0,.000,0,35,0,0.0,989,64,75,0.46,6,1,122,-0.5
134834,Clifton Roberts,11,0,1,1,2,0,.000,2,1.000,5,3,16.2,73,67,21,15,3,1,2,32,7,7,2,0,9,3,3.78,.313,.356,.478,.834,1.38,14.0,4.9,1.1,1.1,4.5,12.3,2.7,9.6,0,1,1,0,0,3,11,1,6,4,66.7,.091,0,.000,0,.000,0,20,0,0.0,230,16,22,0.42,0,0,99,0.1
124113,Brian Robertson,73,0,4,1,5,1,.200,4,.800,14,15,102.2,428,386,97,69,14,1,13,152,44,42,37,2,50,3,3.68,.251,.321,.394,.715,1.31,12.0,4.4,3.2,1.1,1.4,11.7,8.6,3.0,1,1,6,0,0,12,73,22,61,21,34.4,.301,0,.000,0,.000,0,21,0,0.0,1540,123,113,0.52,6,4,105,0.1
125126,Elijah Robertson,67,0,4,2,4,0,.000,4,1.000,11,13,89.1,404,351,89,49,21,3,16,164,65,58,45,2,83,6,5.84,.254,.347,.467,.814,1.50,14.1,8.4,4.5,1.6,1.8,20.5,11.1,9.4,0,2,4,0,0,9,67,9,31,8,25.8,.134,0,.000,0,.000,0,23,0,0.0,1542,82,92,0.47,7,1,113,-0.3
133577,Mike Robertson,34,26,10,12,0,0,.000,0,.000,0,0,188.0,786,708,170,106,35,1,28,291,90,86,60,0,149,12,4.12,.240,.309,.411,.720,1.22,11.6,7.1,2.9,1.3,2.5,19.0,7.6,11.3,3,2,2,1,1,17,8,2,6,0,0.0,.250,15,.577,4,.154,1,85,79,3.0,2896,202,186,0.52,6,6,106,1.7
130013,Bob Robinson,28,28,14,6,0,0,.000,0,.000,0,0,157.2,644,584,131,95,23,2,11,191,58,52,50,0,117,4,2.97,.224,.289,.327,.616,1.15,10.6,6.7,2.9,0.6,2.3,18.2,7.8,10.4,4,2,5,0,0,16,0,0,0,0,0.0,.000,13,.464,0,.000,0,86,92,3.3,2419,198,137,0.59,10,4,80,3.8
125768,Bob Rodríguez,53,1,6,0,0,0,.000,0,.000,5,6,103.0,444,401,103,65,17,2,19,181,48,46,39,0,88,1,4.02,.257,.323,.451,.774,1.38,12.5,7.7,3.4,1.7,2.3,19.8,8.8,11.0,1,2,9,2,0,7,52,10,42,16,38.1,.192,0,.000,0,.000,0,30,2,2.0,1640,105,106,0.50,3,1,109,-0.1
134962,Ernesto Rodríguez,60,0,0,3,0,0,.000,0,.000,16,4,96.2,391,349,76,63,8,1,4,98,29,26,36,1,56,1,2.42,.218,.290,.281,.571,1.16,10.5,5.2,3.4,0.4,1.6,14.3,9.2,5.1,1,4,3,0,0,13,60,12,44,9,20.5,.200,0,.000,0,.000,0,22,0,0.0,1368,111,106,0.51,4,3,75,1.5
136840,Fernando Rodríguez,52,0,4,4,0,0,.000,0,.000,13,11,81.0,333,300,72,43,19,1,9,120,36,33,26,2,63,4,3.67,.240,.306,.400,.706,1.21,11.3,7.0,2.9,1.0,2.4,18.9,7.8,11.1,0,3,3,1,0,11,52,17,43,13,30.2,.327,0,.000,0,.000,0,24,0,0.0,1290,86,79,0.52,4,3,90,0.7
135361,Juan Rodríguez,46,1,3,0,4,2,1.000,0,.000,2,6,97.0,394,361,78,57,11,1,9,118,40,39,27,0,54,3,3.62,.216,.275,.327,.602,1.08,10.0,5.0,2.5,0.8,2.0,13.7,6.9,6.9,0,2,3,1,1,8,45,21,42,9,21.4,.467,1,1.000,0,.000,0,30,1,1.0,1395,104,123,0.46,5,1,92,0.7
131057,Josué Román,46,0,6,1,6,3,.600,2,.333,19,5,82.0,330,299,66,44,15,1,6,101,30,27,25,0,52,1,2.96,.221,.279,.338,.617,1.11,10.1,5.7,2.7,0.7,2.1,15.8,7.6,8.2,0,5,1,0,0,12,46,19,31,10,32.3,.413,0,.000,0,.000,0,26,0,0.0,1225,99,83,0.54,4,0,80,1.2
127941,Ernest Ronaldson,30,30,4,15,0,0,.000,0,.000,0,0,172.2,743,651,160,112,20,2,26,262,102,97,76,0,126,8,5.06,.246,.329,.402,.731,1.37,12.7,6.6,4.0,1.4,1.7,17.0,10.2,6.7,1,7,6,2,0,14,0,0,0,0,0.0,.000,13,.433,0,.000,0,92,61,2.0,2775,185,184,0.50,47,4,116,0.9
135140,Francis Roop,51,0,3,1,5,4,1.000,0,.000,14,2,91.0,359,338,74,55,11,1,7,108,24,21,16,0,78,3,2.08,.219,.259,.320,.579,0.99,9.2,7.7,1.6,0.7,4.9,21.7,4.5,17.3,0,2,2,0,0,9,51,22,22,5,22.7,.431,0,.000,0,.000,0,25,0,0.0,1310,90,91,0.50,0,3,63,2.0
127858,Cisco Rosa,30,0,2,1,1,1,1.000,0,.000,5,9,40.2,183,168,55,38,8,1,8,89,35,35,13,0,30,0,7.75,.327,.372,.530,.901,1.67,15.0,6.6,2.9,1.8,2.3,16.4,7.1,9.3,0,2,2,0,0,6,30,8,18,3,16.7,.267,0,.000,0,.000,0,22,0,0.0,685,45,40,0.53,2,1,118,-0.2
126707,Adrian Rose,34,13,5,6,2,1,.500,1,.500,7,4,109.1,446,407,104,67,18,4,15,175,61,59,32,0,88,2,4.86,.256,.310,.430,.740,1.24,11.4,7.2,2.6,1.2,2.8,19.7,7.2,12.6,1,4,3,1,0,15,21,10,10,5,50.0,.476,5,.385,0,.000,0,49,39,3.0,1675,107,110,0.49,7,7,95,1.4
124477,Jessie Rose,31,31,15,8,0,0,.000,0,.000,0,0,182.1,767,682,147,106,23,1,17,223,67,63,73,8,162,10,3.11,.216,.300,.327,.627,1.21,11.4,8.0,3.6,0.8,2.2,21.1,9.5,11.6,1,1,4,1,0,13,0,0,0,0,0.0,.000,14,.452,0,.000,0,95,93,3.0,2950,196,171,0.53,17,3,85,3.8
136623,Luis Rosário,45,15,11,6,3,0,.000,3,1.000,5,3,137.2,600,521,132,93,21,1,17,206,74,69,49,3,88,13,4.51,.253,.326,.395,.721,1.31,12.7,5.8,3.2,1.1,1.8,14.7,8.2,6.5,5,12,2,1,0,4,30,11,23,4,17.4,.367,8,.533,1,.067,1,47,48,3.2,2136,134,178,0.43,22,2,108,0.7
129102,Bill Russell,62,0,6,2,45,34,.756,11,.244,30,12,62.2,284,251,69,52,10,0,7,100,29,28,31,0,45,0,4.02,.275,.352,.398,.751,1.60,14.4,6.5,4.5,1.0,1.5,15.8,10.9,4.9,0,2,5,0,0,2,62,46,12,7,58.3,.742,0,.000,0,.000,0,17,0,0.0,1091,61,75,0.45,4,0,101,0.2
132563,Héctor Ruíz,28,25,15,7,0,0,.000,0,.000,0,0,183.2,749,659,132,86,28,4,14,210,61,52,78,1,159,7,2.55,.200,.290,.319,.608,1.14,10.6,7.8,3.8,0.7,2.0,21.2,10.4,10.8,0,5,6,1,0,15,3,0,1,0,0.0,.000,17,.680,4,.160,3,99,93,3.7,2778,166,204,0.45,2,3,83,4.0
133221,Pedro Ríos,58,0,4,6,12,6,.500,6,.500,23,11,96.1,413,378,103,76,15,1,11,153,41,39,30,0,73,3,3.64,.272,.330,.405,.735,1.38,12.7,6.8,2.8,1.0,2.4,17.7,7.3,10.4,1,1,2,1,0,11,58,19,32,10,31.2,.328,0,.000,0,.000,0,26,0,0.0,1558,81,119,0.41,9,3,89,0.9
136762,Víctor Salas,34,23,9,10,0,0,.000,0,.000,3,0,153.1,674,606,171,106,40,5,20,281,92,87,53,0,110,8,5.11,.282,.345,.464,.809,1.46,13.6,6.5,3.1,1.2,2.1,16.3,7.9,8.5,2,5,2,0,0,16,11,4,5,1,20.0,.364,7,.304,1,.043,0,72,78,3.4,2452,165,164,0.50,8,3,103,1.6
136560,Luis Salgado,33,33,15,12,0,0,.000,0,.000,0,0,173.2,757,667,168,125,20,4,19,253,96,89,76,0,98,9,4.61,.252,.335,.379,.714,1.40,13.1,5.1,3.9,1.0,1.3,12.9,10.0,2.9,1,4,6,0,0,16,0,0,0,0,0.0,.000,11,.333,0,.000,0,84,108,3.3,2798,172,226,0.43,12,3,107,1.7
129708,Jon Samuels,31,31,4,12,0,0,.000,0,.000,0,0,135.1,583,502,128,95,20,2,11,185,68,65,69,0,96,2,4.32,.255,.343,.369,.712,1.46,13.2,6.4,4.6,0.7,1.4,16.5,11.8,4.6,3,7,5,0,0,18,0,0,0,0,0.0,.000,2,.065,0,.000,0,71,65,2.1,2226,138,144,0.49,7,4,92,2.3
129511,Ricardo Sandoval,72,0,1,2,3,1,.500,1,.333,7,9,127.2,581,510,148,92,27,1,28,261,83,81,65,11,118,2,5.71,.290,.370,.512,.882,1.67,15.2,8.3,4.6,2.0,1.8,20.3,11.2,9.1,0,4,2,0,0,11,72,21,65,30,46.2,.292,0,.000,0,.000,0,30,0,0.0,2181,116,127,0.48,13,2,125,-1.2
135030,Raúl Santana,42,5,4,4,0,0,.000,0,.000,12,3,93.1,416,358,97,68,17,0,12,150,43,39,46,8,71,5,3.76,.271,.358,.419,.777,1.53,14.3,6.8,4.4,1.2,1.5,17.1,11.1,6.0,2,4,6,1,1,12,37,8,25,9,36.0,.216,1,.200,0,.000,0,37,8,1.6,1571,93,98,0.49,5,3,105,0.3
128189,Manny Santos,52,0,3,1,5,3,.600,2,.400,18,8,57.0,234,197,34,21,8,0,5,57,12,11,35,7,43,2,1.74,.173,.303,.289,.593,1.21,11.2,6.8,5.5,0.8,1.2,18.4,15.0,3.4,0,0,0,1,0,8,52,23,33,8,24.2,.442,0,.000,0,.000,0,16,0,0.0,844,57,61,0.48,0,1,93,0.4
127171,Alfred Savage,32,32,10,7,0,0,.000,0,.000,0,0,153.0,679,578,140,97,29,2,12,209,75,68,85,0,120,10,4.00,.242,.347,.362,.709,1.47,13.8,7.1,5.0,0.7,1.4,17.7,12.5,5.2,2,4,5,0,0,14,0,0,0,0,0.0,.000,3,.094,0,.000,0,79,100,3.1,2534,159,157,0.50,18,7,94,2.5
135160,Patrick Schmidt,55,0,12,8,8,3,.375,5,.625,25,19,85.1,373,332,88,61,12,0,15,145,42,38,34,0,72,1,4.01,.265,.332,.437,.769,1.43,13.0,7.6,3.6,1.6,2.1,19.3,9.1,10.2,3,3,1,1,0,5,55,17,35,9,25.7,.309,0,.000,0,.000,0,25,0,0.0,1383,60,116,0.34,3,0,110,-0.2
125944,Will Schock,17,0,3,0,1,0,.000,1,1.000,4,2,32.0,131,114,23,12,6,1,4,43,20,20,15,0,24,2,5.62,.202,.305,.377,.683,1.19,11.2,6.8,4.2,1.1,1.6,18.3,11.5,6.9,0,0,0,0,0,4,17,8,6,0,0.0,.471,0,.000,0,.000,0,28,0,0.0,489,26,40,0.39,4,2,106,-0.0
124780,Bryce Shows,59,0,3,1,6,1,.200,4,.667,12,11,104.2,469,415,122,70,29,0,23,220,79,79,45,9,61,1,6.79,.294,.358,.530,.888,1.60,14.4,5.2,3.9,2.0,1.4,13.0,9.6,3.4,0,8,1,0,0,7,59,16,56,22,39.3,.271,0,.000,0,.000,0,27,0,0.0,1608,122,117,0.51,6,4,129,-1.2
130251,Wilson Simmons,32,32,9,9,0,0,.000,0,.000,0,0,186.1,791,700,169,116,37,2,14,252,86,78,80,3,91,6,3.77,.241,.324,.360,.684,1.34,12.3,4.4,3.9,0.7,1.1,11.5,10.1,1.4,3,2,6,1,0,21,0,0,0,0,0.0,.000,10,.312,0,.000,0,90,81,2.5,2880,216,218,0.50,8,4,102,2.3
129966,Abraham Smith,28,25,8,8,2,1,1.000,0,.000,0,0,144.1,644,564,152,95,36,2,19,249,87,81,62,3,121,11,5.05,.270,.350,.441,.791,1.48,14.0,7.5,3.9,1.2,2.0,18.8,9.6,9.2,1,6,3,0,0,10,3,3,1,1,100.0,1.000,10,.400,0,.000,0,85,94,3.8,2384,118,175,0.40,5,2,104,1.6
126741,Jason Smith,44,0,5,3,6,3,.600,2,.333,21,14,92.2,391,338,72,51,11,0,10,113,38,36,48,9,90,2,3.50,.213,.313,.334,.647,1.29,11.8,8.7,4.7,1.0,1.9,23.0,12.3,10.7,1,2,4,1,0,10,44,13,35,11,31.4,.295,0,.000,0,.000,0,32,0,0.0,1444,74,100,0.43,7,2,85,1.1
121547,Marcus Smith,30,0,4,0,5,3,1.000,0,.000,5,4,76.1,342,298,74,50,11,0,13,124,36,35,37,1,87,6,4.13,.248,.342,.416,.758,1.45,13.8,10.3,4.4,1.5,2.4,25.4,10.8,14.6,0,1,4,1,0,5,30,15,21,6,28.6,.500,0,.000,0,.000,0,43,0,0.0,1304,72,63,0.53,3,0,108,-0.1
126690,Marvin Smith,66,0,5,7,28,24,.857,4,.143,33,14,86.1,358,316,69,46,10,0,13,118,31,29,37,1,115,1,3.02,.218,.300,.373,.673,1.23,11.2,12.0,3.9,1.4,3.1,32.1,10.3,21.8,1,3,1,1,0,8,66,38,12,2,16.7,.576,0,.000,0,.000,0,22,0,0.0,1453,61,73,0.46,6,2,79,1.7
130843,Steve Smith,45,0,1,2,2,1,1.000,0,.000,11,4,88.0,361,337,82,57,9,0,16,139,34,34,22,0,62,1,3.48,.243,.292,.412,.704,1.18,10.7,6.3,2.2,1.6,2.8,17.2,6.1,11.1,1,0,3,2,0,8,45,19,30,10,33.3,.422,0,.000,0,.000,0,29,0,0.0,1346,91,98,0.48,7,4,105,0.1
119814,Travis Smith,32,32,8,13,0,0,.000,0,.000,0,0,173.1,737,665,160,118,22,2,18,240,94,81,57,0,125,10,4.21,.241,.309,.361,.670,1.25,11.8,6.5,3.0,0.9,2.2,17.0,7.7,9.2,2,3,7,0,0,13,0,0,0,0,0.0,.000,9,.281,1,.031,0,84,86,2.7,2694,196,180,0.52,27,4,91,3.1
127479,Wilfred Smith,62,0,3,3,5,1,.250,3,.600,6,9,125.0,568,481,127,85,23,3,16,204,71,67,77,15,98,6,4.82,.264,.370,.424,.794,1.63,15.1,7.1,5.5,1.2,1.3,17.3,13.6,3.7,0,4,5,0,0,10,62,14,54,23,42.6,.226,0,.000,0,.000,0,33,0,0.0,2103,114,142,0.45,9,3,111,-0.3
126022,Tom Snyder,34,34,7,13,0,0,.000,0,.000,0,0,180.1,790,695,185,123,35,5,22,296,95,93,77,6,114,6,4.64,.266,.340,.426,.766,1.45,13.4,5.7,3.8,1.1,1.5,14.4,9.7,4.7,1,11,12,1,0,18,0,0,0,0,0.0,.000,11,.324,0,.000,0,85,95,2.8,2895,185,216,0.46,5,5,104,2.0
127671,Alex Stanton,44,0,4,0,3,1,.333,2,.667,15,4,74.0,304,261,46,27,6,1,12,90,25,23,41,0,65,1,2.80,.176,.289,.345,.634,1.18,10.7,7.9,5.0,1.5,1.6,21.4,13.5,7.9,0,1,3,0,0,5,44,15,36,5,13.9,.341,0,.000,0,.000,0,27,0,0.0,1206,73,75,0.49,13,0,116,-0.4
128473,Roman Stefanut,47,0,5,4,5,2,.400,3,.600,19,13,67.2,300,261,71,52,12,0,7,104,40,32,30,4,57,5,4.26,.272,.353,.398,.752,1.49,14.1,7.6,4.0,0.9,1.9,19.0,10.0,9.0,0,4,2,0,0,6,47,9,39,10,25.6,.191,0,.000,0,.000,0,24,0,0.0,1151,60,73,0.45,7,4,83,1.0
120781,John Stevens,46,0,1,2,3,1,.500,1,.333,11,7,85.0,350,319,79,52,13,1,13,133,28,28,30,0,72,0,2.96,.248,.311,.417,.728,1.28,11.5,7.6,3.2,1.4,2.4,20.6,8.6,12.0,0,1,1,0,0,11,46,16,32,9,28.1,.348,0,.000,0,.000,0,27,0,0.0,1269,90,78,0.54,8,2,97,0.4
132509,Max Stevens,74,0,7,4,6,1,.167,5,.833,23,10,118.1,503,457,114,66,18,2,28,220,62,53,36,2,88,2,4.03,.249,.303,.481,.784,1.27,11.6,6.7,2.7,2.1,2.4,17.5,7.2,10.3,1,7,4,1,0,10,74,17,61,17,27.9,.230,0,.000,0,.000,0,24,0,0.0,1777,102,152,0.40,6,2,122,-1.0
130345,Paul Stevens,33,33,10,10,0,0,.000,0,.000,0,0,170.2,751,655,169,117,34,1,17,256,102,93,82,7,128,4,4.90,.258,.340,.391,.731,1.47,13.4,6.8,4.3,0.9,1.6,17.0,10.9,6.1,2,8,6,1,0,11,0,0,0,0,0.0,.000,11,.333,1,.030,0,84,103,3.1,2800,188,173,0.52,22,5,92,2.9
127286,Allen Stockhill,32,32,16,6,0,0,.000,0,.000,0,0,202.2,842,770,192,129,40,1,22,300,87,80,61,1,147,3,3.55,.249,.304,.390,.694,1.25,11.4,6.5,2.7,1.0,2.4,17.5,7.2,10.2,1,7,4,0,0,12,0,0,0,0,0.0,.000,20,.625,0,.000,0,96,132,4.1,3098,213,219,0.49,23,4,83,4.5
125693,Joe Stover,19,0,1,2,9,4,.444,5,.556,6,6,19.0,93,80,30,24,6,0,0,36,18,18,13,2,13,0,8.53,.375,.462,.450,.912,2.26,20.4,6.2,6.2,0.0,1.0,14.0,14.0,0.0,0,0,1,0,0,4,19,7,9,3,33.3,.368,0,.000,0,.000,0,17,0,0.0,334,17,20,0.46,1,0,72,0.5
127326,William Sullivan,62,0,7,8,43,35,.814,8,.186,28,11,70.0,293,258,59,38,11,0,10,100,33,31,23,0,62,7,3.99,.229,.306,.388,.693,1.17,11.4,8.0,3.0,1.3,2.7,21.2,7.8,13.3,2,3,2,0,0,5,62,51,14,1,7.1,.823,0,.000,0,.000,0,17,0,0.0,1075,76,65,0.54,3,1,102,0.2
131659,Albert Summers,37,24,9,8,0,0,.000,0,.000,2,1,148.0,623,558,134,89,27,0,18,215,76,70,61,1,105,1,4.26,.240,.315,.385,.700,1.32,11.9,6.4,3.7,1.1,1.7,16.9,9.8,7.1,0,3,6,0,0,18,13,5,10,4,40.0,.385,10,.417,1,.042,1,63,84,3.5,2362,171,143,0.54,22,4,98,1.9
130172,Larry Sutton,55,0,5,5,5,3,.600,2,.400,20,12,76.2,328,297,75,53,13,0,9,115,32,30,25,0,62,3,3.52,.253,.315,.387,.702,1.30,12.1,7.3,2.9,1.1,2.5,18.9,7.6,11.3,1,2,2,1,0,3,55,23,32,7,21.9,.418,0,.000,0,.000,0,22,0,0.0,1228,71,89,0.44,2,2,89,0.8
132290,Roberto Suárez,47,0,4,1,0,0,.000,0,.000,5,9,75.0,342,288,75,43,12,2,18,145,43,39,48,0,74,2,4.68,.260,.367,.503,.870,1.64,15.0,8.9,5.8,2.2,1.5,21.6,14.0,7.6,0,3,2,1,1,6,47,13,39,15,38.5,.277,0,.000,0,.000,0,28,0,0.0,1358,62,79,0.44,3,2,141,-1.3
128582,Floyd Swanson,59,0,4,6,34,33,.971,1,.029,29,9,67.0,275,250,53,33,10,0,10,93,25,25,22,3,72,2,3.36,.212,.281,.372,.653,1.12,10.3,9.7,3.0,1.3,3.3,26.2,8.0,18.2,1,0,1,0,0,5,59,48,4,0,0.0,.814,0,.000,0,.000,0,17,0,0.0,1044,66,57,0.54,5,0,83,1.2
130241,Carlos Sánchez,43,0,3,3,1,1,1.000,0,.000,17,4,57.0,238,206,42,27,12,0,3,63,20,18,24,2,32,3,2.84,.204,.294,.306,.599,1.16,10.9,5.1,3.8,0.5,1.3,13.4,10.1,3.4,3,2,0,2,0,6,43,17,24,3,12.5,.395,0,.000,0,.000,0,20,0,0.0,875,59,75,0.44,1,0,86,0.6
131116,Bob Talbot,31,31,7,10,0,0,.000,0,.000,0,0,162.1,716,616,158,102,27,4,25,268,93,93,83,0,105,10,5.16,.256,.352,.435,.787,1.48,13.9,5.8,4.6,1.4,1.3,14.7,11.6,3.1,3,4,12,0,0,18,0,0,0,0,0.0,.000,13,.419,0,.000,0,87,68,2.2,2718,168,190,0.47,17,4,122,0.3
128282,Martin Tate,25,0,0,3,3,0,.000,3,1.000,4,4,34.1,148,136,38,21,9,0,8,71,20,20,12,0,42,0,5.24,.279,.338,.522,.860,1.46,13.1,11.0,3.1,2.1,3.5,28.4,8.1,20.3,0,0,3,0,0,4,25,13,14,4,28.6,.520,0,.000,0,.000,0,22,0,0.0,555,29,27,0.52,1,1,109,-0.1
125801,Mark Taylor,28,2,2,4,3,3,1.000,0,.000,9,4,42.2,177,161,41,27,10,1,3,62,21,20,8,0,37,6,4.22,.255,.311,.385,.696,1.15,11.6,7.8,1.7,0.6,4.6,20.9,4.5,16.4,0,2,0,0,0,5,26,13,20,3,15.0,.500,0,.000,0,.000,0,23,2,1.0,660,52,33,0.61,0,0,74,0.9
125590,Bob Thompson,30,30,7,14,0,0,.000,0,.000,0,0,169.0,726,644,160,109,27,4,20,255,93,88,68,0,118,4,4.69,.248,.320,.396,.716,1.35,12.4,6.3,3.6,1.1,1.7,16.3,9.4,6.9,2,8,8,1,0,16,0,0,0,0,0.0,.000,13,.433,1,.033,0,88,83,2.8,2665,166,202,0.45,34,3,102,2.1
131063,Dave Thompson,33,33,13,8,0,0,.000,0,.000,0,0,190.2,798,754,192,136,39,4,13,278,77,72,42,1,148,0,3.40,.255,.294,.369,.662,1.23,11.0,7.0,2.0,0.6,3.5,18.5,5.3,13.3,1,1,4,0,0,13,0,0,0,0,0.0,.000,16,.485,0,.000,0,87,107,3.2,2887,190,214,0.47,16,2,64,6.3
128664,Mitch Thompson,37,0,1,0,1,1,1.000,0,.000,8,3,65.0,287,251,66,43,11,3,9,110,32,30,28,2,54,6,4.15,.263,.348,.438,.787,1.45,13.8,7.5,3.9,1.2,1.9,18.8,9.8,9.1,0,2,3,0,0,4,37,9,19,9,47.4,.243,0,.000,0,.000,0,30,0,0.0,1133,57,75,0.43,7,1,103,0.1
126054,Julián Toro,44,0,5,1,13,9,.750,3,.231,14,8,67.0,295,257,63,47,8,1,7,94,29,28,33,4,72,2,3.76,.245,.333,.366,.699,1.43,13.2,9.7,4.4,0.9,2.2,24.4,11.2,13.2,1,2,4,0,0,7,44,20,16,1,6.2,.455,0,.000,0,.000,0,24,0,0.0,1077,65,57,0.53,8,1,85,0.9
127145,Alberto Torres,44,0,2,2,3,2,.667,1,.333,6,8,76.0,334,284,58,40,8,0,10,96,36,34,47,1,59,2,4.03,.204,.320,.338,.658,1.38,12.7,7.0,5.6,1.2,1.3,17.7,14.1,3.6,0,1,2,1,0,3,44,16,34,4,11.8,.364,0,.000,0,.000,0,29,0,0.0,1295,82,82,0.50,8,2,118,-0.5
134417,Jamal Tucker,64,0,4,3,20,19,.950,1,.050,36,10,78.1,330,288,62,42,15,0,5,92,24,23,33,5,99,6,2.64,.215,.307,.319,.626,1.21,11.6,11.4,3.8,0.6,3.0,30.0,10.0,20.0,1,2,3,0,0,8,64,35,30,9,30.0,.547,0,.000,0,.000,0,20,0,0.0,1302,63,63,0.50,8,1,60,2.7
133921,António Valenzuela,33,33,16,12,0,0,.000,0,.000,0,0,175.2,752,675,170,115,36,1,18,262,78,73,58,0,139,7,3.74,.252,.313,.388,.701,1.30,12.0,7.1,3.0,0.9,2.4,18.5,7.7,10.8,2,10,9,1,0,12,0,0,0,0,0.0,.000,9,.273,0,.000,0,85,112,3.4,2805,180,190,0.49,14,4,83,3.9
129199,Emanuel van Maaren,32,32,14,13,0,0,.000,0,.000,0,0,189.2,795,708,167,111,34,5,17,262,79,75,67,3,134,5,3.56,.236,.303,.370,.673,1.23,11.3,6.4,3.2,0.8,2.0,16.9,8.4,8.4,4,10,3,1,1,18,0,0,0,0,0.0,.000,16,.500,0,.000,0,88,111,3.5,2847,222,187,0.54,18,4,84,4.1
123147,Chris van Volkenburg,36,20,8,7,1,0,.000,1,1.000,8,1,134.0,583,496,113,77,25,1,10,170,56,51,80,0,106,3,3.43,.228,.337,.343,.680,1.44,13.2,7.1,5.4,0.7,1.3,18.2,13.7,4.5,1,3,5,1,0,19,16,4,7,2,28.6,.250,9,.450,0,.000,0,61,58,2.9,2200,140,135,0.51,17,1,93,1.9
132783,Carlos Vargas,41,0,6,3,0,0,.000,0,.000,6,11,83.1,388,342,100,60,14,1,25,191,68,67,38,3,61,6,7.24,.292,.372,.558,.931,1.66,15.6,6.6,4.1,2.7,1.6,15.7,9.8,5.9,0,1,2,0,1,3,41,14,36,15,41.7,.341,0,.000,0,.000,0,33,0,0.0,1380,78,101,0.44,2,1,159,-2.2
129231,Adam Veeck,33,33,13,11,0,0,.000,0,.000,0,0,205.2,838,786,188,131,34,6,17,285,75,69,45,0,192,4,3.02,.239,.283,.363,.645,1.13,10.4,8.4,2.0,0.7,4.3,22.9,5.4,17.5,0,3,8,2,0,15,0,0,0,0,0.0,.000,22,.667,0,.000,0,95,114,3.5,3159,181,221,0.45,21,4,63,6.9
130255,José Vega,56,0,4,3,34,31,.912,3,.088,29,8,61.0,267,239,65,42,11,0,12,112,31,31,22,1,54,2,4.57,.272,.337,.469,.806,1.43,13.1,8.0,3.2,1.8,2.5,20.2,8.2,12.0,3,1,1,1,0,5,56,47,21,8,38.1,.839,0,.000,0,.000,0,16,0,0.0,917,60,63,0.49,1,0,115,-0.4
124539,Fernando Venegas,32,32,16,6,0,0,.000,0,.000,0,0,202.2,831,735,154,111,23,2,18,235,82,68,79,0,163,8,3.02,.210,.290,.320,.610,1.15,10.7,7.2,3.5,0.8,2.1,19.6,9.5,10.1,1,8,7,1,0,22,0,0,0,0,0.0,.000,20,.625,0,.000,0,96,131,4.1,3092,204,214,0.49,14,3,90,3.7
