ID,RL,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
30896,SP,RICARDO MONTERO,RICARDO,MONTERO,,COL,MLB,24,9,47,62,N,L,Normal,40,60,45,55,60,45,60,50,55,65,96-98,20,20,8,7,113.2,499,445,115,83,13,3,16,66,63,45,0,77,2,4.99,.277,1.41,6.1,3.6,1.3,1.7,6.4,1,5,5,3,1,7,0,0,1853,117,137,21,3,93,5.06,108,1.0
14090,SP,GABE MOYO,GABE,MOYO,,LAD,MLB,31,12,73,73,N,N,Normal,50,60,55,60,65,50,60,55,60,65,93-95,13,13,4,3,83.0,332,307,62,43,14,0,5,26,26,19,0,71,2,2.82,.244,0.98,7.7,2.1,0.5,3.7,15.7,1,3,0,1,0,4,0,0,1225,84,87,7,1,150,3.18,75,2.2
37944,SP,EMERSON MURALLES,EMERSON,MURALLES,,KCM,MLB,20,2,46,72,N,H,Unknown,50,55,45,55,50,75,55,45,55,60,95-97,3,3,0,1,14.1,71,59,15,11,2,1,1,9,6,10,0,9,0,3.77,.275,1.74,5.7,6.3,0.6,0.9,-1.4,0,2,0,0,0,0,0,0,277,16,18,7,0,116,5.09,116,0.1
30690,SP,ALFONSO MUÑOZ,ALFONSO,MUÑOZ,,MIN,MLB,25,11,43,62,H,N,Normal,45,50,50,55,50,55,55,50,55,60,95-97,20,20,9,5,111.2,459,407,83,56,15,1,11,36,35,42,0,95,8,2.82,.238,1.12,7.7,3.4,0.9,2.3,11.5,0,2,2,0,0,5,0,0,1695,74,156,17,4,155,4.27,97,1.6
34739,SP,ZACH NIZOVTSEV,ZACH,NIZOVTSEV,,KCM,MLB,20,3,43,46,H,N,Humble,45,50,50,50,55,55,50,55,50,55,94-96,6,6,1,2,27.1,121,107,27,17,5,0,5,20,20,12,0,20,1,6.59,.265,1.43,6.6,4.0,1.6,1.7,6.6,0,1,0,0,0,1,0,0,443,24,36,3,0,66,5.69,130,-0.0
35353,SP,RYNE NORWOOD,RYNE,NORWOOD,,MIN,MLB,23,6,40,40,H,N,Normal,45,50,50,50,50,45,50,50,50,50,94-96,3,3,0,2,13.0,62,54,14,5,4,0,5,9,9,7,0,11,0,6.23,.231,1.62,7.6,4.8,3.5,1.6,6.5,0,1,1,0,0,0,0,0,214,15,13,0,0,70,8.27,189,-0.3
18799,SP,RAY NUMAN,RAY,NUMAN,,CWS,MLB,38,19,49,49,N,H,Normal,45,55,65,55,50,45,55,65,55,50,94-96,22,22,8,6,141.2,580,537,130,84,22,5,19,57,56,36,0,109,2,3.56,.269,1.17,6.9,2.3,1.2,3.0,12.6,1,4,7,0,0,13,0,0,2052,147,152,11,3,121,4.35,101,1.8
35626,SP,JUAN NUÑEZ,JUAN,NUÑEZ,,LAD,MLB,24,10,42,44,H,N,Sparkplug,50,50,50,50,50,50,50,50,50,50,96-98,27,15,5,6,101.2,437,387,92,54,23,0,15,42,36,41,0,92,5,3.19,.271,1.31,8.1,3.6,1.3,2.2,11.7,0,4,3,0,0,5,11,2,1676,92,109,19,4,133,4.81,113,0.4
36011,SP,ETSUO ONO,ETSUO,ONO,,HOU,MLB,33,14,49,49,H,N,Normal,45,55,50,50,60,45,55,50,50,60,91-93,19,19,3,6,92.2,406,366,99,53,28,3,15,60,59,38,0,78,1,5.73,.307,1.48,7.6,3.7,1.5,2.1,9.9,0,1,8,0,0,8,0,0,1589,80,107,8,2,78,5.03,113,0.6
34829,SP,ANEURY ORIVE,ANEURY,ORIVE,,TOR,MLB,26,10,47,49,N,N,Normal,50,55,50,50,55,55,55,50,50,55,96-98,22,22,3,9,116.1,521,463,125,84,25,1,15,62,55,47,4,128,6,4.26,.340,1.48,9.9,3.6,1.2,2.7,15.5,1,4,7,0,0,10,0,0,1959,99,110,14,1,102,4.08,94,1.9
36586,SP,TONY OSES,TONY,OSES,,CWS,MLB,20,2,66,80,N,N,Normal,50,55,55,50,65,65,60,70,50,70,92-94,18,18,8,2,105.0,415,388,88,55,18,3,12,38,37,23,0,91,4,3.17,.267,1.06,7.8,2.0,1.0,4.0,16.4,0,0,4,1,0,15,0,0,1594,114,91,8,4,136,3.87,89,2.0
9215,SP,LOGAN OWENS,LOGAN,OWENS,,DET,MLB,37,22,44,44,N,N,Normal,45,55,55,50,55,45,55,55,50,55,93-95,19,19,6,7,113.2,476,430,106,60,27,5,14,58,54,32,0,85,5,4.28,.271,1.21,6.7,2.5,1.1,2.7,11.1,1,8,6,0,0,6,0,0,1725,131,114,12,1,102,4.43,101,1.4
31895,SP,PEDRO PACHECO,PEDRO,PACHECO,,ARI,MLB,30,14,43,43,H,N,Normal,55,50,55,55,45,55,50,55,55,45,93-95,29,7,4,3,74.2,312,284,69,41,19,0,9,36,36,22,0,74,3,4.34,.296,1.22,8.9,2.7,1.1,3.4,16.7,0,2,2,1,1,5,18,6,1219,58,85,6,2,101,3.93,89,1.0
35630,SP,ZORO PANIAGUA,ZORO,PANIAGUA,,STL,MLB,24,10,42,43,N,N,Normal,45,55,45,50,60,45,55,45,50,60,96-98,17,17,2,5,74.0,331,285,74,46,16,3,9,45,37,40,0,55,2,4.50,.290,1.54,6.7,4.9,1.1,1.4,4.5,1,3,1,0,0,6,0,0,1228,74,82,8,3,103,5.14,109,0.6
15144,SP,EMERSON PATTERSON,EMERSON,PATTERSON,,STL,MLB,34,19,71,71,N,N,Normal,50,55,65,60,55,50,55,65,60,55,96-98,21,21,12,4,125.0,502,463,104,59,26,3,16,51,49,28,0,133,5,3.53,.276,1.06,9.6,2.0,1.2,4.8,20.9,1,5,2,0,0,7,0,0,1898,99,130,8,5,132,3.67,78,3.1
40052,SP,ISAAC PAVAO,ISAAC,PAVAO,,NYM,MLB,22,7,49,49,N,N,Normal,55,60,45,60,60,55,60,45,60,60,96-98,20,20,8,3,116.0,476,412,85,61,12,3,9,40,35,55,0,113,3,2.72,.261,1.21,8.8,4.3,0.7,2.1,12.2,5,1,2,1,0,10,0,0,1907,102,113,13,6,171,3.91,83,2.5
29333,SP,YELVIS PEGUERO,YELVIS,PEGUERO,,MIL,MLB,36,20,40,40,H,N,Normal,50,50,50,50,45,50,50,50,50,45,93-95,20,20,6,5,100.2,428,391,98,64,17,3,14,52,45,31,0,90,0,4.02,.290,1.28,8.0,2.8,1.3,2.9,13.8,3,3,3,1,0,6,0,0,1610,91,110,8,2,107,4.29,99,1.4
26694,SP,DREW PENDERGRAST,DREW,PENDERGRAST,,SF,MLB,35,17,49,49,H,N,Normal,50,50,65,50,45,50,50,65,50,45,95-97,17,17,2,12,82.0,365,334,95,46,24,4,21,66,60,22,0,82,5,6.59,.319,1.43,9.0,2.4,2.3,3.7,16.4,3,1,4,0,0,1,0,0,1373,79,78,12,3,64,5.66,133,-0.3
28199,SP,B.J. PENG,B.J.,PENG,,MIN,MLB,26,8,47,48,N,N,Normal,50,50,60,50,50,50,50,60,50,50,94-96,20,20,4,9,111.1,466,426,104,65,23,1,15,56,45,28,0,102,8,3.64,.286,1.19,8.2,2.3,1.2,3.6,15.9,2,2,3,0,0,6,0,0,1742,127,91,6,2,120,4.23,96,1.7
33730,SP,PAUL PENNINGTON,PAUL,PENNINGTON,,OAK,MLB,23,3,44,44,N,N,Normal,55,55,45,55,55,60,55,45,55,55,96-98,19,19,1,6,80.0,341,306,81,50,15,1,15,39,39,28,2,60,2,4.39,.282,1.36,6.8,3.1,1.7,2.1,9.4,2,3,1,0,0,7,0,0,1185,75,93,6,2,101,5.33,120,0.3
40064,SP,BROCK PEREIRA,BROCK,PEREIRA,,WAS,MLB,23,7,80,80,L,N,Disruptive,50,65,60,60,70,55,65,60,60,70,97-99,22,22,14,6,130.1,525,480,112,72,30,4,6,52,51,35,0,115,3,3.52,.290,1.13,7.9,2.4,0.4,3.3,15.2,1,6,2,1,0,11,0,0,1950,125,133,23,2,129,3.05,67,4.1
33239,SP,RICKY PEREZ-RUIZ,RICKY,PEREZ-RUIZ,,TEX,MLB,26,5,80,80,N,H,Normal,65,50,75,55,50,65,50,75,55,50,93-95,18,18,9,4,108.0,434,405,90,61,17,3,9,33,31,23,0,110,3,2.58,.281,1.05,9.2,1.9,0.8,4.8,20.0,1,2,2,0,0,4,0,0,1617,100,106,15,3,163,3.11,74,3.0
10398,SP,TYLER PETTY,TYLER,PETTY,,TEX,MLB,37,22,48,48,H,N,Fan Fav,45,50,60,50,50,45,50,60,50,50,95-97,22,21,9,4,116.1,481,450,117,76,29,2,10,53,41,20,0,113,6,3.17,.324,1.18,8.7,1.5,0.8,5.7,19.3,2,3,5,3,0,17,1,0,1781,108,108,9,2,133,3.19,75,3.1
13493,SP,CREW PEZZUTO,CREW,PEZZUTO,,MIL,MLB,24,8,62,67,H,H,Fan Fav,45,60,60,55,60,50,60,60,55,60,95-97,20,20,8,4,117.1,495,454,116,82,24,3,7,54,49,33,0,104,6,3.76,.316,1.27,8.0,2.5,0.5,3.2,14.3,0,2,5,0,0,10,0,0,1760,105,125,7,3,115,3.34,77,3.0
31485,SP,MIGUEL PEÑA,MIGUEL,PEÑA,,CIN,MLB,32,15,42,42,N,N,Normal,45,55,45,55,55,45,55,45,55,55,93-95,12,12,3,3,61.2,267,244,65,36,18,0,11,32,32,21,0,58,2,4.67,.309,1.39,8.5,3.1,1.6,2.8,13.9,0,0,0,1,0,3,0,0,1029,50,69,10,1,93,4.90,112,0.4
9359,SP,TED PTASZEK,TED,PTASZEK,,LAD,MLB,36,21,40,40,N,H,Normal,50,55,45,50,55,50,55,45,50,55,95-97,16,11,4,4,69.0,306,263,67,50,10,0,7,27,25,32,0,58,6,3.26,.296,1.43,7.6,4.2,0.9,1.8,8.5,0,5,2,0,0,5,4,0,1136,59,78,8,4,130,4.63,109,0.5
20892,SP,SERGIO PÉREZ,SERGIO,PÉREZ,,TOR,MLB,21,5,39,41,L,L,Unmotivated,60,50,40,55,50,60,50,40,55,50,95-97,20,20,6,7,103.1,443,394,89,54,14,0,21,52,48,47,1,109,1,4.18,.257,1.32,9.5,4.1,1.8,2.3,14.0,0,1,6,0,0,5,0,0,1699,79,110,9,2,104,5.24,120,0.3
30302,SP,EDUARDO QUINTERO,EDUARDO,QUINTERO,,MIN,MLB,33,17,43,43,H,N,Normal,45,50,65,50,45,45,50,65,50,45,94-96,11,6,1,4,49.0,213,195,55,33,9,1,12,35,35,14,0,46,2,6.43,.312,1.41,8.4,2.6,2.2,3.3,15.0,1,1,2,0,0,3,4,2,799,48,47,4,1,68,5.63,128,-0.1
26043,SP,VICTOR QUINTEROS,VICTOR,QUINTEROS,,TB,MLB,25,11,48,54,N,N,Normal,50,55,50,55,55,55,55,50,55,55,95-97,18,18,5,6,93.0,400,359,93,60,20,2,11,56,49,33,7,72,4,4.74,.293,1.35,7.0,3.2,1.1,2.2,9.8,0,4,5,1,0,9,0,0,1450,96,95,10,2,91,4.30,99,1.3
37873,SP,TRENT RAGNAR,TRENT,RAGNAR,,KCM,MLB,21,3,40,50,N,N,Normal,45,55,45,55,50,60,55,50,55,50,94-96,2,2,1,1,12.1,52,47,12,9,0,0,3,6,6,4,0,7,0,4.38,.237,1.30,5.1,2.9,2.2,1.8,5.8,0,1,1,0,0,1,0,0,171,13,16,1,0,100,6.34,145,-0.1
34609,SP,CECILIO RAMOS,CECILIO,RAMOS,,COL,MLB,22,6,80,80,H,H,Fan Fav,70,55,65,55,55,70,60,70,55,65,95-97,20,20,7,8,128.2,526,490,118,71,30,5,12,61,59,25,0,135,3,4.13,.305,1.11,9.4,1.7,0.8,5.4,20.9,3,4,5,0,1,7,0,0,1932,114,125,6,5,113,3.11,66,4.1
24444,SP,ARMANDO RAMÍREZ,ARMANDO,RAMÍREZ,,TB,MLB,23,7,45,45,N,N,Normal,50,50,60,55,45,50,50,60,55,45,95-97,4,4,1,1,18.2,83,73,21,18,3,0,0,12,12,8,1,19,1,5.79,.382,1.55,9.2,3.9,0.0,2.4,13.3,0,1,3,0,0,2,0,0,289,18,16,7,0,75,2.59,59,0.7
29032,SP,CLINT REGNIER,CLINT,REGNIER,,DET,MLB,36,17,50,50,N,L,Normal,45,55,50,55,60,45,55,50,55,60,93-95,19,19,5,8,103.1,450,411,113,83,12,4,14,52,51,33,0,94,4,4.44,.326,1.41,8.2,2.9,1.2,2.8,13.6,1,1,3,0,0,8,0,0,1643,118,85,15,3,99,4.36,99,1.4
16540,SP,BEANPOLE RICE,BEANPOLE,RICE,,KCM,MLB,27,11,42,43,H,L,Normal,50,50,45,50,55,50,50,45,50,55,94-96,23,2,5,1,48.0,214,195,52,28,16,3,5,28,28,16,1,40,3,5.25,.313,1.42,7.5,3.0,0.9,2.5,11.2,0,0,4,0,0,2,15,8,801,55,47,3,0,83,4.16,95,0.4
6761,SP,TREY RICKERSON,TREY,RICKERSON,,TOR,MLB,31,16,41,41,H,N,Normal,50,50,50,55,50,50,50,50,55,50,96-98,1,1,0,0,2.2,10,9,1,0,1,0,0,0,0,1,0,4,0,0.00,.200,0.75,13.5,3.4,0.0,4.0,30.0,0,0,0,0,0,0,0,0,42,1,3,0,0,999,1.47,33,0.1
31980,SP,KURT RILEY JR.,KURT,RILEY JR.,,NYM,MLB,20,3,80,80,N,L,Normal,65,60,60,60,60,70,65,70,60,70,95-97,20,20,5,3,117.1,483,451,109,65,19,4,21,62,56,28,1,114,2,4.30,.278,1.17,8.7,2.1,1.6,4.1,17.8,1,1,1,1,0,10,0,0,1774,116,109,9,3,108,4.47,95,1.8
36009,SP,VOODOO RODRÍGUEZ,VOODOO,RODRÍGUEZ,,NYY,MLB,26,9,37,41,N,N,Normal,50,50,45,55,45,60,50,45,55,50,96-98,11,1,1,1,19.1,85,75,21,13,1,0,7,13,13,9,0,13,1,6.05,.255,1.55,6.1,4.2,3.3,1.4,4.7,0,0,1,1,0,2,8,4,296,15,26,0,2,72,8.26,189,-0.7
40079,SP,MCKAY ROSE,MCKAY,ROSE,,CLE,MLB,26,7,43,47,H,N,Normal,45,55,50,55,55,45,55,50,55,60,94-96,6,6,2,1,30.2,132,120,34,23,6,0,5,17,14,12,0,27,0,4.11,.330,1.50,7.9,3.5,1.5,2.2,11.4,0,0,3,1,0,9,0,0,503,29,27,2,0,102,4.88,115,0.2
19961,SP,RICH ROSENFELD,RICH,ROSENFELD,,PIT,MLB,31,13,48,48,L,N,Unmotivated,45,55,60,55,55,45,55,60,55,55,92-94,15,15,3,5,84.0,365,340,96,65,14,3,14,56,49,22,0,67,2,5.25,.317,1.40,7.2,2.4,1.5,3.0,12.3,1,0,4,0,0,8,0,0,1318,77,98,19,2,83,4.77,109,0.7
14401,SP,BILLY ROUPE,BILLY,ROUPE,,BAL,MLB,30,15,44,44,H,N,Fan Fav,50,55,45,55,60,50,55,45,55,60,93-95,20,20,5,8,99.1,453,412,122,75,20,5,22,74,73,30,0,89,5,6.61,.328,1.53,8.1,2.7,2.0,3.0,13.0,2,4,3,0,0,5,0,0,1632,93,111,16,1,67,5.49,123,0.2
19100,SP,GRAYSON RUFF,GRAYSON,RUFF,,MIN,MLB,36,17,47,47,L,N,Normal,50,55,50,55,55,50,55,50,55,55,93-95,20,20,4,9,101.1,434,372,93,53,24,3,13,66,61,51,0,74,3,5.42,.276,1.42,6.6,4.5,1.2,1.5,5.3,2,5,4,1,1,14,0,0,1572,109,100,17,5,81,5.15,117,0.5
15173,SP,CUTBERTO RUIZ,CUTBERTO,RUIZ,,SEA,MLB,31,16,48,48,N,N,Normal,55,50,55,55,50,55,50,55,55,50,94-96,19,19,4,9,101.2,459,414,129,83,20,4,22,75,73,33,1,107,7,6.46,.373,1.59,9.5,2.9,1.9,3.2,16.1,2,2,4,0,1,12,0,0,1703,92,86,2,5,68,5.20,119,0.4
13790,SP,WELCH RUSHER,WELCH,RUSHER,,BAL,MLB,33,17,42,42,H,N,Normal,45,50,50,50,50,45,50,50,50,50,93-95,19,19,5,8,98.0,434,382,106,69,25,2,10,63,58,34,0,87,7,5.33,.328,1.43,8.0,3.1,0.9,2.6,12.2,3,8,1,0,0,9,0,0,1609,95,101,14,2,83,4.15,93,1.6
41155,SP,JUNJI SAEKI,JUNJI,SAEKI,,CIN,MLB,35,19,51,51,H,N,Fan Fav,45,50,65,55,50,45,50,65,55,50,93-95,12,12,2,6,54.2,253,234,72,43,11,1,17,47,38,16,0,49,2,6.26,.325,1.61,8.1,2.6,2.8,3.1,13.0,0,1,1,2,0,3,0,0,945,51,58,4,3,71,6.58,148,-0.5
30162,SP,KEITA SAITO,KEITA,SAITO,,NYY,MLB,27,7,50,54,N,N,Normal,50,55,55,50,55,50,55,55,50,55,93-95,21,21,8,4,129.1,521,489,113,75,18,1,19,42,40,30,0,123,1,2.78,.270,1.11,8.6,2.1,1.3,4.1,17.9,0,1,4,0,0,8,0,0,2024,137,111,18,4,156,4.07,93,2.2
8974,SP,INOCENTE SALDANA,INOCENTE,SALDANA,,TEX,MLB,24,8,74,80,L,N,Normal,55,60,70,60,55,65,60,70,60,55,92-94,21,21,10,6,141.0,564,533,122,91,15,3,13,45,44,24,0,129,5,2.81,.278,1.04,8.2,1.5,0.8,5.4,18.6,1,1,4,0,0,10,0,0,2132,129,150,13,3,150,3.33,79,3.5
16588,SP,JASON SAMARIN,JASON,SAMARIN,,TOR,MLB,32,17,38,38,H,H,Normal,50,50,65,55,45,50,50,65,55,45,95-97,19,19,3,7,103.0,436,406,112,66,13,1,32,69,66,27,3,99,1,5.77,.289,1.35,8.7,2.4,2.8,3.7,16.5,0,2,8,0,0,6,0,0,1571,84,111,6,1,75,6.19,142,-0.7
37083,SP,COOPER SAYERS,COOPER,SAYERS,,OAK,MLB,23,3,49,61,N,N,Normal,50,50,50,55,50,60,55,50,55,55,95-97,15,15,2,4,63.1,270,243,63,41,13,1,8,30,29,25,2,68,1,4.12,.327,1.39,9.7,3.6,1.1,2.7,15.9,0,1,3,1,0,6,0,0,1010,54,59,6,1,108,3.98,89,1.2
34447,SP,NICOLAS SCHEMBER,NICOLAS,SCHEMBER,,WAS,MLB,21,2,49,72,N,L,Unknown,50,55,45,55,60,65,60,50,55,65,94-96,11,11,1,3,51.0,224,197,54,39,11,1,3,32,28,24,0,33,1,4.94,.315,1.53,5.8,4.2,0.5,1.4,4.0,1,1,3,0,0,5,0,0,860,50,60,5,3,92,4.29,94,0.8
20561,SP,AUBIE SCHMIDT,AUBIE,SCHMIDT,,KCR,MLB,37,19,42,42,N,N,Normal,45,55,45,50,55,45,55,45,50,55,93-95,32,7,6,6,57.2,252,224,54,27,13,2,12,37,35,26,0,59,2,5.46,.275,1.39,9.2,4.1,1.9,2.3,13.1,0,0,0,1,0,3,7,1,984,54,54,9,0,79,5.46,126,-0.3
38285,SP,JOHN SCHNEIDER,JOHN,SCHNEIDER,,NYY,MLB,22,3,80,80,N,N,Normal,75,55,55,55,60,80,60,60,55,65,95-97,39,8,1,0,60.2,256,231,56,39,8,1,8,29,27,17,0,63,4,4.01,.293,1.20,9.3,2.5,1.2,3.7,18.0,0,4,1,0,0,1,13,4,964,57,56,14,3,109,4.02,92,0.7
34518,SP,FINN SCHREITER,FINN,SCHREITER,,LAD,MLB,21,2,80,80,N,H,Normal,65,60,60,55,65,65,60,65,55,65,94-96,23,22,9,6,118.1,472,436,103,76,16,3,8,32,31,27,0,119,5,2.36,.304,1.10,9.1,2.1,0.6,4.4,19.5,0,4,4,0,0,10,3,1,1766,101,115,11,5,179,3.02,71,3.4
11832,SP,FLORIS SCHURMAN,FLORIS,SCHURMAN,,CIN,MLB,28,12,45,46,N,N,Normal,45,55,55,55,55,45,55,55,55,60,95-97,18,18,3,10,83.2,385,343,110,70,25,4,11,58,54,32,0,61,4,5.81,.359,1.70,6.6,3.4,1.2,1.9,7.5,1,5,3,0,0,7,0,0,1433,89,86,26,3,78,4.89,107,0.8
16985,SP,T.C. SETTLE,T.C.,SETTLE,,SEA,MLB,27,8,59,59,N,N,Captain,55,55,50,55,60,55,55,50,55,60,94-96,22,22,3,3,131.0,555,509,134,89,25,0,20,73,69,35,0,140,5,4.74,.325,1.29,9.6,2.4,1.4,4.0,18.9,4,2,4,0,0,9,0,0,2056,112,124,21,4,92,4.11,94,2.2
24438,SP,E.J. SHARP,E.J.,SHARP,,CIN,MLB,23,8,61,61,N,N,Normal,50,60,50,55,60,50,60,50,55,60,97-99,3,3,0,1,10.2,47,44,12,9,2,0,1,8,6,3,0,10,0,5.06,.333,1.41,8.4,2.5,0.8,3.3,14.9,0,0,0,0,0,1,0,0,202,13,8,0,0,86,3.53,80,0.3
38287,SP,ALEXANDER SMITH,ALEXANDER,SMITH,,BAL,MLB,21,3,72,80,N,L,Normal,50,60,50,60,65,60,60,60,60,65,94-96,22,22,4,8,122.1,517,455,99,63,22,2,12,57,52,54,0,124,6,3.83,.272,1.25,9.1,4.0,0.9,2.3,13.5,1,1,4,0,0,7,0,0,1948,115,114,23,6,116,4.06,91,2.2
29285,SP,LEO SMOYER,LEO,SMOYER,,HOU,MLB,29,10,50,51,N,N,Normal,50,55,45,55,60,50,60,50,55,60,93-95,22,22,6,8,123.2,517,461,108,75,18,6,9,51,48,45,0,98,2,3.49,.274,1.24,7.1,3.3,0.7,2.2,10.3,2,7,7,0,0,11,0,0,1938,134,125,6,2,127,3.85,86,2.5
38283,SP,JONAH SMYTH,JONAH,SMYTH,,TB,MLB,20,3,51,80,N,H,Selfish,45,60,50,60,60,60,60,55,60,65,96-98,5,5,1,1,31.0,133,117,29,18,7,0,4,15,15,12,1,25,0,4.35,.275,1.32,7.3,3.5,1.2,2.1,9.8,1,3,1,2,0,1,0,0,482,39,28,3,0,100,4.47,103,0.4
32869,SP,MIKE SPARKS,MIKE,SPARKS,,ANA,MLB,28,10,47,48,L,N,Selfish,45,55,55,55,55,45,55,55,55,55,94-96,20,20,7,7,115.1,496,450,117,79,18,4,16,62,60,37,1,85,4,4.68,.286,1.34,6.6,2.9,1.2,2.3,9.7,1,4,2,1,0,8,0,0,1797,123,126,7,3,93,4.71,107,1.1
14216,SP,TIMOTHY SPRULL,TIMOTHY,SPRULL,,PHI,MLB,36,21,48,48,H,N,Sparkplug,45,55,65,55,50,45,55,65,55,50,93-95,14,13,6,3,75.2,288,270,47,27,13,0,7,20,18,7,0,66,6,2.14,.203,0.71,7.9,0.8,0.8,9.4,20.5,4,0,3,0,1,1,3,0,1024,75,82,2,1,197,3.32,78,1.9
36916,SP,NOAH STRONG,NOAH,STRONG,,MON,MLB,21,3,47,69,H,H,Normal,45,50,55,50,55,50,55,60,50,60,91-93,6,6,0,0,32.0,131,122,28,16,9,0,3,12,12,9,0,32,0,3.38,.287,1.16,9.0,2.5,0.8,3.6,17.6,0,0,2,0,0,1,0,0,503,29,31,0,0,128,3.41,79,0.8
14454,SP,BILL STRUBLE,BILL,STRUBLE,,SEA,MLB,25,9,51,56,N,N,Normal,55,55,50,50,55,55,55,50,50,55,97-99,20,20,6,7,105.2,466,408,108,75,21,1,11,69,61,47,0,98,5,5.20,.320,1.47,8.3,4.0,0.9,2.1,10.9,2,4,6,0,0,7,0,0,1791,102,101,11,2,84,4.32,98,1.5
36640,SP,DUSTIN SUBA,DUSTIN,SUBA,,PIT,MLB,21,3,59,80,N,N,Normal,50,55,60,50,55,65,55,60,50,60,94-96,2,2,0,1,12.1,55,51,13,9,2,0,2,7,5,4,0,10,0,3.65,.282,1.38,7.3,2.9,1.5,2.5,10.9,0,0,0,0,0,1,0,0,187,8,18,2,0,119,4.80,110,0.1
38842,SP,FRANCISCO SUÁREZ,FRANCISCO,SUÁREZ,,LAD,MLB,34,16,74,74,H,N,Normal,45,60,65,55,65,45,60,65,55,65,91-93,21,21,8,8,131.2,524,489,110,77,17,3,13,50,50,31,0,118,1,3.42,.269,1.07,8.1,2.1,0.9,3.8,16.6,1,2,8,0,0,10,0,0,1962,118,142,9,3,124,3.57,84,2.9
40049,SP,ADONIS SÁNCHEZ,ADONIS,SÁNCHEZ,,CLE,MLB,21,7,51,55,N,H,Captain,45,55,70,55,55,45,55,70,55,55,97-99,19,19,7,8,108.2,464,426,109,72,16,3,18,65,65,26,2,101,7,5.38,.293,1.24,8.4,2.2,1.5,3.9,16.2,1,4,1,1,0,3,0,0,1668,97,121,22,2,78,4.50,106,1.1
18747,SP,STETSON TABAS,STETSON,TABAS,,-,-,36,17,40,40,L,N,Normal,40,50,50,45,50,40,50,50,45,50,94-96,16,0,3,1,50.1,220,202,64,47,7,1,9,25,25,15,0,31,2,4.47,.337,1.57,5.5,2.7,1.6,2.1,7.3,0,1,0,0,0,9,17,3,766,52,56,5,1,98,5.45,124,-0.5
13344,SP,RON TARA,RON,TARA,,STL,MLB,34,19,44,44,H,N,Fan Fav,45,55,45,50,60,45,55,45,50,60,95-97,24,5,5,2,65.1,279,257,68,52,11,3,2,28,27,18,0,65,1,3.72,.344,1.32,9.0,2.5,0.3,3.6,16.8,0,2,2,1,1,4,9,3,1019,63,60,14,2,125,2.63,56,2.1
40085,SP,TOM TROMBETTA,TOM,TROMBETTA,,ANA,MLB,26,8,63,68,L,N,Normal,50,60,50,55,60,50,60,55,55,65,94-96,21,21,10,6,125.1,514,460,105,72,18,1,14,48,47,47,1,121,3,3.38,.280,1.21,8.7,3.4,1.0,2.6,14.4,4,0,2,0,0,15,0,0,1966,116,119,8,3,130,4.04,92,2.2
21107,SP,FREDDY TROXELL,FREDDY,TROXELL,,-,-,39,20,38,38,N,N,Normal,45,50,45,50,50,45,50,45,50,50,89-91,18,0,1,0,36.1,152,137,36,27,7,0,2,17,14,13,4,28,1,3.47,.318,1.35,6.9,3.2,0.5,2.2,9.9,0,0,3,0,1,5,7,4,522,33,38,3,3,128,3.34,75,0.6
3620,SP,ZOILO VALDES,ZOILO,VALDES,,OAK,MLB,32,16,40,40,H,N,Captain,45,50,55,55,45,45,50,55,55,45,94-96,6,0,1,0,10.1,42,38,7,3,3,0,1,3,3,4,2,16,0,2.61,.286,1.06,13.9,3.5,0.9,4.0,28.6,0,0,1,0,0,1,1,0,157,6,8,0,0,170,2.09,47,0.3
34782,SP,MATHIEU VALLET,MATHIEU,VALLET,,KCR,MLB,22,3,51,76,H,H,Normal,45,55,50,50,60,65,55,65,50,60,95-97,18,18,2,9,87.0,386,345,97,74,10,1,12,49,48,38,0,66,2,4.97,.317,1.55,6.8,3.9,1.2,1.7,7.3,0,1,0,2,0,10,0,0,1483,88,94,9,3,87,5.00,115,0.5
28938,SP,RICKEY VAN BUREN,RICKEY,VAN BUREN,,MON,MLB,34,15,43,43,L,N,Normal,50,50,50,50,50,50,50,50,50,50,94-96,17,17,7,4,95.0,404,360,84,59,11,1,13,39,32,30,0,82,9,3.03,.265,1.20,7.8,2.8,1.2,2.7,12.9,1,3,0,2,1,6,0,0,1426,91,100,4,2,142,4.63,107,0.9
40070,SP,PERRY VAN METER,PERRY,VAN METER,,COL,MLB,25,9,80,80,H,N,Prankster,50,65,60,55,75,50,65,65,55,75,90-92,21,21,9,6,138.1,572,537,132,88,35,4,5,61,51,25,0,125,1,3.32,.307,1.13,8.1,1.6,0.3,5.0,17.5,2,7,7,0,0,8,0,0,2123,145,136,20,1,140,2.57,54,5.4
