ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
28537,ISMAEL VILLANUEVA,ISMAEL,VILLANUEVA,,SF,MLB,25,11,37,40,L,N,L,55,50,50,25,45,60,50,55,50,25,55,60,65,70,76,68,287,263,63,48,10,5,0,32,29,22,7.7,0,0,0,2,0,52,18.1,7,.240,.296,.316,73,.296,70,-0.6,3.63,18,4,-10.1,2.5,3.8,-8.9,.905
24376,PABLO ARAGON,PABLO,ARAGON,,STL,MLB,23,7,40,40,N,H,N,60,50,50,50,40,65,50,60,50,50,40,65,30,25,21,11,55,52,10,8,1,0,1,4,6,3,5.5,0,0,0,0,0,7,12.7,5,.192,.236,.269,28,.205,28,-0.4,3.22,0,0,-4.7,0.2,0.2,-0.7,.926
13596,MILTON BURCHFIELD,MILTON,BURCHFIELD,,STL,MLB,26,11,48,50,N,N,N,55,45,50,55,40,60,50,55,55,55,40,60,60,70,66,66,292,278,79,44,17,5,13,52,42,9,3.1,0,1,0,4,0,56,19.2,5,.284,.305,.522,104,.310,112,1.5,3.23,23,3,4.3,1.2,4.5,0.3,1.007
18356,TOM BUSKE,TOM,BUSKE,,STL,MLB,24,8,44,47,N,N,N,45,50,60,60,45,40,55,45,60,60,45,45,35,65,45,37,154,134,38,22,11,0,5,22,21,18,11.7,1,1,0,1,0,49,31.8,2,.284,.370,.478,113,.407,123,0.6,3.87,1,0,4.3,-1.9,-2.2,-1.1,1.012
32404,WAGNER CESPEDES,WAGNER,CESPEDES,,STL,MLB,25,11,46,52,N,L,N,50,45,45,55,60,55,45,50,45,55,65,55,45,45,92,92,373,333,86,55,19,2,10,36,47,33,8.8,2,2,0,5,0,75,20.1,14,.258,.324,.417,87,.300,92,1.3,3.94,0,0,-3.2,-1.6,-1.6,7.4,1.074
23221,ISAIO CORRALES,ISAIO,CORRALES,,STL,MLB,21,5,43,47,N,N,N,45,40,55,55,45,60,50,55,55,55,45,60,50,50,30,27,119,106,22,11,2,2,7,16,16,10,8.4,0,2,0,1,0,26,21.8,2,.208,.286,.462,85,.203,92,0.1,3.65,1,1,-1.0,0.3,-0.3,-0.4,.991
13537,RUSS GREENE,RUSS,GREENE,,STL,MLB,33,14,40,40,N,N,N,50,50,50,50,50,50,50,50,50,50,50,50,65,70,28,18,87,78,26,15,8,0,3,15,12,8,9.2,0,1,0,0,1,22,25.3,0,.333,.402,.551,139,.434,155,0.8,3.78,4,4,5.8,0.8,-0.5,-0.0,1.000
30595,URIEL HERNÁNDEZ,URIEL,HERNÁNDEZ,,STL,MLB,25,11,46,48,H,N,N,55,50,55,40,75,55,55,55,60,40,75,55,45,55,95,95,425,357,87,57,25,2,3,43,38,56,13.2,3,6,0,6,0,84,19.8,8,.244,.351,.350,80,.304,87,0.4,4.02,11,2,-6.3,-1.0,-1.0,4.7,1.063
37018,PEYTON HOPPER,PEYTON,HOPPER,,STL,MLB,23,7,34,34,H,H,H,45,45,40,55,45,45,45,45,40,55,45,45,20,20,26,24,97,92,17,11,3,0,3,7,7,4,4.1,0,0,0,1,0,37,38.1,4,.185,.216,.315,33,.264,31,-0.4,3.79,0,0,-7.9,-0.1,-0.1,0.5,.650
37129,TAKATSUGU KAWAHARA,TAKATSUGU,KAWAHARA,,STL,MLB,25,3,48,48,H,H,N,50,50,50,55,45,50,50,50,50,55,45,50,60,70,90,89,369,343,85,58,10,1,16,60,46,21,5.7,0,2,0,3,0,101,27.4,5,.248,.293,.423,78,.301,85,0.9,3.64,2,0,-6.3,1.4,0.8,1.1,.997
32664,JAX LECONTE,JAX,LECONTE,,STL,MLB,28,13,45,45,N,N,N,50,45,55,50,45,55,45,50,55,50,45,55,20,20,75,75,300,276,76,45,22,1,8,39,35,19,6.3,1,1,0,4,0,54,18.0,11,.275,.320,.449,92,.312,99,1.8,3.41,0,1,-0.4,-2.4,-3.8,0.4,1.253
36059,HENDERSON MACIAS,HENDERSON,MACIAS,,STL,MLB,23,9,54,56,L,L,H,50,50,60,45,60,45,50,50,60,50,60,45,65,70,63,62,294,257,71,37,21,4,9,35,58,36,12.2,0,0,0,1,0,78,26.5,1,.276,.364,.494,115,.363,127,2.4,3.89,20,6,9.8,0.2,1.0,4.0,1.020
1385,LANDON PABON,LANDON,PABON,,STL,MLB,29,14,57,59,N,N,N,50,50,65,60,55,55,50,55,65,60,60,55,60,80,93,93,411,361,118,68,32,2,16,59,61,45,10.9,7,3,0,2,0,72,17.5,5,.327,.404,.560,141,.371,148,2.5,3.81,0,1,24.0,-0.7,-2.7,0.0,.000
35169,WYNN VANDROSS,WYNN,VANDROSS,,STL,MLB,25,10,40,41,L,N,L,45,45,40,30,40,55,45,50,40,30,40,55,40,50,91,90,359,344,82,69,11,1,1,23,40,11,3.1,0,1,0,3,0,70,19.5,4,.238,.262,.285,39,.293,39,0.5,3.60,6,2,-25.9,1.6,0.9,13.9,1.080
11565,HOMER ÁLVAREZ,HOMER,ÁLVAREZ,,STL,MLB,25,9,46,47,H,H,N,50,55,65,50,45,50,55,55,65,50,45,55,70,80,91,90,407,376,117,58,40,7,12,67,54,27,6.6,1,3,0,1,0,94,23.1,1,.311,.361,.551,126,.387,138,3.4,3.79,30,7,18.9,-0.6,1.9,-2.0,.990
34818,EVAN BUSLER,EVAN,BUSLER,,TB,MLB,25,10,49,54,N,L,N,55,55,45,60,45,50,55,55,50,60,45,55,20,25,90,89,369,345,84,48,11,1,24,66,45,17,4.6,1,3,0,4,0,83,22.5,13,.243,.282,.490,105,.248,103,0.5,3.59,0,0,1.6,0.7,0.7,0.0,1.003
20199,RENALDO CARTAGENA,RENALDO,CARTAGENA,,TB,MLB,25,7,48,57,N,N,L,55,55,40,60,45,55,55,55,40,65,45,55,30,25,82,56,269,252,70,50,9,0,11,38,29,12,4.5,1,2,0,3,0,50,18.6,14,.278,.312,.444,104,.304,102,0.2,3.59,2,0,0.9,-1.3,-1.7,-1.3,.981
35539,EDDIE COONEY,EDDIE,COONEY,,TB,MLB,27,9,27,28,L,N,N,40,35,40,35,45,45,35,40,40,35,45,45,65,75,29,11,50,47,12,8,2,0,2,8,13,2,4.0,0,0,1,1,1,10,20.0,0,.255,.280,.426,89,.278,87,-0.0,3.66,3,2,-0.8,0.0,-0.4,-1.6,.914
35175,NOLAN DOLCI,NOLAN,DOLCI,,TB,MLB,25,10,39,39,N,N,H,50,45,45,50,40,55,45,50,45,50,40,55,25,35,30,23,94,88,23,19,2,0,2,8,6,4,4.3,0,0,0,2,0,16,17.0,2,.261,.287,.352,74,.292,72,0.1,3.19,0,1,-3.1,0.4,-0.4,-0.8,.976
41044,WYATT HALES,WYATT,HALES,,TB,MLB,28,12,55,60,H,H,H,50,45,50,55,45,55,50,55,50,60,50,55,40,40,95,89,369,332,89,57,18,1,13,59,39,22,6.0,0,8,1,7,0,78,21.1,18,.268,.322,.446,107,.306,108,2.4,3.77,1,2,3.6,1.2,-0.7,4.2,1.019
12692,LEO HALUSKA,LEO,HALUSKA,,TB,MLB,26,11,42,42,H,H,N,45,40,40,45,65,55,40,45,40,45,65,55,70,80,83,61,286,242,63,47,3,3,10,31,53,37,12.9,0,5,0,2,1,51,17.8,1,.260,.367,.421,115,.290,120,2.0,3.87,45,5,7.1,1.2,8.2,-3.1,.970
13066,NICK HASTY,NICK,HASTY,,TB,MLB,26,11,43,46,N,H,N,50,50,50,50,45,45,55,55,50,50,45,50,55,70,78,76,305,287,74,49,13,1,11,35,32,13,4.3,0,3,1,2,0,74,24.3,6,.258,.295,.425,94,.309,94,2.1,3.74,13,4,-2.1,2.1,2.4,0.2,1.299
19195,CARROL HEILMAN,CARROL,HEILMAN,,TB,MLB,30,11,45,45,N,N,N,50,50,55,45,45,50,50,50,55,45,45,50,55,65,5,5,18,15,5,2,3,0,0,5,5,2,11.1,0,0,0,1,0,2,11.1,1,.333,.389,.533,149,.357,145,0.3,3.61,1,0,1.0,0.5,0.7,0.2,1.262
25128,GABRIEL MARTÍNEZ,GABRIEL,MARTÍNEZ,,TB,MLB,26,10,80,80,N,N,H,55,50,45,65,55,60,50,60,45,65,60,65,35,55,65,63,284,248,85,47,13,0,25,65,49,26,9.2,3,9,0,1,0,33,11.6,4,.343,.423,.698,199,.314,198,3.8,3.70,3,3,33.4,-2.4,-4.2,0.8,1.001
33323,BALTASÁR MENDOZA,BALTASÁR,MENDOZA,,TB,MLB,24,8,49,49,H,H,H,45,60,45,60,50,35,60,50,45,60,50,40,20,20,23,11,58,50,15,12,1,0,2,5,7,7,12.1,0,1,0,0,0,17,29.3,0,.300,.397,.440,129,.419,136,0.4,4.52,0,0,2.5,-0.2,-0.2,0.4,1.003
7887,GONZALO NOYOLA,GONZALO,NOYOLA,,TB,MLB,24,8,63,73,H,N,N,50,65,65,55,55,45,65,60,65,55,55,50,60,70,62,58,272,240,59,45,8,0,6,20,37,29,10.7,1,2,0,1,0,83,30.5,3,.246,.331,.354,88,.349,90,0.2,3.71,16,2,-3.1,0.0,1.8,-5.5,.945
32820,NAZARIO PACHECO,NAZARIO,PACHECO,,TB,MLB,29,13,58,59,N,L,N,60,55,50,45,65,60,60,65,50,45,70,60,50,55,93,91,425,357,106,77,20,2,7,37,64,58,13.6,2,8,3,2,0,54,12.7,5,.297,.405,.423,127,.332,132,1.3,4.04,12,6,16.5,-2.7,-4.7,-11.3,.910
41037,LOGAN REDAELLI,LOGAN,REDAELLI,,TB,MLB,23,4,53,53,N,N,L,55,45,65,50,55,65,45,55,75,50,55,65,70,70,85,82,340,312,95,66,19,1,9,41,52,26,7.6,0,1,1,1,0,48,14.1,8,.304,.359,.458,122,.336,125,1.8,3.79,14,5,10.3,-0.2,-0.6,1.4,.991
36724,WALTER TRIFARI,WALTER,TRIFARI,,TB,MLB,27,8,60,61,H,N,N,50,50,45,60,65,50,55,50,45,60,70,50,25,20,96,90,399,342,93,57,14,1,21,58,60,45,11.3,2,7,0,5,0,92,23.1,5,.272,.363,.503,134,.308,134,3.1,3.91,0,0,16.4,-3.9,-3.9,3.7,1.017
34051,CHARLEY WEIER,CHARLEY,WEIER,,TB,MLB,27,9,39,39,N,N,H,45,45,50,50,50,50,45,45,50,50,55,50,30,30,89,81,317,289,64,37,15,0,12,35,30,25,7.9,0,0,3,3,0,79,24.9,4,.221,.281,.398,83,.259,82,-0.3,3.88,0,5,-6.5,-2.2,-5.5,-2.8,.946
37139,SAM BLATCHFORD,SAM,BLATCHFORD,,TEX,MLB,22,7,44,48,N,H,N,50,50,65,45,50,45,55,50,65,50,50,50,55,45,77,69,253,234,57,37,14,0,6,29,27,15,5.9,0,4,4,0,0,71,28.1,6,.244,.300,.380,91,.325,89,0.8,3.95,1,0,-3.1,-0.5,-1.0,2.7,1.014
23192,DAN BRINKMAN,DAN,BRINKMAN,,TEX,MLB,24,8,45,47,N,N,N,50,50,40,45,55,50,50,55,40,45,55,55,40,35,33,16,75,69,17,12,2,0,3,8,7,5,6.7,0,1,0,0,0,13,17.3,2,.246,.307,.406,100,.264,98,0.0,3.71,0,0,-0.1,0.9,0.9,-3.2,.880
32788,JAYDEN BROADBRIDGE,JAYDEN,BROADBRIDGE,,TEX,MLB,29,13,33,33,L,N,N,40,50,45,35,50,35,50,40,45,35,50,35,35,20,82,79,253,228,54,38,12,0,4,19,28,22,8.7,0,3,14,0,0,68,26.9,6,.237,.312,.342,86,.321,85,1.2,4.16,0,0,-4.3,-0.6,-0.6,5.3,1.043
13487,MAX CORONADO,MAX,CORONADO,,TEX,MLB,26,11,38,42,H,H,N,50,50,55,30,45,55,50,55,60,35,50,60,70,70,77,62,240,225,53,42,9,2,0,13,28,11,4.6,1,2,11,2,0,44,18.3,2,.236,.275,.293,61,.290,55,-0.2,3.44,17,5,-12.7,2.0,2.8,-1.2,1.008
35088,AIDAN DEARING,AIDAN,DEARING,,TEX,MLB,25,10,47,50,H,H,H,55,50,55,50,45,55,50,55,60,50,45,55,60,75,90,80,353,328,90,61,10,6,13,35,49,22,6.2,0,2,0,1,0,54,15.3,3,.274,.323,.460,119,.294,115,2.3,3.45,21,3,6.7,1.9,4.3,-2.0,.976
30559,ALIJAH DELNERO,ALIJAH,DELNERO,,TEX,MLB,27,8,51,57,N,N,N,50,45,40,65,40,55,50,55,45,65,45,60,25,30,92,90,379,354,89,61,7,3,18,58,45,17,4.5,1,4,0,4,0,79,20.8,13,.251,.290,.441,104,.272,97,-0.2,3.46,1,1,-1.0,-1.3,-2.6,-2.2,.829
11294,BIENVENIDO FLORES,BIENVENIDO,FLORES,,TEX,MLB,26,11,40,42,L,H,N,55,45,55,25,40,70,45,55,55,25,40,70,55,55,67,59,237,227,57,39,11,6,1,17,24,3,1.3,0,5,1,2,0,38,16.0,3,.251,.274,.366,65,.295,65,0.3,3.33,19,1,-9.7,0.3,3.7,-2.8,.977
21770,TEOSCAR HERNÁNDEZ,TEOSCAR,HERNÁNDEZ,,TEX,MLB,24,7,73,77,H,H,N,70,65,50,50,45,65,70,70,55,50,45,65,25,20,68,63,291,262,91,65,17,0,9,42,33,18,6.2,3,6,0,5,0,51,17.5,10,.347,.395,.515,156,.396,148,2.4,3.53,0,0,16.8,1.0,1.0,0.7,1.015
35151,TOBY HOPPER,TOBY,HOPPER,,TEX,MLB,25,10,46,67,N,H,L,45,45,55,65,45,45,50,45,55,70,50,45,35,40,88,75,325,297,76,46,10,2,18,49,40,23,7.1,4,5,0,0,0,78,24.0,4,.256,.320,.485,124,.289,115,0.9,3.55,1,1,6.2,-3.0,-4.2,1.6,1.035
15498,KEVIN JONES,KEVIN,JONES,,TEX,MLB,34,19,38,38,N,N,N,45,45,50,40,60,50,45,45,50,40,60,50,25,25,14,12,52,44,7,4,2,0,1,6,7,8,15.4,1,0,0,0,0,6,11.5,4,.159,.288,.273,60,.162,54,0.1,3.71,1,0,-2.8,0.2,0.3,0.2,.975
23499,MAX KAMINSKI,MAX,KAMINSKI,,TEX,MLB,26,7,44,44,N,H,N,60,50,45,50,50,65,50,60,45,50,50,65,30,40,57,45,192,174,54,41,7,1,5,23,22,15,7.8,1,1,0,2,0,29,15.1,3,.310,.365,.448,129,.345,124,0.7,3.77,1,1,5.7,-0.3,-1.3,-2.0,.941
32058,YANIERY LEYVA,YANIERY,LEYVA,,TEX,MLB,25,11,39,42,N,H,L,50,40,40,50,45,65,40,50,40,50,45,65,30,45,32,29,114,102,23,14,3,0,6,22,12,10,8.8,1,0,1,2,0,11,9.6,4,.225,.289,.431,95,.195,89,0.7,3.42,0,0,-1.4,-0.6,-0.6,-0.4,.975
37218,BRYAN OWENS,BRYAN,OWENS,,TEX,MLB,23,7,51,51,N,N,N,65,55,60,55,40,70,55,65,60,55,40,70,50,55,89,84,380,359,118,85,23,2,8,55,51,14,3.7,0,3,0,4,0,35,9.2,9,.329,.355,.471,132,.344,128,2.6,3.33,1,2,13.1,-0.1,-2.2,1.0,.992
35161,SOLOMON ROESNER,SOLOMON,ROESNER,,TEX,MLB,25,10,47,48,N,N,N,50,45,50,50,55,60,45,55,50,50,55,60,20,20,79,73,306,274,73,57,8,4,4,29,22,27,8.8,1,2,0,3,0,50,16.3,5,.266,.333,.369,99,.309,96,1.2,3.63,3,1,-1.4,-2.1,-3.0,0.3,1.050
14004,ANTHONY TOUCHET,ANTHONY,TOUCHET,,TEX,MLB,26,11,49,49,N,N,N,55,50,50,50,45,55,50,55,55,50,45,55,70,80,57,57,262,243,62,49,8,1,4,17,35,14,5.3,0,5,1,0,0,51,19.5,0,.255,.309,.346,85,.309,84,1.0,3.59,28,3,-4.9,1.7,5.9,1.8,1.032
13118,TOBIAS BARTLETT,TOBIAS,BARTLETT,,TOR,MLB,25,9,50,50,H,H,N,55,50,45,60,45,55,50,55,45,60,45,60,35,50,89,76,336,309,101,64,17,1,19,60,46,16,4.8,1,4,0,7,0,46,13.7,8,.327,.360,.573,149,.327,149,2.3,3.40,2,1,19.9,1.2,0.1,-5.4,.935
14555,ROBERTO CONSTANCIO,ROBERTO,CONSTANCIO,,TOR,MLB,24,8,42,42,N,N,L,60,55,55,45,45,60,55,60,55,45,45,60,55,60,67,54,251,234,69,47,16,3,3,23,29,15,6.0,1,2,0,0,0,43,17.1,3,.295,.343,.427,109,.351,109,0.7,3.49,11,5,2.9,2.0,1.3,-0.6,.951
35109,BOBBY COONEY,BOBBY,COONEY,,TOR,MLB,26,10,47,47,H,N,N,55,50,60,50,45,55,50,55,60,50,45,55,55,55,83,50,229,211,57,33,19,2,3,22,26,15,6.6,2,2,0,1,0,44,19.2,1,.270,.323,.422,101,.327,98,-0.1,3.54,19,2,-0.3,-4.5,-1.6,-3.0,.928
33512,GUNNAR D'AREZZO,GUNNAR,D'AREZZO,,TOR,MLB,27,12,48,52,N,N,N,55,45,50,50,60,70,45,55,50,50,70,70,30,45,90,90,386,334,83,62,14,1,6,34,35,44,11.4,3,5,1,3,0,46,11.9,6,.249,.342,.350,90,.270,91,-0.0,3.61,1,1,-3.9,-1.8,-3.5,-7.3,.933
24121,JORDAN GOFORTH,JORDAN,GOFORTH,,TOR,MLB,24,8,38,42,L,L,N,40,40,35,55,60,40,45,40,35,60,60,40,30,40,16,9,43,41,7,4,1,0,2,4,3,2,4.7,0,0,1,0,0,16,37.2,0,.171,.209,.341,47,.217,43,-0.1,4.37,0,1,-2.9,-0.1,-0.7,0.2,2.924
23536,PAYTON HORN,PAYTON,HORN,,TOR,MLB,27,8,69,73,H,N,H,55,55,45,65,50,50,55,55,50,65,50,50,25,30,96,96,408,371,96,67,13,0,16,44,53,32,7.8,1,3,0,2,0,100,24.5,11,.259,.321,.423,101,.311,102,0.4,3.79,0,0,1.3,-3.4,-3.4,-0.0,1.012
30172,HORADO JAVIO,HORADO,JAVIO,,TOR,MLB,31,15,58,58,H,H,H,50,45,50,55,65,65,45,50,50,55,65,65,55,55,91,91,381,328,71,49,13,0,9,27,43,45,11.8,3,6,0,2,0,41,10.8,3,.216,.320,.338,81,.221,81,-0.2,3.91,14,7,-8.3,-2.6,-4.0,2.2,1.034
14340,ROBIN MASCARO,ROBIN,MASCARO,,TOR,MLB,24,9,40,40,L,H,N,50,50,45,50,50,45,50,50,45,50,50,45,35,35,46,45,157,148,32,21,6,0,5,14,13,7,4.5,0,1,0,1,0,47,29.9,5,.216,.255,.358,65,.278,63,-0.2,3.83,2,2,-6.8,0.1,-0.8,-0.1,1.018
34975,LEVI MCHUGH,LEVI,MCHUGH,,TOR,MLB,26,10,46,48,N,N,N,55,50,45,60,40,65,50,55,45,60,45,65,30,20,43,43,178,175,50,30,9,0,11,35,18,3,1.7,0,0,0,0,0,25,14.0,5,.286,.298,.526,118,.281,120,0.8,3.35,3,0,4.4,-1.0,-0.8,-2.4,.933
37518,BRAYDEN MOORE,BRAYDEN,MOORE,,TOR,MLB,23,7,48,48,N,N,N,50,50,65,55,45,50,50,55,65,55,45,55,65,70,81,58,268,247,64,40,15,1,8,31,33,18,6.7,2,2,0,1,1,58,21.6,6,.259,.313,.425,99,.308,97,0.7,3.61,26,9,-0.8,1.5,2.4,-1.0,.981
13203,GANNON SOUTHERLAND,GANNON,SOUTHERLAND,,TOR,MLB,31,12,29,29,L,H,N,40,40,40,40,50,45,40,40,40,40,50,45,30,20,8,7,20,16,3,3,0,0,0,0,1,4,20.0,0,0,0,0,0,5,25.0,0,.188,.350,.188,54,.273,67,-0.1,4.40,1,0,-0.8,0.0,0.1,-1.5,.803
14496,PRINCETON VAN HOUT,PRINCETON,VAN HOUT,,TOR,MLB,26,11,48,51,L,N,N,50,50,55,50,45,55,50,55,55,50,45,55,60,75,70,70,311,285,58,33,16,1,8,19,40,23,7.4,2,3,0,0,0,54,17.4,3,.204,.270,.351,68,.224,65,1.0,3.46,29,7,-12.8,1.2,3.9,4.4,1.051
41050,BRAD VAYA,BRAD,VAYA,,TOR,MLB,32,15,25,25,N,N,N,40,35,45,35,35,45,35,40,45,35,35,45,55,60,61,24,104,98,20,13,5,0,2,12,6,3,2.9,0,1,1,2,0,19,18.3,0,.204,.231,.316,47,.228,43,-0.3,3.44,2,2,-7.1,-1.4,-2.1,1.7,1.080
37186,MATIAS ÁLVAREZ,MATIAS,ÁLVAREZ,,TOR,MLB,25,3,38,58,H,N,L,50,50,45,40,40,55,50,65,45,55,45,75,20,30,70,69,244,225,42,30,8,0,4,18,13,12,4.9,0,3,2,4,0,46,18.9,8,.187,.234,.276,39,.212,35,-0.6,3.54,0,0,-18.7,-1.0,-1.0,-0.3,.866
32798,CHRIS BARKER,CHRIS,BARKER,,WAS,MLB,29,13,29,29,L,H,N,40,35,45,30,50,45,40,40,45,35,50,45,60,65,66,18,72,64,15,11,4,0,0,5,12,7,9.7,0,1,2,0,0,17,23.6,0,.234,.319,.297,63,.319,70,0.4,3.54,3,1,-2.6,1.2,1.1,2.2,1.058
32452,A.J. BUSWELL,A.J.,BUSWELL,,WAS,MLB,23,3,59,80,H,N,H,60,55,45,45,55,65,65,70,45,55,60,65,20,30,40,40,170,145,42,31,9,0,2,22,15,23,13.5,2,1,0,1,0,18,10.6,2,.290,.388,.393,105,.317,111,1.1,3.70,0,0,2.3,-0.8,-0.8,-0.1,.975
40243,VIEIRA CADENA,VIEIRA,CADENA,,WAS,MLB,25,4,36,71,N,H,N,55,55,55,40,35,50,60,70,70,55,35,75,55,65,24,22,99,94,25,13,9,0,3,14,13,1,1.0,0,3,1,1,0,22,22.2,2,.266,.293,.457,91,.314,96,0.4,3.16,1,1,-0.5,0.8,0.3,1.9,1.015
28297,GABRIEL CEPEDA,GABRIEL,CEPEDA,,WAS,MLB,28,10,36,37,L,L,N,45,50,45,45,50,40,50,45,45,45,55,40,20,20,48,48,188,165,44,25,11,0,8,40,28,17,9.0,0,4,0,2,0,55,29.3,2,.267,.346,.479,112,.346,120,1.7,3.90,0,0,4.6,-0.4,-0.4,0.2,1.706
32685,RUSS COLUNGA,RUSS,COLUNGA,,WAS,MLB,29,13,49,49,N,N,L,60,60,55,50,45,50,60,60,60,50,50,50,60,60,94,94,425,392,111,68,25,6,12,55,53,25,5.9,2,2,0,6,0,88,20.7,8,.283,.325,.469,104,.332,106,1.3,3.58,30,2,3.5,-4.4,0.5,1.8,1.040
33348,DANIEL DOMÍNGUEZ,DANIEL,DOMÍNGUEZ,,WAS,MLB,24,8,39,57,N,N,N,50,55,65,45,35,50,55,60,65,50,40,65,60,75,52,45,194,179,45,29,11,2,3,25,18,6,3.1,0,6,0,3,0,50,25.8,3,.251,.294,.385,75,.326,78,0.2,3.59,10,4,-5.0,1.2,1.1,-1.1,1.005
6703,CRAIG DURGA,CRAIG,DURGA,,WAS,MLB,24,9,41,41,H,H,N,55,45,55,30,45,65,45,55,55,30,45,65,60,70,81,78,303,284,68,46,18,3,1,28,36,17,5.6,0,0,6,2,0,60,19.8,5,.239,.281,.335,60,.298,61,-0.1,3.55,12,2,-13.9,1.0,2.0,-0.9,.980
34289,ÉRICO GAMEZ,ÉRICO,GAMEZ,,WAS,MLB,21,6,44,47,L,L,N,50,50,60,35,55,50,55,60,60,35,55,55,70,70,70,70,303,272,73,46,19,6,2,30,44,26,8.6,3,2,5,3,0,58,19.1,7,.268,.333,.404,91,.330,92,0.4,3.87,13,4,-2.7,-0.7,-0.6,-6.0,.946
9347,NICK HUMPHRIES,NICK,HUMPHRIES,,WAS,MLB,24,9,35,45,N,N,N,45,45,55,30,55,45,55,55,55,30,55,50,65,70,55,13,67,59,13,10,3,0,0,11,5,7,10.4,1,0,1,1,0,21,31.3,1,.220,.299,.271,50,.333,48,-0.1,3.87,4,1,-4.2,-0.3,-0.1,0.6,.974
27560,RÓCOCO MESA,RÓCOCO,MESA,,WAS,MLB,25,9,46,48,N,N,N,55,50,55,55,40,55,50,55,60,55,40,60,40,50,28,10,62,55,17,11,2,1,3,10,9,2,3.2,0,4,0,1,0,13,21.0,2,.309,.371,.545,135,.350,144,0.4,3.16,0,0,3.3,-0.8,-0.8,0.3,.966
27904,NATE RAMOS,NATE,RAMOS,,WAS,MLB,34,15,76,79,N,H,N,60,50,65,60,55,70,50,60,65,60,55,70,45,60,99,99,463,413,128,66,38,4,20,70,74,42,9.1,11,4,0,4,0,59,12.7,7,.310,.376,.567,141,.320,139,2.5,3.63,3,1,21.8,-0.2,-1.3,0.0,.000
33712,MITCH RANFT,MITCH,RANFT,,WAS,MLB,21,3,50,66,N,N,L,55,50,55,40,45,55,50,55,55,55,55,55,70,60,68,67,279,246,67,39,19,2,7,45,40,22,7.9,2,9,0,2,0,40,14.3,3,.272,.351,.451,107,.299,112,1.7,3.74,13,1,4.3,0.9,2.6,2.6,1.015
38821,FELIZ SÁNCHEZ,FELIZ,SÁNCHEZ,,WAS,MLB,21,7,49,49,N,N,N,55,60,55,55,55,45,60,55,55,55,55,50,35,40,71,71,308,263,66,44,15,1,6,35,35,35,11.4,2,5,0,5,0,66,21.4,3,.251,.344,.384,90,.306,94,1.3,3.80,1,0,-1.9,-0.2,-1.0,4.8,1.067
26485,CARLOS WHITTED,CARLOS,WHITTED,,WAS,MLB,28,9,40,41,N,N,N,50,50,55,30,45,50,55,55,55,30,45,50,35,25,55,45,176,161,44,31,13,0,0,13,19,13,7.4,0,2,0,0,0,35,19.9,2,.273,.335,.354,80,.349,87,0.1,3.85,0,0,-2.6,0.5,0.5,-4.7,.961
37551,MATT WITT,MATT,WITT,,WAS,MLB,23,7,43,43,H,H,N,55,50,50,55,45,60,50,55,50,55,45,60,25,35,15,11,51,51,19,17,1,0,1,6,5,0,0.0,0,0,0,0,0,7,13.7,0,.373,.373,.451,114,.419,123,0.3,3.29,0,0,1.4,1.0,1.0,-0.4,.912
