ID,RL,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
125872,SP,ADAM MCPHERSON,,VAN,MLB,22,7,,,N,N,Normal,65,50,55,55,50,65,50,55,55,50,96-98,2,2,0,1,10.0,42,38,10,4,3,0,3,8,8,3,0,8,1,7.20,.259,1.30,7.2,2.7,2.7,2.7,11.9,0,0,0,0,0,2,0,0,162,10,10,0,0,63,6.36,139,-0.1
136129,SP,CRISTÓBAL MELÉNDEZ,,PIT,MLB,23,7,,,N,N,Normal,55,50,55,55,50,60,55,55,55,50,96-98,52,3,6,3,82.0,365,314,82,47,14,3,18,49,49,43,2,65,4,5.38,.274,1.52,7.1,4.7,2.0,1.5,6.0,1,3,3,0,0,8,40,12,1307,75,93,8,4,85,5.78,126,-0.8
129476,SP,CISCO MENDOZA,,SEA,MLB,24,6,,,N,N,Prankster,50,55,50,55,55,55,55,50,55,60,94-96,11,6,5,1,60.1,252,225,51,38,8,0,5,24,23,24,0,40,3,3.43,.256,1.24,6.0,3.6,0.7,1.7,6.3,0,0,1,0,0,5,3,2,950,67,67,5,0,129,3.96,89,1.0
124920,SP,GERARD MERRITT,,STL,MLB,26,10,,,N,N,Normal,50,50,55,55,50,55,55,55,55,55,94-96,5,0,0,0,8.0,39,35,11,9,1,0,1,6,6,2,0,6,2,6.75,.357,1.62,6.8,2.2,1.1,3.0,10.3,0,0,0,0,0,1,3,0,160,12,6,1,0,66,4.49,101,0.0
119845,SP,JEFFREY MICLAT,,NYY,MLB,38,23,,,N,N,Normal,50,55,65,55,50,50,55,65,55,50,91-93,32,32,8,10,171.2,757,682,186,126,34,3,23,89,82,61,2,134,7,4.30,.307,1.44,7.0,3.2,1.2,2.2,9.6,1,6,9,1,0,13,0,0,2877,151,214,23,1,105,4.20,92,3.0
129218,SP,BILL MILLER,,TBA,MLB,27,7,,,H,N,Normal,70,70,65,65,70,75,70,65,65,70,94-96,34,34,14,6,218.1,888,821,189,123,37,4,25,86,79,54,0,180,7,3.26,.264,1.11,7.4,2.2,1.0,3.3,14.2,0,6,8,0,0,14,0,0,3276,199,253,18,4,135,3.54,80,5.3
130928,SP,GENE MILLER,,SF,MLB,27,6,,,N,N,Normal,55,55,55,55,50,65,55,55,55,50,94-96,33,33,11,13,177.2,767,679,165,114,19,2,30,93,89,79,5,130,6,4.51,.259,1.37,6.6,4.0,1.5,1.6,6.6,0,3,9,0,0,14,0,0,2915,163,217,25,3,98,4.95,111,1.3
132238,SP,RICHARD MILLER,,KC,MLB,22,5,,,N,N,Normal,75,60,50,60,65,75,60,50,60,65,97-99,32,32,2,8,124.1,544,484,124,76,29,2,17,80,77,55,0,98,2,5.57,.288,1.44,7.1,4.0,1.2,1.8,7.9,0,3,7,0,0,11,0,0,2042,120,138,22,5,81,4.44,97,1.8
123418,SP,HARTA MOLLEMA,,SF,MLB,40,20,,,N,N,Prankster,45,55,60,55,55,45,55,60,55,55,93-95,31,31,10,7,160.1,696,609,147,88,39,2,18,78,72,74,1,95,2,4.04,.254,1.38,5.3,4.2,1.0,1.3,3.0,0,11,6,2,0,13,0,0,2616,186,181,11,1,109,4.54,102,1.9
126065,SP,BILL MONTGOMERY,,BOS,MLB,23,7,,,N,N,Normal,55,60,55,60,65,60,65,55,60,65,97-99,34,34,10,13,182.2,753,664,146,96,36,3,11,80,75,72,0,125,3,3.70,.251,1.19,6.2,3.5,0.5,1.7,7.0,3,10,6,1,1,13,0,0,2834,184,212,22,7,123,3.51,77,4.7
130828,SP,MIKE MOON,,-,-,31,14,,,H,H,Normal,45,50,65,55,50,45,50,65,55,50,92-94,16,0,1,1,34.2,136,129,29,14,10,0,5,15,15,4,0,26,1,3.89,.240,0.95,6.8,1.0,1.3,6.5,16.2,0,2,1,0,0,2,12,2,507,31,44,1,0,117,3.67,80,0.5
132850,SP,CARL MORGAN,,SD,MLB,28,13,,,H,L,Normal,45,60,60,55,65,45,60,60,55,65,92-94,35,28,15,5,167.2,688,622,149,96,34,1,18,77,73,51,0,91,5,3.92,.251,1.19,4.9,2.7,1.0,1.8,5.8,1,9,5,0,0,16,2,1,2553,188,198,12,4,112,4.18,95,2.5
127962,SP,DOMINIC MORGAN,,PIT,MLB,23,6,,,N,N,Outspoken,50,50,55,55,50,55,50,60,55,50,93-95,17,11,3,4,69.1,284,269,67,45,10,3,9,31,30,15,0,47,0,3.89,.272,1.18,6.1,1.9,1.2,3.1,11.3,0,0,4,0,0,4,2,1,1012,67,87,8,1,118,3.85,83,1.4
121772,SP,JUNIOR MOSER,,MIN,MLB,24,8,,,N,N,Normal,55,55,45,55,55,55,55,45,55,60,96-98,31,31,12,13,175.1,759,664,164,113,24,3,24,102,98,81,0,131,6,5.03,.273,1.40,6.7,4.2,1.2,1.6,6.6,4,4,4,1,0,16,0,0,2843,166,207,18,6,90,4.64,102,2.1
120707,SP,JAKE MURRAY,,TBA,MLB,22,8,,,L,L,Unmotivated,60,55,50,55,50,60,55,50,55,50,96-98,14,14,2,2,70.2,303,254,59,45,5,0,9,30,30,42,0,50,2,3.82,.251,1.43,6.4,5.3,1.1,1.2,2.6,1,4,0,0,0,9,0,0,1194,69,79,9,2,115,4.97,112,0.5
126450,SP,JULIAN NANCE,,MON,MLB,23,7,,,H,N,Normal,50,50,50,50,50,50,55,50,50,55,97-99,15,15,0,6,63.1,299,262,86,52,22,0,12,51,50,34,0,44,0,7.11,.354,1.89,6.3,4.8,1.7,1.3,3.3,0,3,6,0,0,6,0,0,1128,69,65,0,2,63,5.55,124,0.1
134806,SP,KEN NEELY,,TOR,MLB,27,11,,,N,N,Normal,55,55,55,55,55,55,55,55,55,55,95-97,56,2,2,7,66.0,271,243,57,37,8,2,10,27,23,21,1,46,3,3.14,.247,1.18,6.3,2.9,1.4,2.2,9.2,1,3,1,0,0,7,9,2,1013,69,74,4,2,144,4.49,99,0.4
120822,SP,LEE NORRIS,,MON,MLB,24,8,,,N,L,Normal,65,50,55,55,50,65,50,55,55,50,97-99,29,29,9,8,141.0,623,529,141,93,25,2,21,82,82,80,0,120,6,5.23,.305,1.57,7.7,5.1,1.3,1.5,6.4,3,5,13,0,0,19,0,0,2393,135,135,6,7,85,4.93,110,1.1
125120,SP,PHILIP O'SULLIVAN,,MIL,MLB,25,8,,,H,N,Normal,55,60,50,60,60,55,60,50,60,60,95-97,32,32,10,6,164.2,690,618,155,94,30,3,28,91,88,61,0,115,3,4.81,.263,1.31,6.3,3.3,1.5,1.9,7.8,0,8,6,0,0,21,0,0,2588,164,186,8,4,93,4.84,108,1.5
127662,SP,PHIL O'TOOLE,,WAS,MLB,24,7,,,H,N,Fan Fav,65,60,55,60,65,65,60,55,60,65,96-98,33,33,20,4,178.2,746,671,163,109,31,3,20,76,72,60,0,139,7,3.63,.276,1.25,7.0,3.0,1.0,2.3,10.6,1,7,7,1,0,12,0,0,2804,170,206,11,5,128,3.89,83,4.0
125726,SP,KEN OGLETHORPE,,VAN,MLB,22,7,,,N,H,Normal,55,60,60,50,65,55,60,60,50,70,94-96,20,20,7,7,95.1,429,372,99,78,9,1,11,58,57,42,0,78,8,5.38,.306,1.48,7.4,4.0,1.0,1.9,8.4,1,5,6,2,1,5,0,0,1581,91,107,10,2,85,4.30,94,1.6
128778,SP,JAY OWENS,,CHW,MLB,25,5,,,N,N,Outspoken,50,60,55,55,65,60,60,55,55,70,95-97,17,17,3,6,86.1,393,346,108,77,15,2,14,62,58,34,4,41,6,6.05,.315,1.64,4.3,3.5,1.5,1.2,1.8,0,7,2,1,0,14,0,0,1436,89,112,6,0,75,5.27,116,0.4
132708,SP,DUDLEY PARKER,,SD,MLB,28,13,,,H,L,Normal,45,55,70,55,50,50,55,70,55,55,92-94,30,30,13,11,191.2,784,729,175,116,35,1,23,80,74,45,0,142,3,3.47,.267,1.15,6.7,2.1,1.1,3.2,12.4,1,6,7,0,0,15,0,0,2772,188,221,11,5,126,3.69,84,4.2
133680,SP,ALLEN PATTERSON,,TEX,MLB,32,12,,,H,N,Normal,50,55,50,55,60,50,55,50,55,60,92-94,32,32,8,14,186.2,809,720,189,119,33,4,33,110,104,74,0,114,5,5.01,.268,1.41,5.5,3.6,1.6,1.5,4.9,1,9,5,0,0,13,0,0,2977,216,204,17,5,89,5.21,117,0.9
125444,SP,ERWIN PEND,,-,-,30,10,,,H,N,Normal,45,55,65,50,55,45,55,65,50,55,93-95,7,0,1,0,10.0,58,54,24,15,2,1,6,14,11,4,0,7,0,9.90,.439,2.80,6.3,3.6,5.4,1.8,5.2,0,0,2,0,0,2,9,4,220,9,12,2,0,45,10.46,237,-0.6
127402,SP,JASON PERKINS,,NYY,MLB,26,7,,,L,H,Normal,50,55,65,55,50,55,55,65,55,50,94-96,57,0,5,3,76.0,322,282,63,39,13,1,10,34,31,27,2,66,8,3.67,.251,1.18,7.8,3.2,1.2,2.4,12.1,0,5,3,0,0,5,40,8,1193,64,93,4,1,122,4.14,92,0.6
128872,SP,ARION POLYCHRONOPOULOS,,MON,MLB,26,7,,,N,N,Normal,45,55,65,55,50,55,55,65,55,55,92-94,8,8,1,2,32.0,124,118,24,15,7,0,2,9,9,6,0,24,0,2.53,.239,0.94,6.8,1.7,0.6,4.0,14.5,0,0,2,0,0,2,0,0,451,36,34,1,0,176,2.74,61,1.1
124697,SP,DUSTY PRICE,,NYY,MLB,27,10,,,N,N,Normal,55,55,60,55,50,60,55,60,55,50,95-97,25,18,3,10,91.2,425,372,110,73,15,1,21,83,80,47,0,73,3,7.85,.317,1.71,7.2,4.6,2.1,1.6,6.1,0,3,7,0,0,7,9,0,1582,104,84,5,2,57,5.89,131,-0.3
125052,SP,JOHN PRICE,,STL,MLB,26,10,,,N,H,Fan Fav,55,55,60,55,55,55,60,60,55,60,96-98,32,32,10,8,179.2,786,703,184,118,34,5,27,103,94,65,0,142,10,4.71,.291,1.39,7.1,3.3,1.4,2.2,9.8,2,6,5,3,0,10,0,0,2934,177,198,20,5,94,4.49,101,2.3
128909,SP,JAVIER PÉREZ,,CLE,MLB,20,4,,,N,N,Normal,60,65,60,65,70,60,65,65,65,70,95-97,32,32,10,12,170.1,726,660,170,127,24,4,15,79,71,56,2,134,4,3.75,.301,1.33,7.1,3.0,0.8,2.4,10.7,2,4,8,0,0,17,0,0,2679,180,170,15,4,117,3.46,78,4.3
127212,SP,TOMÁS PÉREZ,,COL,MLB,22,7,,,H,N,Selfish,70,65,60,65,70,70,65,60,65,70,96-98,24,24,9,9,131.1,536,474,101,68,16,2,15,56,54,54,0,127,5,3.70,.257,1.18,8.7,3.7,1.0,2.4,13.6,1,2,5,0,0,16,0,0,2104,120,126,7,4,122,3.76,83,3.0
118405,SP,JESÚS QUIÑONES,,-,-,31,16,,,N,N,Normal,40,60,55,55,60,40,60,55,55,60,92-94,30,18,7,6,128.2,567,499,129,84,25,3,17,73,61,56,0,52,6,4.27,.257,1.44,3.6,3.9,1.2,0.9,-0.7,1,5,5,1,0,17,12,7,2047,189,123,17,3,107,5.22,114,0.5
125833,SP,DOMINGO REYES,,DET,MLB,23,7,,,N,N,Normal,65,65,60,65,65,65,65,60,65,65,95-97,33,33,9,11,179.0,731,667,151,111,27,2,11,64,61,50,0,148,7,3.07,.273,1.12,7.4,2.5,0.6,3.0,13.4,3,4,6,1,0,10,0,0,2695,183,188,18,5,149,2.97,65,5.9
132365,SP,IGNACIO REYES,,NYY,MLB,24,3,,,H,H,Normal,75,70,70,65,70,75,70,70,65,70,95-97,32,32,16,5,191.1,785,713,149,109,22,2,16,64,60,61,0,183,6,2.82,.257,1.10,8.6,2.9,0.8,3.0,15.5,2,3,5,1,0,10,0,0,3000,193,182,10,6,159,3.09,68,5.9
134360,SP,JON RICHARDSON,,TEX,MLB,32,11,,,N,N,Normal,50,60,50,60,60,50,60,50,60,60,92-94,32,32,14,9,205.2,870,743,157,104,31,0,22,97,92,114,0,135,4,4.03,.228,1.32,5.9,5.0,1.0,1.2,2.4,3,6,4,2,0,19,0,0,3279,210,241,22,5,111,4.66,104,2.2
130013,SP,BOB ROBINSON,,BOS,MLB,23,6,,,H,H,Humble,45,60,60,55,65,45,60,60,55,65,92-94,11,7,7,1,64.1,254,232,48,33,10,0,5,23,19,17,0,32,2,2.66,.218,1.01,4.5,2.4,0.7,1.9,5.9,1,2,2,0,0,8,0,0,880,72,79,3,0,171,3.77,82,1.4
127941,SP,ERNEST RONALDSON,,MON,MLB,26,6,,,N,N,Normal,60,60,50,60,55,60,60,55,60,60,94-96,33,30,12,6,174.1,757,670,179,114,34,2,29,104,100,64,0,121,13,5.16,.283,1.39,6.2,3.3,1.5,1.9,7.5,0,10,11,0,0,21,2,0,2812,152,223,33,2,86,4.96,111,1.3
136762,SP,VÍCTOR SALAS,,TOR,MLB,33,15,,,N,N,Normal,45,55,70,55,50,45,55,70,55,50,92-94,21,3,7,8,124.1,526,497,140,95,22,4,19,62,61,22,0,97,2,4.42,.313,1.30,7.0,1.6,1.4,4.4,14.3,0,5,3,0,0,10,8,3,1876,113,149,9,2,102,3.87,85,1.8
128083,SP,RALPH SALAZAS,,TOR,MLB,35,17,,,H,N,Fan Fav,50,50,70,55,45,50,50,70,55,45,94-96,12,12,2,8,64.2,286,261,75,42,13,0,20,47,47,21,0,31,1,6.54,.259,1.48,4.3,2.9,2.8,1.5,3.5,1,2,3,1,0,5,0,0,1065,57,99,8,1,69,6.95,154,-0.8
136560,SP,LUIS SALGADO,,OAK,MLB,22,6,,,H,N,Normal,50,60,55,50,70,50,60,55,50,70,95-97,6,6,3,1,34.0,135,121,25,15,6,0,4,17,13,12,0,18,1,3.44,.210,1.09,4.8,3.2,1.1,1.5,4.4,0,1,0,0,0,5,0,0,488,41,36,1,1,130,4.48,100,0.4
129708,SP,JON SAMUELS,,OAK,MLB,32,15,,,H,N,Normal,50,55,45,55,55,50,55,45,55,55,92-94,32,32,14,11,172.2,764,662,171,111,29,1,30,108,101,93,0,124,1,5.26,.274,1.53,6.5,4.8,1.6,1.3,4.1,2,6,5,0,0,16,0,0,2872,144,222,7,6,85,5.32,119,0.6
127171,SP,ALFRED SAVAGE,,DET,MLB,22,7,,,N,N,Normal,60,65,55,60,65,60,65,55,60,65,96-98,25,25,6,7,122.2,525,465,118,74,31,2,11,60,54,47,0,92,4,3.96,.291,1.35,6.8,3.4,0.8,2.0,8.6,3,6,2,0,0,12,0,0,1925,135,123,9,3,115,3.78,82,2.8
128233,SP,GARY SHAW,,DET,MLB,26,9,,,H,N,Captain,40,65,50,55,70,45,65,50,55,70,90-92,48,0,1,2,72.0,310,278,70,48,15,1,6,28,25,30,1,46,0,3.12,.281,1.39,5.8,3.8,0.8,1.5,5.2,0,2,4,1,0,7,37,13,1155,84,76,3,1,146,3.88,85,0.8
124780,SP,BRYCE SHOWS,,MIA,MLB,29,10,,,H,H,Normal,50,55,55,55,50,55,55,55,55,55,92-94,30,30,7,14,155.2,690,619,173,116,30,3,24,94,83,60,0,108,5,4.80,.303,1.50,6.2,3.5,1.4,1.8,7.0,1,5,4,0,0,20,0,0,2616,148,179,13,8,94,4.73,105,1.6
129966,SP,ABRAHAM SMITH,,CHW,MLB,23,6,,,N,H,Normal,60,50,50,55,50,65,50,50,55,50,95-97,23,23,6,12,124.0,549,477,125,77,22,3,23,80,76,65,7,103,2,5.52,.287,1.53,7.5,4.7,1.7,1.6,6.9,1,4,4,0,0,11,0,0,2056,110,137,8,6,82,5.07,112,0.9
119814,SP,TRAVIS SMITH,,STL,MLB,23,8,,,H,H,Sparkplug,55,60,55,55,60,55,60,55,55,60,95-97,30,30,9,8,152.0,668,575,144,103,25,4,12,76,72,73,0,135,14,4.26,.305,1.43,8.0,4.3,0.7,1.8,9.3,1,5,7,0,0,15,0,0,2468,156,140,30,5,104,3.83,86,3.1
130345,SP,PAUL STEVENS,,CHW,MLB,24,6,,,N,N,Selfish,55,60,50,60,65,55,60,50,60,65,94-96,32,32,9,11,162.0,708,636,174,115,34,3,22,99,95,63,11,122,3,5.28,.307,1.46,6.8,3.5,1.2,1.9,8.3,2,3,5,0,1,17,0,0,2639,177,163,23,3,85,4.14,91,2.9
127286,SP,ALLEN STOCKHILL,,WAS,MLB,26,6,,,H,L,Outspoken,55,60,70,60,55,60,60,70,60,60,95-97,33,33,17,10,204.0,863,786,196,135,33,1,27,103,95,66,0,151,5,4.19,.276,1.28,6.7,2.9,1.2,2.3,9.8,1,5,11,1,0,21,0,0,3221,209,225,25,2,111,4.15,89,3.9
131659,SP,ALBERT SUMMERS,,HOU,MLB,29,14,,,L,N,Unmotivated,50,55,50,55,60,50,55,50,55,60,94-96,32,32,8,8,147.2,631,565,135,88,25,2,20,80,76,62,0,108,2,4.63,.263,1.33,6.6,3.8,1.2,1.7,7.3,1,1,5,1,0,17,0,0,2318,174,138,19,3,96,4.46,99,2.0
131116,SP,BOB TALBOT,,MON,MLB,26,6,,,N,N,Normal,60,55,45,55,50,60,55,45,55,55,95-97,33,33,8,12,160.1,720,623,164,102,37,1,24,97,92,80,0,126,8,5.16,.291,1.52,7.1,4.5,1.3,1.6,6.4,1,8,10,1,0,12,0,0,2731,164,173,19,5,86,4.89,109,1.4
131063,SP,DAVE THOMPSON,,TOR,MLB,24,6,,,H,N,Sparkplug,50,70,75,65,70,50,70,75,65,70,95-97,34,34,14,7,203.0,845,793,199,141,39,0,19,85,76,44,0,147,5,3.37,.286,1.20,6.5,2.0,0.8,3.3,12.2,1,2,3,2,0,17,0,0,3053,204,233,17,4,134,3.36,74,5.6
121716,SP,MELVIN TODD,,ARI,MLB,25,9,,,H,N,Normal,50,50,55,55,50,50,50,55,55,50,96-98,34,34,7,19,182.0,804,701,196,118,35,5,38,128,122,81,5,120,6,6.03,.283,1.52,5.9,4.0,1.9,1.5,4.9,1,15,11,3,0,13,0,0,3000,162,235,27,10,75,5.61,123,0.3
133921,SP,ANTÓNIO VALENZUELA,,PIT,MLB,22,6,,,H,N,Normal,60,65,70,60,70,60,65,70,60,70,96-98,34,34,12,9,196.0,845,776,205,146,36,3,20,84,82,57,1,150,6,3.77,.303,1.34,6.9,2.6,0.9,2.6,11.0,0,5,10,1,1,9,0,0,3099,223,196,17,5,122,3.61,78,4.9
129199,SP,EMANUEL VAN MAAREN,,CHC,MLB,27,11,,,N,L,Normal,50,55,55,55,60,50,55,55,55,60,94-96,32,32,10,18,171.0,765,678,182,129,30,1,22,102,94,79,0,120,3,4.95,.297,1.53,6.3,4.2,1.2,1.5,5.4,3,2,5,2,0,13,0,0,2761,197,173,15,4,91,4.57,101,2.2
129231,SP,ADAM VEECK,,ATL,MLB,23,6,,,H,N,Normal,55,65,65,60,70,60,65,65,60,75,94-96,33,33,12,12,195.1,800,730,171,116,33,1,21,88,78,58,0,148,3,3.59,.265,1.17,6.8,2.7,1.0,2.6,11.2,4,5,7,0,0,17,0,0,3011,199,216,9,4,124,3.68,82,4.5
132471,SP,SANCHO VÁSQUEZ,,TBA,MLB,27,11,,,N,N,Normal,40,60,65,55,60,40,60,65,55,60,90-92,22,9,0,6,76.2,343,311,91,58,17,1,15,49,49,25,1,44,3,5.75,.299,1.51,5.2,2.9,1.8,1.8,5.5,2,2,3,0,0,3,7,4,1257,92,85,6,1,77,5.32,120,-0.0
129561,SP,MARK WALLACE,,BOS,MLB,24,7,,,H,N,Normal,55,60,50,60,60,65,60,50,60,60,97-99,8,8,0,3,43.1,185,162,40,23,11,0,6,15,15,17,0,29,2,3.12,.266,1.32,6.0,3.5,1.2,1.7,6.5,3,1,0,0,0,2,0,0,707,50,45,5,4,146,4.64,101,0.5
126745,SP,MARKUS WATSON,,CHW,MLB,28,9,,,N,N,Normal,50,50,55,55,45,50,50,55,55,45,93-95,62,2,2,5,127.2,561,502,142,88,25,0,29,77,75,47,11,104,5,5.29,.302,1.48,7.3,3.3,2.0,2.2,10.2,2,5,8,0,0,13,45,16,2047,133,125,5,3,85,5.15,114,-0.4
120450,SP,DENNIS WHITE,,COL,MLB,24,8,,,N,H,Normal,65,55,45,55,60,65,60,45,55,60,97-99,40,19,7,9,147.1,635,539,122,72,18,2,30,92,92,82,0,126,5,5.62,.237,1.38,7.7,5.0,1.8,1.5,6.9,3,6,6,1,0,10,14,6,2446,159,139,11,2,85,5.57,116,0.3
120803,SP,JEFF WILKINS,,WAS,MLB,24,8,,,N,L,Captain,55,60,45,60,65,60,65,45,60,65,93-95,32,32,18,5,166.2,700,618,147,109,26,0,12,61,59,71,0,113,4,3.19,.271,1.31,6.1,3.8,0.6,1.6,6.0,1,6,2,1,0,15,0,0,2671,179,181,21,4,146,3.79,81,3.9
134322,SP,BRENDON WILSON,,SD,MLB,22,4,,,H,N,Normal,50,60,65,55,60,50,60,65,55,60,93-95,33,33,7,15,181.0,775,714,196,133,35,1,27,92,91,48,0,129,4,4.52,.299,1.35,6.4,2.4,1.3,2.7,10.5,2,7,4,1,0,17,0,0,2885,197,192,21,7,97,4.24,96,2.7
118007,SP,JOHN YOUNG,,COL,MLB,30,16,,,H,N,Normal,50,55,60,55,55,50,55,60,55,55,93-95,28,26,3,15,152.0,654,605,170,98,39,1,32,100,97,39,0,87,3,5.74,.280,1.38,5.2,2.3,1.9,2.2,7.3,1,6,9,0,0,13,0,0,2334,196,155,21,5,83,5.29,110,1.2
127830,SP,WILLIE ZIMMERMAN,,NYY,MLB,26,7,,,N,N,Captain,45,55,60,55,55,50,55,60,55,55,93-95,17,4,3,2,44.0,188,161,35,27,6,0,2,23,19,21,1,23,2,3.89,.236,1.27,4.7,4.3,0.4,1.1,1.1,0,4,2,0,0,2,4,1,759,37,68,4,0,115,3.91,87,0.7
117860,SP,RAFAEL ÁLVAREZ,,TBA,MLB,31,16,,,N,N,Normal,40,65,55,55,70,40,65,55,55,70,92-94,7,0,1,0,16.0,64,56,10,8,1,0,1,4,4,7,1,12,1,2.25,.209,1.06,6.8,3.9,0.6,1.7,7.8,0,0,1,0,0,2,5,2,240,15,19,0,0,196,3.49,79,0.2
