ID,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
122585,KEN,HUNT,,MIA,MLB,25,10,,,N,N,N,50,45,45,35,35,60,45,50,45,40,35,60,1,2,125,125,455,436,86,68,12,0,6,47,28,9,2.0,0,5,6,5,0,66,14.5,10,.197,.220,.266,32,.217,27,-0.8,3.31,0,0,-40.9,-1.4,-1.4,0.8,1.008
132312,MARTIN,JOHNSTONE JR.,,ATL,MLB,25,5,,,N,N,N,55,55,40,45,45,50,55,55,40,45,45,50,1,1,53,52,203,191,62,48,6,0,8,36,29,11,5.4,0,0,2,1,0,37,18.2,10,.325,.360,.482,128,.367,129,2.2,3.57,0,0,7.3,-1.3,-1.3,2.2,.896
126894,BRANDON,KING,,LAD,MLB,23,7,,,N,H,N,50,50,40,45,40,45,50,50,40,50,40,45,2,6,32,32,116,110,23,20,2,0,1,13,4,4,3.4,0,0,0,2,0,29,25.0,5,.209,.233,.255,34,.268,29,-0.6,3.52,0,0,-10.1,0.1,0.1,-1.3,.805
129201,JIM,LOWE,,COL,MLB,24,6,,,N,N,N,50,45,45,55,50,60,45,50,45,55,50,60,2,1,75,68,268,248,57,37,11,1,8,25,29,19,7.1,2,0,0,1,0,39,14.6,8,.230,.284,.379,67,.243,68,-0.4,3.47,0,1,-10.5,-2.5,-3.5,-0.5,1.007
131299,ENRIQUE,LÓPEZ,,VAN,MLB,23,7,,,N,N,N,45,50,40,55,50,45,50,45,40,60,50,45,2,6,30,29,109,105,18,13,1,0,4,10,7,4,3.7,0,0,0,0,0,32,29.4,5,.171,.202,.295,31,.203,27,-0.4,3.58,0,1,-9.8,-1.4,-2.1,0.6,1.209
131088,RON,MADDEN,,WAS,MLB,23,6,,,N,H,N,50,45,50,60,45,55,45,50,50,60,45,55,2,6,125,125,513,467,109,68,19,1,21,76,53,33,6.4,0,5,0,8,0,91,17.7,14,.233,.287,.413,81,.242,82,2.3,3.54,0,0,-10.9,-2.1,-2.1,2.6,1.176
129801,WHIT,MARSHALL,,CLE,MLB,27,6,,,N,N,H,55,50,45,45,45,55,50,55,45,45,45,55,1,2,39,36,131,126,20,15,1,0,4,12,9,5,3.8,0,0,3,0,0,23,17.6,6,.159,.191,.262,25,.162,19,-0.5,3.61,0,0,-13.1,0.1,0.1,-0.1,.882
127385,ARCHIE,MCWILLIAM,,MON,MLB,26,6,,,H,N,H,50,50,50,55,50,50,50,50,50,60,50,50,2,1,84,55,230,206,45,34,4,0,7,25,20,21,9.1,0,1,0,2,0,50,21.7,5,.218,.291,.340,73,.252,73,0.2,3.78,0,0,-7.6,-0.8,-0.8,1.0,1.070
136551,CARLOS,MENDOZA,,LAD,MLB,23,6,,,N,N,H,60,60,45,60,50,55,60,60,45,60,50,55,1,1,77,76,316,289,65,46,6,0,13,32,36,23,7.3,1,4,0,0,0,61,19.3,9,.225,.291,.381,82,.242,81,0.4,3.73,0,0,-7.1,-0.9,-0.9,-1.3,1.074
127401,ERNEST,MOORE,,PHI,MLB,26,7,,,L,N,N,50,50,50,55,50,50,50,50,50,55,60,50,2,1,40,39,150,132,31,22,6,0,3,8,12,17,11.3,1,0,0,1,0,30,20.0,3,.235,.320,.348,80,.280,81,0.1,3.77,0,0,-3.5,-1.8,-1.8,-1.3,.840
129564,MICHEAL,MORAN,,SD,MLB,25,7,,,N,N,L,45,45,40,50,45,45,45,45,40,50,45,45,1,2,130,125,454,411,110,89,10,1,10,45,50,35,7.7,0,4,2,4,0,106,23.3,12,.268,.328,.370,95,.334,94,3.2,3.87,0,0,-3.1,-2.0,-2.0,2.5,.955
129174,JEFF,MORGAN,,CLE,MLB,24,6,,,N,N,L,55,55,45,55,50,50,55,55,45,55,50,55,2,9,125,124,494,437,110,71,21,1,17,57,59,46,9.3,3,6,1,5,1,76,15.4,17,.252,.328,.421,107,.266,102,2.3,3.54,3,2,1.8,-1.4,-2.8,-2.6,1.050
133663,RUBÉN,MUÑÓZ,,MON,MLB,26,5,,,L,L,N,55,50,45,55,50,60,50,55,45,55,50,65,1,1,126,121,489,450,119,82,20,0,17,59,51,35,7.2,1,1,0,3,0,75,15.3,13,.264,.317,.422,101,.283,99,0.8,3.67,0,0,-0.3,-6.2,-6.2,-0.4,1.010
127260,SCOTT,PARKS,,COL,MLB,26,7,,,N,H,H,45,50,50,55,55,45,50,45,50,60,55,45,1,1,95,94,369,326,67,43,10,0,14,47,36,40,10.8,0,0,0,3,0,112,30.4,13,.206,.290,.365,65,.261,71,0.7,4.13,0,1,-12.9,0.0,-1.2,-1.1,1.008
133752,CHRISTIAN,PITTS,,CHC,MLB,23,2,,,L,L,L,55,50,45,50,45,55,60,60,45,50,45,55,2,2,42,42,149,138,41,30,4,1,6,22,20,10,6.7,0,1,0,0,0,24,16.1,3,.297,.349,.471,119,.324,122,1.0,3.58,0,0,4.1,-2.0,-2.0,-0.0,.864
123183,ALFREDO,RAMÍREZ,,MIL,MLB,25,8,,,N,H,N,50,45,45,50,50,55,50,50,45,50,55,55,1,1,80,74,272,242,59,46,5,0,8,27,31,25,9.2,0,2,0,3,0,40,14.7,12,.244,.316,.364,86,.259,87,1.0,3.70,0,0,-4.3,-0.9,-0.9,-0.1,1.191
127434,RAÚL,RASADA,,HOU,MLB,25,6,,,N,N,L,50,45,55,55,40,50,50,50,55,55,40,50,4,2,68,37,175,168,44,28,6,2,8,26,18,7,4.0,0,0,0,0,0,44,25.1,4,.262,.291,.464,102,.310,101,0.9,3.51,0,0,0.2,0.4,0.4,0.0,.882
128841,CHRISTIAN,REED,,CHC,MLB,27,7,,,N,N,N,50,50,45,50,45,45,50,50,45,50,50,50,3,1,15,11,43,34,9,7,1,0,1,5,7,7,16.3,0,0,0,2,0,5,11.6,0,.265,.372,.382,105,.267,108,0.0,3.58,0,0,0.4,-0.8,-0.8,-0.4,1.008
127631,JOE,RICHARDSON,,LAA,MLB,23,7,,,N,N,H,55,55,50,50,55,55,55,55,50,50,55,55,1,1,33,32,134,121,22,13,6,0,3,21,13,10,7.5,0,2,0,1,0,18,13.4,5,.182,.254,.306,49,.188,49,-0.3,3.69,0,0,-8.3,-0.6,-0.6,-0.7,1.260
121239,DAN,ROGERS,,CHC,MLB,24,8,,,N,N,N,60,55,50,40,50,65,55,60,50,40,50,65,1,1,47,29,109,95,24,18,4,1,1,5,13,10,9.2,2,4,2,0,0,14,12.8,3,.253,.349,.347,90,.287,87,0.3,3.56,0,0,-1.7,-1.4,-1.4,0.6,1.512
124414,TERRY,RUTLEDGE,,KC,MLB,21,6,,,H,H,H,55,55,50,50,60,50,55,55,50,55,60,50,1,5,125,124,505,456,109,77,18,2,12,50,38,48,9.5,0,0,0,1,0,87,17.2,16,.239,.311,.366,82,.271,84,1.6,3.76,0,2,-9.6,-4.1,-6.2,-0.9,1.008
126464,ALFONSO,RUÍZ,,TBA,MLB,35,18,,,H,N,N,60,50,50,55,60,70,50,60,50,55,60,70,3,3,124,118,528,465,130,91,19,1,19,50,69,58,11.0,0,2,1,3,0,63,11.9,9,.280,.360,.447,123,.288,123,3.9,3.84,3,2,15.1,-1.7,-3.4,-0.9,1.008
127591,MIKE,RYAN,,ARI,MLB,22,6,,,L,N,N,60,60,55,50,50,55,60,60,55,65,50,55,1,1,69,56,234,209,57,36,16,0,5,23,25,23,9.8,0,2,1,0,0,28,12.0,9,.273,.350,.421,107,.295,111,1.3,3.49,0,0,3.4,-0.3,-0.3,-1.0,.849
129563,ARMANDO,RÍOS,,TEX,MLB,27,10,,,H,N,N,45,45,40,60,65,50,45,45,45,60,70,50,1,1,126,125,498,416,85,64,7,0,14,55,42,72,14.5,2,4,2,6,0,111,22.3,17,.204,.323,.322,76,.239,79,1.9,4.02,0,0,-12.4,-4.3,-4.3,-2.5,.972
120383,CHRISTOPHER,SCHMITT,,SEA,MLB,23,8,,,H,N,N,50,45,55,50,45,55,45,50,55,50,45,55,2,1,39,37,146,134,32,22,7,0,3,18,16,10,6.8,0,1,0,1,0,28,19.2,2,.239,.295,.358,79,.279,78,0.1,3.66,0,0,-3.9,-2.0,-2.0,-1.0,.882
130710,JOEL,SHAW,,CHW,MLB,24,6,,,N,H,N,60,50,45,55,45,70,50,60,45,55,45,70,3,3,125,124,516,471,124,76,27,0,21,64,64,35,6.8,0,5,2,5,0,60,11.6,12,.263,.318,.454,106,.261,106,3.0,3.43,4,5,4.4,-0.5,-3.1,0.0,.882
130958,RUBÉN,SOTO,,TEX,MLB,23,8,,,H,N,N,60,45,40,40,75,75,45,60,40,40,75,75,2,2,58,51,207,167,30,20,7,0,3,13,24,36,17.4,0,3,0,1,0,18,8.7,8,.180,.333,.275,71,.184,79,0.1,3.99,1,0,-5.3,-0.1,-0.4,-1.0,.940
126912,NATHAN,STEWART,,DET,MLB,22,7,,,N,N,N,50,50,40,55,55,50,50,50,40,60,55,50,3,1,78,75,300,254,45,34,5,0,6,23,24,42,14.0,3,3,0,1,0,58,19.3,8,.177,.300,.268,54,.204,56,-0.1,3.79,0,0,-15.9,-2.8,-2.8,-0.0,1.008
134955,KYLE,STOKES,,TEX,MLB,31,11,,,N,H,N,45,40,40,50,65,50,40,45,40,50,65,50,1,1,66,61,229,198,28,23,3,0,2,9,22,29,12.7,0,1,1,1,0,40,17.5,4,.141,.253,.187,24,.166,28,-1.5,3.90,0,0,-20.1,-3.0,-3.0,-1.9,.873
128634,KENNETH,STRICKLAND,,HOU,MLB,23,7,,,N,N,N,55,55,45,50,50,55,55,55,45,50,50,55,1,5,125,125,479,436,108,84,18,1,5,51,35,39,8.1,2,0,0,4,0,91,19.0,10,.248,.307,.328,74,.299,73,1.2,3.78,1,3,-15.9,0.2,-2.1,0.1,1.008
120790,ORLANDO,SÁNCHEZ,,WAS,MLB,24,8,,,N,N,H,65,50,45,45,45,75,50,65,45,45,45,75,1,2,38,37,150,133,31,23,8,0,0,11,16,13,8.7,0,0,0,4,0,5,3.3,9,.233,.293,.293,55,.235,57,-0.5,3.29,0,0,-7.9,-0.6,-0.6,-1.7,1.008
129248,SCOTT,TURNER,,KC,MLB,27,7,,,N,N,N,55,60,45,35,50,50,60,55,45,35,50,50,3,5,43,38,159,143,27,20,6,0,1,8,12,14,8.8,0,1,1,1,0,32,20.1,4,.189,.264,.252,40,.234,42,-0.8,3.86,0,0,-11.3,-2.1,-2.1,0.5,1.344
132861,TOBIAS,VAN DEN AKKER,,TOR,MLB,23,7,,,N,N,N,55,50,50,50,45,55,50,55,50,50,45,55,2,3,44,40,158,147,28,17,9,0,2,14,9,8,5.1,0,2,1,1,1,31,19.6,5,.190,.241,.293,44,.226,42,-0.6,3.75,0,0,-11.2,-2.4,-2.4,0.6,.756
133479,LEE,VASQU,,MIN,MLB,25,5,,,N,N,N,45,45,45,50,50,50,50,50,45,50,55,50,2,1,50,48,180,155,27,21,3,0,3,17,13,24,13.3,0,0,0,1,0,44,24.4,6,.174,.283,.252,46,.220,51,-0.1,3.71,0,0,-10.8,-1.3,-1.3,1.6,.756
125672,STANFORD,WEEKS,,PIT,MLB,23,7,,,H,H,N,75,65,45,30,40,80,65,75,45,30,40,80,2,4,36,36,139,131,37,33,3,0,1,13,12,6,4.3,0,1,2,1,0,10,7.2,3,.282,.317,.328,73,.298,75,-0.2,3.30,0,0,-4.3,-1.6,-1.6,-0.9,.672
129655,JACK,WHITE,,STL,MLB,24,7,,,N,N,L,45,50,45,50,50,45,50,45,45,50,50,45,4,1,57,52,193,173,33,24,3,0,6,15,17,18,9.3,0,2,0,0,0,46,23.8,4,.191,.275,.312,62,.223,63,0.0,4.10,0,0,-8.7,-1.2,-1.2,-1.3,1.008
133856,KENT,WHITE,,SF,MLB,26,12,,,H,H,N,45,45,45,40,40,50,45,45,45,40,45,50,5,8,55,40,157,151,37,30,3,1,3,14,15,4,2.5,0,1,3,1,0,32,20.4,3,.245,.268,.338,67,.291,62,-0.2,3.60,0,2,-7.2,0.3,-1.0,-0.5,1.083
129707,DAVE,WILEY,,LAD,MLB,25,7,,,H,H,N,50,50,50,55,55,50,50,50,50,55,55,50,1,7,75,70,284,252,52,33,9,0,10,28,30,30,10.6,2,0,0,2,0,59,20.8,6,.206,.289,.361,77,.227,74,-0.1,3.78,1,0,-9.0,0.1,-0.2,0.3,1.085
126600,LIAM,WILLIAMS,,SD,MLB,30,10,,,L,N,N,40,40,35,45,50,50,40,40,35,45,50,50,1,1,42,34,134,116,25,20,3,0,2,14,12,14,10.4,0,2,0,2,0,21,15.7,2,.216,.306,.293,69,.242,70,0.3,3.91,0,0,-4.8,-0.2,-0.2,-0.4,1.008
120135,SAMUEL,MCKENZIE,,ARI,MLB,24,8,,,N,H,H,55,60,50,50,45,50,60,55,50,50,45,50,2,1,82,66,267,252,59,38,11,0,10,32,25,15,5.6,0,0,0,0,0,53,19.9,10,.234,.277,.397,79,.259,79,0.1,3.79,1,2,-6.8,-0.9,-2.2,0.9,1.009
125052,JOHN,PRICE,,STL,MLB,26,10,,,N,N,H,50,55,60,60,55,45,60,55,65,65,60,45,4,10,82,81,352,311,77,48,14,0,15,47,45,36,10.2,1,2,0,3,0,69,19.6,5,.248,.327,.437,109,.270,107,0.8,3.83,2,3,3.1,0.8,-1.0,-0.1,.916
