ID,POS,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,AD,WE,INT,CON,BABIP,GAP,POW,EYE,K's,HT P,CON P,GAP P,POW P,EYE P,K P,DEF,SS,DEF Pot,SPE,RUN,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR,ZR,EFF
38671,C,J. MCMILLAN,,TBA,MLB,24,7,2.0 Stars,2.5 Stars,N,N,L,4,5,5,6,6,3,5,4,5,7,6,4,6,-,7,1,3,125,125,485,423,116,80,17,1,18,57,66,50,10.3,0,9,1,3,0,130,26.8,4,.274,.361,.447,124,.353,124,4.0,3.91,0,0,14.6,-1.2,-1.2,0.4,1.052
33323,C,J. MEDINA,,SLN,MLB,27,8,2.5 Stars,2.5 Stars,H,N,N,5,5,4,5,6,5,5,5,4,5,6,5,8,-,8,1,1,102,97,367,332,65,50,5,0,10,36,28,24,6.5,0,7,0,4,0,70,19.1,11,.196,.262,.301,56,.215,54,0.9,3.56,0,0,-20.1,-1.3,-1.3,4.9,1.318
38957,CF,D. MEGGISON,,BAL,AA,24,3,2.0 Stars,2.5 Stars,L,H,L,5,7,7,4,6,4,7,6,7,4,6,5,4,-,5,5,5,7,5,18,14,2,1,1,0,0,0,1,4,22.2,0,0,0,0,0,7,38.9,1,.143,.333,.214,53,.286,67,0.1,4.50,0,0,-0.7,0.1,0.1,0.0,.987
31068,1B,A. MEJÍA,,COL,MLB,26,10,2.0 Stars,2.5 Stars,H,H,N,6,5,5,4,3,8,5,6,8,6,3,8,7,-,8,6,7,76,59,245,231,61,38,18,2,3,30,19,8,3.3,1,3,3,3,0,30,12.2,2,.264,.294,.398,81,.289,80,-0.4,3.18,5,0,-5.8,-1.9,-1.2,-1.5,.971
31915,RF,C. MENCH,,-,-,31,10,2.5 Stars,2.5 Stars,N,N,N,5,5,6,6,5,5,5,5,6,6,5,5,6,-,6,6,7,101,99,428,392,96,58,26,3,9,41,50,30,7.0,0,2,0,4,0,107,25.0,5,.245,.299,.395,86,.311,86,-0.9,3.67,0,3,-6.9,0.4,-2.1,-9.3,.910
37614,RF,J. MENDOZA,,OAK,MLB,31,9,2.5 Stars,2.5 Stars,H,N,N,5,7,7,7,6,4,7,5,7,7,6,4,5,-,5,5,6,88,84,352,316,78,38,21,6,13,45,43,28,8.0,0,3,0,5,0,102,29.0,4,.247,.310,.475,113,.316,109,0.8,3.96,1,0,4.3,0.4,-0.2,-5.9,.888
37717,RF,H. MERRITT,,-,-,31,13,2.5 Stars,2.5 Stars,N,N,N,5,5,6,6,5,6,5,5,6,6,5,6,5,-,6,4,4,96,83,345,313,81,57,14,0,10,49,29,29,8.4,3,0,0,3,0,66,19.1,3,.259,.319,.399,90,.296,89,-0.2,3.57,2,0,-4.4,-2.1,-2.6,-3.3,.937
32372,1B,J. MESSER,,MIN,MLB,29,9,2.5 Stars,2.5 Stars,N,L,N,5,6,3,6,8,5,6,5,3,6,9,5,7,-,7,3,3,75,56,239,210,49,37,6,0,6,28,20,26,10.9,2,1,0,2,0,50,20.9,7,.233,.318,.348,80,.276,79,-0.3,3.97,0,0,-5.8,-2.1,-2.1,1.1,1.017
30047,LF,W. MILLER,,SEA,MLB,28,12,2.5 Stars,2.5 Stars,N,N,N,5,5,7,6,7,5,6,6,7,6,9,5,5,-,5,5,4,89,61,288,255,65,47,9,0,9,36,33,29,10.1,1,1,0,3,0,65,22.6,9,.255,.330,.396,103,.304,100,0.5,3.89,0,1,0.1,1.0,-0.3,-8.8,.897
32068,C,A. MILLS,,TOR,MLB,30,9,2.0 Stars,2.0 Stars,N,H,H,4,5,6,5,8,4,5,4,6,5,8,4,6,-,6,5,7,128,123,529,470,107,77,18,2,10,52,58,47,8.9,0,9,2,3,0,136,25.7,7,.228,.308,.338,73,.297,77,2.1,3.94,7,1,-14.5,0.1,-0.2,-0.3,.901
41184,1B,L. MIRANDA,,-,-,38,21,3.0 Stars,3.0 Stars,H,L,N,5,6,5,7,8,4,6,5,5,7,8,4,5,-,5,5,7,146,140,585,507,129,79,23,2,25,91,72,64,10.9,1,5,0,9,0,145,24.8,13,.254,.338,.456,117,.301,115,1.3,4.02,5,0,11.3,0.2,-0.3,-6.3,.925
35168,CF,M. MIRÓ,,LAN,MLB,30,11,2.5 Stars,2.5 Stars,L,L,H,5,5,5,3,7,6,5,5,5,3,7,6,8,-,8,6,4,99,70,313,265,66,50,11,2,3,23,31,44,14.1,2,1,1,3,0,54,17.3,8,.249,.355,.340,94,.299,94,1.3,4.03,4,1,-2.0,0.1,-0.4,4.5,1.028
36808,LF,G. MOORE,,-,-,31,13,2.0 Stars,2.0 Stars,N,N,N,4,4,7,7,6,4,4,4,7,7,6,4,1,-,3,2,1,3,,3,2,1,1,0,0,0,1,1,1,33.3,0,0,0,0,0,0,0.0,0,.500,.667,.500,225,.500,242,0.1,3.33,0,0,0.5,-0.1,-0.1,0.0,.000
34816,3B,K. MOORE,,SEA,MLB,27,8,2.5 Stars,4.5 Stars,N,N,H,5,6,6,5,8,5,6,6,6,9,10,5,5,-,5,4,5,140,140,575,487,115,76,31,0,8,42,67,81,14.1,2,5,0,2,0,100,17.4,17,.236,.350,.349,97,.281,98,1.7,3.86,4,0,-0.7,-1.8,-2.6,-1.0,1.008
30469,LF,A. MORALES,,TEX,MLB,27,11,2.5 Stars,2.5 Stars,H,N,N,7,6,6,4,5,7,6,7,6,5,5,7,8,-,8,8,9,76,64,288,262,65,53,10,0,2,26,33,17,5.9,0,4,0,5,0,46,16.0,6,.248,.299,.309,66,.288,66,-0.1,3.48,16,3,-11.8,2.2,3.7,0.3,1.001
35411,CF,J. MORALES,,OAK,MLB,25,3,2.0 Stars,4.0 Stars,N,N,L,4,7,6,6,4,2,8,5,7,9,6,4,7,-,7,7,9,7,5,24,23,8,5,2,1,0,3,2,1,4.2,0,0,0,0,0,8,33.3,0,.348,.375,.522,145,.533,144,0.2,3.67,0,0,1.3,0.1,0.1,-0.1,.987
29575,3B,R. MORALES,,ARI,MLB,30,14,2.5 Stars,2.5 Stars,N,N,N,4,5,7,7,6,4,5,4,7,7,6,4,7,-,7,3,4,138,129,557,491,107,66,22,0,19,64,55,57,10.2,4,7,0,2,0,122,21.9,10,.218,.307,.379,82,.250,83,0.7,3.88,1,0,-11.4,-0.8,-2.0,0.6,1.000
28027,RF,F. MORENO,,MIL,MLB,25,9,4.0 Stars,4.5 Stars,H,N,N,7,8,7,5,7,5,8,7,7,7,7,5,10,-,10,5,9,120,114,530,462,119,80,22,7,10,57,70,64,12.1,0,2,0,2,0,113,21.3,8,.258,.349,.400,106,.320,108,2.6,4.01,3,2,5.4,-2.4,-4.3,9.5,1.058
26831,LF,R. MORENO,,ARI,MLB,24,6,2.5 Stars,2.5 Stars,H,N,N,5,6,7,7,6,4,6,5,7,7,6,4,6,-,10,8,9,100,87,382,363,83,52,13,3,15,45,43,18,4.7,0,1,0,0,0,123,32.2,5,.229,.267,.405,76,.302,76,0.6,3.94,16,2,-10.8,2.3,4.3,-0.9,.993
31647,RF,J. MORÁN,,ARI,MLB,29,9,2.5 Stars,2.5 Stars,H,H,N,6,6,7,5,4,6,6,6,7,5,4,6,8,-,8,5,4,103,73,343,334,93,52,24,3,14,43,45,6,1.7,0,0,1,3,1,57,16.6,6,.278,.289,.494,103,.297,104,0.9,3.42,0,0,1.8,-2.0,-2.0,3.1,1.043
31252,CF,J. MORÁN,,DET,MLB,30,10,2.5 Stars,2.5 Stars,N,N,N,7,6,7,5,5,6,6,7,7,5,5,6,7,-,7,6,4,144,144,661,613,157,116,32,1,8,58,77,38,5.7,0,7,0,3,0,117,17.7,8,.256,.306,.351,74,.303,76,0.2,3.46,1,1,-18.6,-1.2,-3.2,-1.9,.994
32262,CF,L. MORÍN,,WAS,MLB,26,8,3.5 Stars,4.5 Stars,N,N,N,7,9,7,7,7,4,10,7,7,8,8,4,4,-,4,8,10,151,146,689,599,165,106,33,5,21,77,116,78,11.3,2,10,0,2,0,170,24.7,10,.275,.367,.452,114,.351,121,3.3,3.99,30,5,17.9,1.2,3.7,-7.7,.966
37803,CF,J. MRAZEK,,CHA,MLB,30,10,2.5 Stars,2.5 Stars,L,N,L,6,6,6,5,4,5,6,6,6,5,4,5,7,-,7,7,7,152,149,596,562,143,104,22,4,13,53,60,30,5.0,0,1,0,3,0,121,20.3,8,.254,.292,.377,81,.302,80,1.3,3.79,19,8,-14.3,1.5,0.5,6.7,1.032
34251,CF,R. MURILLO,,SFN,MLB,33,10,2.5 Stars,2.5 Stars,H,H,N,5,6,6,5,5,4,6,5,6,5,5,4,8,-,8,10,9,145,144,553,502,122,78,21,5,18,63,70,42,7.6,1,6,4,3,0,134,24.2,9,.243,.307,.412,94,.295,94,3.4,3.81,44,4,-4.0,-0.1,6.9,15.2,1.068
30487,RF,J. MYERS,,PHI,MLB,27,11,2.0 Stars,2.0 Stars,N,H,N,5,4,6,3,8,6,4,5,6,5,9,6,6,-,6,2,1,14,12,53,44,10,8,2,0,0,5,7,8,15.1,0,0,0,1,1,9,17.0,4,.227,.340,.273,70,.278,76,-0.3,3.91,0,1,-1.5,-0.5,-1.2,-2.3,.867
31572,C,R. MÁRQUEZ,,SDN,MLB,30,13,2.0 Stars,2.0 Stars,N,H,H,5,5,6,4,4,5,5,5,6,4,4,5,2,-,2,1,1,101,51,242,230,52,40,7,0,5,19,19,10,4.1,0,1,2,1,0,55,22.7,7,.226,.260,.322,62,.275,58,-0.5,3.75,1,0,-12.2,-0.1,-0.4,-2.7,.702
39643,CF,I. NAKAMURA,,CAR,MLB,23,7,2.5 Stars,2.5 Stars,N,H,N,6,7,7,5,4,5,7,6,7,6,4,5,6,-,6,8,7,15,2,16,16,6,4,1,0,1,3,2,0,0.0,0,0,0,0,0,4,25.0,0,.375,.375,.625,167,.455,171,0.1,3.56,1,0,1.4,0.0,0.2,-0.9,.816
30827,LF,K. NARETHA,,PIT,MLB,34,16,2.5 Stars,2.5 Stars,H,N,H,7,7,7,4,6,7,7,7,7,4,6,7,6,-,6,8,10,149,148,681,588,152,97,32,10,13,70,76,83,12.2,3,5,0,5,0,115,16.9,7,.259,.352,.413,110,.299,110,2.1,3.80,0,2,8.5,1.9,-1.1,-0.9,.989
39707,3B,R. NEGRETE,,-,-,34,17,2.0 Stars,2.0 Stars,L,N,N,3,1,5,8,6,6,1,3,5,8,6,6,5,-,5,6,7,11,8,32,28,5,1,1,1,2,6,5,2,6.2,0,0,0,2,0,7,21.9,1,.179,.219,.500,90,.143,77,-0.0,4.19,0,0,-0.9,0.0,0.0,-0.5,.932
40507,C,H. NESTROY,,PHI,MLB,28,11,2.0 Stars,2.0 Stars,H,L,N,4,4,5,5,7,5,4,4,5,5,7,5,5,-,5,1,1,2,,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,.000,.000,.000,-100,.000,-119,0.0,2.00,0,0,-0.3,0.0,0.0,0.0,1.017
34187,1B,S. NG,,SLN,MLB,32,13,3.5 Stars,3.5 Stars,H,H,H,5,5,7,7,5,5,5,5,7,7,5,5,5,-,5,5,5,147,146,630,570,149,90,23,2,34,87,73,50,7.9,0,5,0,5,0,118,18.7,9,.261,.324,.488,112,.272,116,1.2,3.71,1,2,12.4,-5.2,-7.6,-4.6,.961
40230,LF,S. NOGUCHI,,-,-,31,14,2.0 Stars,2.0 Stars,N,N,N,5,5,5,4,8,5,5,5,5,4,8,5,6,-,6,5,6,21,12,51,44,8,5,3,0,0,2,1,7,13.7,0,0,0,0,0,11,21.6,1,.182,.294,.250,50,.242,55,-0.1,3.82,0,0,-2.8,-0.1,-0.1,0.9,1.022
32048,CF,D. NORRIS,,COL,A,24,3,2.0 Stars,2.5 Stars,H,H,H,7,9,8,3,6,5,9,9,8,3,6,7,4,-,5,5,5,18,18,64,60,11,7,4,0,0,3,2,3,4.7,0,1,2,0,0,19,29.7,1,.183,.234,.250,29,.268,28,-0.2,4.14,0,0,-5.6,0.2,0.2,2.1,1.119
33819,1B,G. NORRIS,,PIT,MLB,23,7,4.0 Stars,4.0 Stars,N,H,N,6,10,5,8,5,4,10,6,5,8,5,4,7,-,7,1,1,132,131,534,470,121,81,15,1,24,72,69,54,10.1,6,8,0,2,0,151,28.3,16,.257,.343,.447,115,.327,111,1.4,3.90,0,0,7.8,-1.4,-1.4,-0.2,1.011
30867,RF,J. NÚÑES,,CHN,MLB,26,10,3.0 Stars,3.5 Stars,N,N,N,5,6,8,7,6,5,7,6,8,7,6,5,6,-,6,5,7,154,147,645,580,152,90,37,3,22,78,59,59,9.1,4,0,0,6,0,157,24.3,9,.262,.327,.450,108,.319,106,2.2,3.90,5,10,5.1,1.2,-4.2,3.7,1.023
28519,LF,J. O'DELL,,NYN,MLB,24,9,2.5 Stars,3.0 Stars,H,H,N,6,9,5,6,4,4,9,6,5,7,6,4,6,-,6,2,4,17,5,28,28,6,5,0,0,1,1,1,0,0.0,0,0,0,0,0,9,32.1,1,.214,.214,.321,51,.278,42,-0.2,4.00,0,0,-2.0,-0.1,-0.1,-0.1,.965
34664,LF,C. O'FERRAL,,CAR,MLB,27,8,2.0 Stars,2.5 Stars,H,N,N,5,7,7,5,6,4,8,5,8,7,8,4,5,-,5,2,1,81,69,276,235,66,46,11,0,9,30,34,35,12.7,0,5,0,1,0,60,21.7,9,.281,.384,.443,126,.341,130,0.7,3.87,0,0,10.4,-4.7,-4.7,-0.8,.917
38600,C,T. O'HIGGINS,,TEX,MLB,32,11,2.0 Stars,2.0 Stars,N,N,H,4,4,6,4,6,4,4,4,6,4,6,4,4,-,4,5,7,54,50,198,178,35,28,5,0,2,11,15,17,8.6,1,3,0,0,0,39,19.7,1,.197,.278,.258,47,.241,47,-0.6,3.60,0,0,-12.5,0.4,0.4,0.1,.846
31869,RF,J. O'KEEFE,,TOR,MLB,29,9,2.0 Stars,2.0 Stars,N,N,H,5,5,6,5,5,4,5,5,6,5,5,4,8,-,8,7,7,108,40,206,193,47,34,6,2,5,21,22,12,5.8,0,1,0,0,0,66,32.0,2,.244,.291,.373,76,.344,78,0.3,3.75,8,3,-5.5,0.5,0.4,2.0,1.029
32655,RF,L. O'NEILL,,-,-,31,10,2.5 Stars,2.5 Stars,H,N,N,5,5,5,6,5,5,5,5,5,6,5,5,7,-,7,4,2,136,126,508,455,106,77,16,1,12,50,50,44,8.7,0,6,0,3,0,105,20.7,7,.233,.307,.352,80,.276,81,0.1,3.66,4,2,-11.2,-3.5,-4.9,-8.2,.960
40617,LF,N. OIKE,,TEX,MLB,28,10,4.0 Stars,4.0 Stars,N,N,N,5,5,5,9,7,5,5,5,5,9,8,6,7,-,7,9,9,155,152,670,580,154,84,20,3,47,126,99,76,11.3,9,4,0,10,0,123,18.4,3,.266,.349,.553,139,.255,133,3.8,3.71,6,7,27.7,0.3,-3.5,0.7,1.001
39345,3B,J. OLIVEIRA,,-,-,33,17,2.5 Stars,2.5 Stars,N,N,N,5,4,6,4,7,7,4,5,6,4,7,7,3,-,3,9,10,111,103,434,381,103,68,24,2,9,47,61,45,10.4,1,4,1,4,0,61,14.1,8,.270,.350,.415,111,.298,111,1.9,3.71,35,3,5.8,2.4,7.9,-8.2,.931
30575,SP,T. PACHECO,,-,-,31,15,2.5 Stars,2.5 Stars,N,N,N,6,5,5,3,5,6,5,6,5,3,5,6,7,-,7,9,10,11,2,9,7,2,2,0,0,0,2,1,2,22.2,0,0,0,0,0,0,0.0,1,.286,.444,.286,104,.286,120,-0.1,3.33,1,1,0.2,0.0,-0.3,-0.9,1.017
28344,RF,D. PAGE,,CLE,MLB,25,9,3.5 Stars,4.0 Stars,H,N,L,7,9,7,7,6,5,9,7,7,7,6,5,7,-,7,3,2,150,150,643,576,169,103,44,1,21,81,84,58,9.0,5,7,0,2,0,140,21.8,10,.293,.364,.483,129,.355,128,4.1,3.70,0,0,22.1,-3.9,-3.9,4.0,1.029
39028,CF,D. PAIGE,,MIA,MLB,27,9,2.5 Stars,2.5 Stars,N,H,H,7,6,7,4,4,7,7,8,7,4,4,8,7,-,7,7,9,92,60,264,255,71,38,25,1,7,31,31,9,3.4,2,0,0,0,0,49,18.6,4,.278,.303,.467,101,.322,100,1.3,3.36,13,3,0.1,1.7,2.8,0.9,.997
28110,CF,R. PATTERSON,,NYN,MLB,25,9,2.0 Stars,2.0 Stars,N,H,N,5,5,6,4,4,5,5,5,6,4,4,5,6,-,6,8,9,82,55,228,209,52,31,20,0,1,19,28,14,6.1,1,1,1,4,0,39,17.1,1,.249,.294,.359,86,.295,78,0.3,3.48,12,5,-6.1,-1.8,-1.9,1.4,1.021
32886,3B,W. PATTERSON,,BOS,MLB,27,6,2.0 Stars,2.5 Stars,N,H,N,5,5,5,6,5,6,5,5,5,6,5,6,6,-,6,3,4,99,51,251,232,58,37,12,0,9,31,28,14,5.6,2,1,0,4,0,43,17.1,6,.250,.291,.418,88,.266,83,0.2,3.53,0,0,-5.0,0.1,0.1,-0.8,.988
32192,CF,W. PEARSON,,-,-,29,12,1.5 Stars,1.5 Stars,N,N,N,4,4,6,5,4,5,4,4,6,5,4,5,6,-,6,9,10,47,33,131,123,30,21,4,0,5,15,15,5,3.8,0,2,2,1,0,23,17.6,1,.244,.282,.398,78,.260,79,-0.4,3.57,5,3,-3.2,-0.8,-1.4,-3.2,.938
39530,LF,Y. PELTIER,,BAL,AA,29,13,2.5 Stars,2.5 Stars,N,H,H,6,5,6,3,8,5,6,6,6,3,8,6,4,-,4,10,10,99,61,303,265,64,43,13,5,3,30,44,36,11.9,3,0,0,2,0,47,15.5,3,.242,.330,.362,88,.281,86,-0.6,3.81,11,3,-5.0,-2.1,-1.8,-7.0,.894
39102,LF,D. PETERS,,NYA,MLB,26,5,4.0 Stars,4.0 Stars,N,N,N,7,6,7,5,6,7,6,7,7,6,7,7,8,-,8,8,9,151,149,661,577,159,100,30,8,21,89,106,74,11.2,3,2,0,8,0,80,12.1,12,.276,.356,.464,121,.285,120,5.0,3.73,73,4,16.7,-0.5,12.9,0.6,.998
38533,LF,M. PETERSON,,ATL,MLB,27,7,2.5 Stars,2.5 Stars,N,H,N,5,6,6,5,5,5,6,5,6,5,6,5,8,-,8,6,6,125,125,502,456,124,86,21,2,15,48,62,41,8.2,0,3,2,2,0,102,20.3,12,.272,.335,.425,107,.320,108,2.2,3.70,30,6,5.2,2.0,4.7,-2.4,.977
34410,CF,R. PETERSON,,CHA,MLB,27,9,1.5 Stars,2.0 Stars,N,N,N,4,6,7,3,5,2,6,5,7,4,5,4,8,-,8,9,10,58,38,166,157,31,18,8,1,4,19,18,9,5.4,0,0,0,0,0,60,36.1,1,.197,.241,.338,55,.290,53,0.2,3.95,7,1,-9.4,0.5,1.3,3.3,1.052
30145,1B,D. PHELPS,,COL,MLB,27,10,2.5 Stars,2.5 Stars,N,L,L,6,7,5,6,5,5,8,7,5,6,6,5,5,-,5,1,1,133,128,562,507,164,119,27,3,15,71,76,47,8.4,2,5,0,3,0,109,19.4,17,.323,.384,.477,127,.386,132,2.1,3.75,0,1,22.5,-1.7,-4.0,-6.4,.929
31713,1B,P. PHILLIPS,,-,-,30,14,2.5 Stars,2.5 Stars,N,H,N,4,4,8,6,9,5,4,4,8,6,9,5,1,-,1,7,9,40,30,137,118,16,7,4,0,5,6,15,18,13.1,2,1,0,0,1,39,28.5,2,.136,.255,.297,50,.149,46,-0.7,4.24,2,0,-8.9,0.1,0.3,0.1,1.017
39336,C,R. PICOT,,-,-,32,15,2.0 Stars,2.0 Stars,H,H,N,6,5,7,3,4,7,5,6,7,3,4,7,7,-,7,4,5,114,109,419,386,100,72,19,2,7,54,36,22,5.3,1,2,0,9,0,59,14.1,5,.259,.296,.373,80,.283,77,1.3,3.56,5,3,-11.4,0.2,-1.1,-1.3,.952
39717,CF,T. PIKE,,NYN,MLB,31,9,3.5 Stars,3.5 Stars,H,N,H,6,9,9,7,6,4,9,6,9,7,6,4,7,-,7,5,6,144,141,619,546,159,86,42,5,26,87,105,64,10.3,1,7,0,2,0,167,27.0,13,.291,.372,.529,147,.375,145,6.3,3.91,3,0,34.5,1.2,0.2,4.1,1.018
28022,1B,G. PILKINGTON,,NYN,MLB,27,11,2.5 Stars,2.5 Stars,N,N,N,7,6,5,5,5,7,6,7,5,5,5,7,7,-,7,1,1,14,3,26,25,6,5,1,0,0,0,1,1,3.8,0,0,0,0,0,4,15.4,1,.240,.269,.280,58,.286,53,-0.1,3.31,0,0,-1.5,0.0,0.0,0.1,.992
33766,C,D. POPE,,HOU,MLB,27,6,1.5 Stars,1.5 Stars,H,N,H,4,5,3,2,5,4,5,4,3,2,6,4,9,-,9,3,3,43,38,140,131,27,23,4,0,0,8,4,6,4.3,0,3,1,0,0,32,22.9,6,.206,.257,.237,38,.273,36,0.2,3.60,0,0,-10.7,-0.5,-0.5,-0.8,1.189
34339,C,C. POWELL,,SFN,MLB,38,18,2.5 Stars,2.5 Stars,N,H,N,6,6,6,5,4,6,6,6,6,5,4,6,4,-,4,7,9,105,98,404,390,108,72,27,3,6,44,48,10,2.5,0,0,0,4,0,68,16.8,7,.277,.292,.408,88,.319,86,0.8,3.19,9,6,-6.8,1.2,-0.6,-1.1,.801
36132,1B,W. POWELL,,KCA,AAA,25,3,2.5 Stars,2.5 Stars,H,N,N,4,5,5,7,6,3,5,4,5,7,6,3,5,-,5,2,3,81,80,342,291,64,39,11,1,13,47,44,37,10.8,2,11,0,3,0,91,26.6,8,.220,.327,.399,97,.268,98,0.2,3.75,1,0,-0.8,-2.1,-2.8,0.6,.994
30347,LF,D. PRICE,,SEA,MLB,24,8,2.5 Stars,2.5 Stars,N,H,N,7,7,5,5,4,7,7,7,5,5,4,7,6,-,6,2,1,99,82,393,366,96,68,19,0,9,39,37,21,5.3,1,3,0,3,0,64,16.3,11,.262,.305,.388,93,.294,89,-0.4,3.45,2,0,-5.1,-3.2,-3.7,-2.9,.968
30630,RF,J. PRUITT,,CAR,MLB,26,9,4.0 Stars,4.5 Stars,H,H,H,8,7,8,5,3,9,7,9,8,5,3,10,9,-,9,7,7,144,143,625,603,209,128,41,17,23,107,85,14,2.2,1,2,0,6,0,54,8.6,10,.347,.360,.585,153,.350,152,6.1,3.11,30,6,40.1,1.1,3.6,1.3,1.000
34691,RF,C. PUCETAS,,CHA,MLB,32,10,2.5 Stars,2.5 Stars,H,L,N,5,7,6,5,5,4,7,5,6,5,5,4,5,-,6,6,6,141,138,570,521,137,71,39,6,21,81,65,39,6.8,0,5,0,5,0,177,31.1,7,.263,.318,.482,114,.354,113,1.6,3.89,4,2,9.6,-0.4,-1.7,1.4,1.013
29313,3B,E. PÉREZ,,COL,MLB,29,14,2.5 Stars,2.5 Stars,N,H,N,4,5,7,7,8,4,5,5,7,7,9,5,4,-,4,1,1,135,133,545,472,109,76,20,0,13,59,67,68,12.5,3,3,0,2,0,139,25.5,14,.231,.330,.356,87,.298,88,0.1,4.11,4,2,-7.4,1.0,-0.6,-10.3,.925
31246,3B,R. PÉREZ,,-,-,31,16,2.5 Stars,2.5 Stars,H,N,N,5,5,6,5,6,6,5,5,6,5,6,6,-,-,-,7,7,38,6,58,53,15,5,7,0,3,15,9,5,8.6,0,0,0,0,0,11,19.0,0,.283,.345,.585,148,.308,149,0.4,3.69,2,0,3.5,-0.8,-0.4,0.0,.000
38123,C,C. QUINTANILLA,,PIT,MLB,25,3,2.5 Stars,2.5 Stars,N,H,N,4,5,4,6,8,5,5,5,4,6,9,5,7,-,7,4,8,128,126,515,427,110,71,23,5,11,43,61,77,15.0,0,7,0,4,0,111,21.6,12,.258,.377,.412,118,.320,121,3.7,4.07,4,1,13.6,-0.6,-1.9,-0.3,.906
38604,LF,F. QUIÑONES,,SDN,MLB,29,13,2.5 Stars,2.5 Stars,N,H,N,8,6,6,5,5,9,6,8,6,5,6,9,2,-,2,5,5,162,162,693,628,169,119,30,4,16,77,69,47,6.8,0,6,0,12,0,59,8.5,10,.269,.320,.406,102,.271,99,0.8,3.66,27,4,-0.6,0.5,3.0,-0.1,1.035
34677,3B,S. RAMÍREZ,,COL,MLB,28,9,2.5 Stars,2.5 Stars,N,N,N,5,5,4,6,7,6,5,6,4,6,7,8,3,-,3,1,1,137,116,514,451,106,72,19,0,15,62,60,50,9.7,2,9,0,4,0,93,18.1,11,.235,.321,.377,85,.262,88,-0.5,3.82,0,0,-7.3,-3.0,-3.0,-0.3,.978
36308,RF,E. RANDALL,,SDN,MLB,30,11,2.0 Stars,2.0 Stars,N,N,H,5,5,6,6,4,5,5,5,6,6,4,5,6,-,6,4,3,138,119,483,459,96,60,20,3,13,48,38,18,3.7,0,1,1,5,0,90,18.6,15,.209,.238,.351,62,.230,56,-2.2,3.42,4,1,-25.5,-1.2,-1.6,-4.8,.977
34099,3B,N. REED,,CIN,MLB,32,9,4.0 Stars,4.0 Stars,H,H,N,7,7,8,4,7,7,7,7,8,4,7,7,6,-,6,10,9,144,143,664,583,157,92,50,7,8,70,103,74,11.1,8,4,0,3,0,95,14.3,10,.269,.354,.420,109,.308,107,4.5,4.03,92,11,5.9,0.2,14.7,0.3,1.007
33834,CF,S. REID,,DET,MLB,28,9,2.5 Stars,2.5 Stars,N,N,N,5,5,6,5,6,5,5,5,7,6,6,6,7,-,7,8,8,97,81,342,299,82,40,27,6,9,49,55,38,11.1,0,2,0,3,1,65,19.0,4,.274,.357,.495,123,.320,127,3.1,3.85,26,4,11.4,1.3,4.6,3.3,1.018
37198,LF,R. REYES,,-,-,30,14,2.5 Stars,2.5 Stars,N,N,N,4,4,7,8,10,4,4,4,7,8,10,4,-,-,-,4,6,86,71,293,236,49,18,13,3,15,53,40,45,15.4,1,8,0,4,0,71,24.2,3,.208,.348,.479,123,.221,123,1.1,4.23,1,1,8.3,1.3,0.2,0.0,.000
38223,C,S. RICHMOND,,SEA,AAA,29,9,1.5 Stars,1.5 Stars,N,H,N,5,3,4,3,4,9,3,5,4,3,4,9,4,-,4,1,1,27,22,73,69,13,12,1,0,0,9,2,2,2.7,0,1,6,1,0,6,8.2,1,.188,.219,.203,20,.203,14,-0.7,3.26,0,0,-7.6,-2.2,-2.2,-0.2,.952
35326,1B,C. RIGSBY,,WAS,MLB,24,8,4.0 Stars,5.0 Stars,N,N,N,7,7,5,7,9,7,7,7,5,8,9,7,5,-,5,1,1,125,118,524,447,120,83,22,0,15,67,65,69,13.2,0,2,0,6,0,72,13.7,19,.268,.365,.418,106,.287,113,1.3,4.03,0,0,8.7,0.1,0.1,-0.5,.678
30480,C,E. RILEY,,KCA,AAA,27,10,2.0 Stars,3.0 Stars,N,N,N,4,5,5,6,8,3,5,4,5,9,9,3,3,-,3,1,2,18,16,72,61,12,9,0,0,3,9,8,10,13.9,0,0,0,1,0,28,38.9,0,.197,.306,.344,78,.290,80,-0.1,4.00,1,0,-1.7,0.3,0.3,0.0,.000
39452,CF,L. RIVERA,,-,-,37,20,2.0 Stars,2.0 Stars,N,H,N,5,5,5,5,5,5,5,5,5,5,5,5,7,-,7,8,9,115,107,418,383,92,62,17,2,11,50,47,30,7.2,0,2,0,3,0,77,18.4,6,.240,.297,.381,85,.272,84,1.2,3.67,29,4,-7.9,-1.9,1.9,8.1,1.030
33968,2B,R. RIVERA,,DET,MLB,23,7,2.5 Stars,5.0 Stars,H,N,N,7,10,8,4,5,4,10,9,8,5,5,6,7,-,7,8,8,146,146,580,536,148,85,47,8,8,61,76,36,6.2,1,3,0,5,0,181,31.2,7,.276,.322,.438,99,.398,101,3.2,3.80,18,2,0.9,2.8,4.7,4.4,1.010
