ID,POS,RL,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,STU,MOV,CON,PBABIP,HRR,STU P,MOV P,CON P,PBABIP P,HRR P,VELO,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,ERA,BABIP,WHIP,K/9,BB/9,HR/9,K/BB,K%-BB%,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,ERA+,FIP,FIP-,WAR
27938,RP,RP,WILLIS AUSTIN,,BAL,MLB,27,11,2.5 Stars,2.5 Stars,H,N,Normal,6,5,6,6,5,7,5,7,6,5,91-93,44,2,5,4,84.1,355,329,84,50,14,2,18,49,47,24,6,83,1,5.02,.288,1.28,8.9,2.6,1.9,3.5,16.6,0,1,3,0,0,6,39,15,1277,80,78,11,2,89,4.86,108,0.0
39007,RP,RP,SANTIAGO VÁSQUEZ,,NYN,MLB,31,14,3.0 Stars,3.0 Stars,H,N,Normal,6,5,6,5,5,6,5,6,5,5,94-96,37,0,5,2,57.2,252,223,59,39,10,3,7,31,31,22,1,51,4,4.84,.313,1.40,8.0,3.4,1.1,2.3,11.5,2,1,2,1,0,9,21,9,969,58,55,2,0,87,4.48,105,0.0
35880,RP,RP,ERNESTO CRUZ,,BAL,MLB,36,14,2.5 Stars,2.5 Stars,H,N,Normal,7,5,5,5,5,7,5,5,5,5,93-95,51,0,4,1,52.2,223,197,45,26,7,2,10,23,23,24,6,57,1,3.93,.267,1.31,9.7,4.1,1.7,2.4,14.8,0,1,2,1,0,1,29,13,816,43,52,7,0,114,4.76,106,-0.0
27114,SP,SP,BILL CANTÚ,,OAK,MLB,22,7,2.0 Stars,2.5 Stars,H,H,Normal,5,6,4,6,5,6,6,6,6,6,96-98,13,6,3,1,50.2,211,193,45,26,9,1,9,21,21,16,0,37,2,3.73,.245,1.20,6.6,2.8,1.6,2.3,10.0,0,0,3,1,0,4,7,1,736,59,51,5,1,117,5.29,121,-0.0
31179,RP,RP,JON BRANDT,,MIA,MLB,26,6,2.5 Stars,3.0 Stars,N,H,Selfish,5,6,5,6,6,9,6,5,6,6,91-93,27,5,0,4,45.0,206,187,61,43,10,1,7,36,36,14,0,31,3,7.20,.360,1.67,6.2,2.8,1.4,2.2,8.3,1,1,4,0,0,5,18,2,723,52,45,0,1,62,5.15,114,-0.0
36748,RP,RP,TONY CARDENAS,,OAK,MLB,36,19,2.0 Stars,2.0 Stars,H,N,Normal,6,5,6,6,4,6,5,6,6,4,96-98,33,8,1,1,27.1,112,100,24,15,3,0,6,13,13,8,0,27,0,4.28,.261,1.17,8.9,2.6,2.0,3.4,17.0,2,2,0,0,0,3,23,5,430,19,33,3,0,103,5.13,116,-0.0
30696,2B,-,KEN BORLASE,,CHA,MLB,29,10,2.0 Stars,2.0 Stars,H,N,Sparkplug,1,2,1,3,1,1,2,1,3,1,85-87,1,0,0,0,0.2,3,2,0,0,0,0,0,0,0,1,0,0,0,0.00,.000,1.50,0.0,13.5,0.0,0.0,-33.3,0,0,0,0,0,0,1,0,9,0,2,0,0,999,7.70,192,-0.0
31474,RP,RP,JUAN MEDINA,,NYA,MLB,26,9,2.5 Stars,2.5 Stars,H,N,Humble,7,5,4,6,5,8,5,4,6,5,92-94,2,0,0,0,5.0,21,16,2,2,0,0,0,1,1,4,0,3,1,1.80,.154,1.20,5.4,7.2,0.0,0.8,-4.8,0,0,0,0,0,1,1,0,79,5,6,0,0,246,5.17,116,-0.0
33069,SP,SP,CURT MCKENZIE,,MIA,MLB,30,11,2.0 Stars,2.0 Stars,N,N,Prankster,5,6,5,5,6,5,6,5,5,6,91-93,1,1,0,0,1.0,9,6,2,2,0,0,0,4,3,2,0,2,1,27.00,.500,4.00,18.0,18.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,41,1,0,0,0,17,8.37,186,-0.0
30315,RP,RP,FRANCISCO MENDOZA,,BAL,MLB,31,15,2.5 Stars,2.5 Stars,L,N,Normal,6,5,9,6,4,6,5,9,6,4,93-95,32,6,3,3,80.2,336,309,76,43,13,3,17,48,41,22,2,73,3,4.57,.267,1.21,8.1,2.5,1.9,3.3,15.2,0,2,4,0,0,8,16,3,1257,61,97,8,0,98,5.16,115,-0.0
32622,RP,RP,BRUCE DÍAZ,,CHN,MLB,33,14,3.0 Stars,3.0 Stars,H,N,Fan Fav,5,6,6,6,7,5,6,6,6,7,93-95,14,2,3,0,29.0,124,106,26,13,6,3,4,19,18,15,2,23,2,5.59,.278,1.41,7.1,4.7,1.2,1.5,6.5,1,0,2,0,0,7,13,1,417,33,23,1,1,80,5.13,115,-0.0
39218,RP,RP,WALTON STRICKLAND,,-,-,30,11,2.5 Stars,2.5 Stars,N,N,Normal,7,5,8,6,4,7,5,8,6,4,94-96,14,0,1,0,23.1,98,84,19,8,6,1,4,15,15,11,1,27,2,5.79,.278,1.29,10.4,4.2,1.5,2.5,16.3,0,1,0,0,0,3,15,1,370,20,19,0,0,76,4.83,109,-0.0
31213,CL,CL,MIKE O'BRIEN,,COL,MLB,30,13,3.0 Stars,3.0 Stars,N,N,Normal,5,6,8,6,6,5,6,8,6,6,91-93,52,0,6,9,65.2,283,258,68,46,9,2,11,34,31,19,2,51,2,4.25,.285,1.32,7.0,2.6,1.5,2.7,11.3,0,4,3,0,0,7,26,10,985,74,64,4,1,107,4.87,107,-0.0
36010,RP,RP,RON CHILDS,,-,-,30,11,3.0 Stars,3.0 Stars,H,N,Normal,8,5,5,5,5,8,5,5,5,5,96-98,42,0,1,1,78.0,340,300,75,46,19,0,10,49,47,35,1,69,2,5.42,.290,1.41,8.0,4.0,1.2,2.0,10.0,0,3,4,0,0,4,39,8,1326,72,85,4,2,80,4.66,107,-0.0
12735,SP,SP,NACHO HERNÁNDEZ,,-,-,38,22,2.5 Stars,2.5 Stars,N,N,Normal,3,6,8,6,7,3,6,8,6,7,94-96,13,0,1,1,22.2,104,92,24,18,3,1,2,11,10,9,0,12,2,3.97,.278,1.46,4.8,3.6,0.8,1.3,2.9,0,1,1,0,0,2,8,3,393,28,26,2,0,113,4.92,109,-0.0
33733,SP,SP,MARK JONES,,NYA,AAA,25,3,2.0 Stars,2.5 Stars,N,N,Normal,5,6,4,6,6,7,6,4,6,6,95-97,6,3,1,1,17.1,81,69,19,14,2,0,3,11,11,10,0,15,0,5.71,.302,1.67,7.8,5.2,1.6,1.5,6.2,0,2,1,0,0,0,1,1,285,16,20,3,0,78,5.62,127,-0.0
29333,RP,RP,SEAN MILLS,,ARI,MLB,30,14,2.5 Stars,2.5 Stars,N,N,Normal,5,6,7,6,6,5,6,7,6,6,92-94,21,0,4,2,44.0,188,176,47,24,13,2,8,22,22,10,0,35,1,4.50,.291,1.30,7.2,2.0,1.6,3.5,13.3,0,1,1,0,0,2,17,4,677,46,48,1,1,100,4.90,108,-0.0
33343,SP,SP,ANDREW CROCKER,,SDN,MLB,30,12,2.0 Stars,2.0 Stars,N,H,Normal,4,5,5,5,5,4,5,5,5,5,91-93,33,19,2,14,127.1,553,495,136,90,23,3,20,79,75,50,1,85,4,5.30,.297,1.46,6.0,3.5,1.4,1.7,6.3,3,1,3,0,0,19,10,2,2036,146,126,10,3,81,5.33,123,-0.1
27905,RP,RP,WILL GOINGS,,PHI,MLB,26,11,3.0 Stars,3.0 Stars,H,N,Normal,7,6,5,5,7,7,6,5,5,7,93-95,63,0,6,5,87.1,412,356,105,72,19,2,12,61,58,51,2,92,2,5.98,.366,1.79,9.5,5.3,1.2,1.8,10.0,1,2,4,1,0,7,41,17,1641,85,73,13,1,75,4.80,107,-0.1
33077,SP,SP,TIM CRAWFORD,,-,-,30,12,2.0 Stars,2.0 Stars,N,N,Normal,5,5,5,5,5,5,5,5,5,5,94-96,50,2,4,1,72.1,315,276,72,46,15,1,10,38,38,33,1,64,4,4.73,.305,1.45,8.0,4.1,1.2,1.9,9.8,0,1,1,2,1,6,29,3,1165,68,73,6,0,94,4.89,110,-0.1
37306,SP,SP,JIMMY HUMPHREY,,-,-,33,13,2.0 Stars,2.0 Stars,N,N,Normal,5,6,3,6,6,5,6,3,6,6,94-96,61,0,4,2,110.2,480,424,104,67,20,1,16,57,51,51,1,104,4,4.15,.289,1.40,8.5,4.1,1.3,2.0,11.0,0,1,8,1,0,14,43,9,1773,102,108,4,2,108,4.84,107,-0.1
31761,CL,CL,ELVIN BECK,,MIN,AAA,26,6,2.5 Stars,2.5 Stars,N,N,Normal,6,7,4,7,7,9,7,4,7,7,92-94,36,0,1,2,41.0,179,161,43,26,9,1,7,17,17,17,1,40,1,3.73,.316,1.46,8.8,3.7,1.5,2.4,12.8,0,0,2,0,0,3,32,7,659,39,38,1,0,120,4.89,109,-0.1
29357,SP,SP,MIKE RIESDORF,,SEA,AAA,26,11,2.0 Stars,2.0 Stars,N,N,Normal,5,5,4,6,5,7,5,4,6,5,96-98,7,7,2,3,39.2,177,160,45,29,6,1,9,26,24,11,0,36,4,5.45,.313,1.41,8.2,2.5,2.0,3.3,14.1,2,0,2,0,0,3,0,0,643,46,34,5,0,79,5.64,130,-0.1
27961,CL,CL,JASON ROBINSON,,CIN,AAA,25,9,2.5 Stars,2.5 Stars,N,H,Normal,6,6,4,6,6,6,6,4,6,6,93-95,8,4,0,0,12.1,57,48,14,10,2,0,2,8,8,9,0,11,0,5.84,.343,1.86,8.0,6.6,1.5,1.2,3.5,0,0,0,0,0,2,2,1,232,9,14,0,0,76,5.89,132,-0.1
36542,SP,SP,CARLOS MIRANDA,,-,-,36,19,2.0 Stars,2.0 Stars,H,H,Normal,5,5,7,6,4,5,5,7,6,4,93-95,44,0,6,0,84.1,362,331,85,55,13,1,16,47,47,24,2,84,5,5.02,.296,1.29,9.0,2.6,1.7,3.5,16.6,0,2,2,0,0,4,34,18,1324,80,80,11,2,89,4.81,108,-0.1
39414,SP,SP,JOE THOMPSON,,-,-,32,14,2.5 Stars,2.5 Stars,L,N,Normal,5,5,8,6,5,5,5,8,6,5,93-95,66,0,3,11,65.1,273,247,60,35,12,1,12,33,33,21,5,63,4,4.55,.277,1.24,8.7,2.9,1.7,3.0,15.4,0,1,1,1,0,6,22,7,992,72,53,2,0,97,4.75,107,-0.1
35000,SP,SP,KENNY JACOBS,,ARI,MLB,32,13,2.0 Stars,2.0 Stars,L,N,Normal,6,5,5,6,5,6,5,5,6,5,94-96,33,8,3,2,92.0,404,359,94,62,13,2,17,47,46,43,0,87,1,4.50,.301,1.49,8.5,4.2,1.7,2.0,10.9,0,1,2,1,0,7,18,2,1557,87,90,6,3,100,5.32,117,-0.1
30884,SP,SP,HIDEKI NAKASHIMA,,-,-,33,16,2.0 Stars,2.0 Stars,L,N,Unmotivated,6,5,6,6,4,6,5,6,6,4,94-96,40,0,1,5,74.1,323,300,83,52,16,2,13,41,40,22,0,61,0,4.84,.308,1.41,7.4,2.7,1.6,2.8,12.1,0,1,3,0,0,7,31,9,1184,75,81,3,0,93,4.89,108,-0.1
33888,RP,RP,CHAD STEVENS,,SDN,MLB,24,6,2.5 Stars,3.0 Stars,N,N,Normal,5,7,3,6,7,9,7,4,6,7,93-95,2,2,0,1,1.1,10,6,2,2,0,0,0,3,1,4,0,1,0,6.75,.400,4.50,6.8,27.0,0.0,0.2,-30.0,0,0,0,0,0,0,0,0,37,1,2,0,0,64,10.87,252,-0.1
38976,SP,SP,TODD BROWN,,-,-,28,10,1.5 Stars,1.5 Stars,N,N,Selfish,7,5,4,6,4,9,5,4,6,4,91-93,47,9,2,6,107.1,479,415,107,67,20,3,17,69,68,55,0,104,7,5.70,.304,1.51,8.7,4.6,1.4,1.9,10.2,0,2,9,0,0,8,33,10,1762,83,121,4,5,79,5.23,116,-0.1
36601,SP,SP,IDS KEIJZER,,-,-,35,19,2.5 Stars,2.5 Stars,L,N,Normal,5,6,7,6,6,5,6,7,6,6,93-95,40,0,2,1,44.0,185,171,43,28,7,1,7,20,20,13,0,33,0,4.09,.273,1.27,6.8,2.7,1.4,2.5,10.8,0,1,1,0,0,3,31,6,687,47,47,3,0,107,4.83,110,-0.1
31845,RP,RP,JESSE WINTER,,MON,MLB,24,1,2.0 Stars,2.5 Stars,N,H,Normal,5,5,4,5,4,8,5,4,5,6,92-94,10,5,0,4,27.0,125,105,32,17,9,3,3,18,18,16,0,14,1,6.00,.322,1.78,4.7,5.3,1.0,0.9,-1.6,1,2,2,0,0,3,2,1,505,31,31,5,1,73,5.67,128,-0.1
27462,SP,SP,MIKE MURDOCH,,SEA,MLB,23,8,1.5 Stars,2.0 Stars,N,H,Normal,5,5,3,6,5,6,5,5,6,5,95-97,39,18,7,8,140.1,645,555,156,94,35,7,20,81,78,79,0,121,4,5.00,.325,1.67,7.8,5.1,1.3,1.5,6.5,2,5,3,0,0,13,23,9,2468,122,155,9,5,86,5.28,122,-0.1
30496,SP,SP,NATHANIEL WHITEHEAD,,CIN,AAA,27,11,2.0 Stars,2.5 Stars,N,N,Selfish,5,6,5,6,6,6,6,5,6,6,90-92,9,0,2,0,16.2,78,64,16,7,5,1,3,12,10,10,0,19,0,5.40,.295,1.56,10.3,5.4,1.6,1.9,11.5,1,2,0,0,1,0,1,1,306,12,19,1,0,82,5.23,117,-0.1
33843,SP,SP,EDGAR OROZCO,,-,-,34,18,2.0 Stars,2.0 Stars,H,N,Normal,5,6,4,6,7,5,6,4,6,7,94-96,36,7,2,0,59.0,271,234,59,38,10,3,8,32,32,30,0,48,4,4.88,.283,1.51,7.3,4.6,1.2,1.6,6.6,1,2,3,0,0,3,23,10,1022,66,59,6,1,91,5.24,118,-0.1
33106,RP,RP,BOB HUNT,,-,-,38,17,2.5 Stars,2.5 Stars,L,N,Normal,5,6,6,6,6,5,6,6,6,6,90-92,36,0,1,1,44.2,190,169,41,23,10,0,8,26,26,18,2,41,2,5.24,.273,1.32,8.3,3.6,1.6,2.3,12.1,0,1,3,0,0,5,20,8,728,51,36,2,1,87,5.07,111,-0.1
37834,SP,SP,CLAUDIO MALDONADO,,-,-,35,19,2.0 Stars,2.0 Stars,H,N,Normal,5,6,4,6,6,5,6,4,6,6,93-95,43,0,1,3,62.0,281,238,60,38,15,0,7,34,34,35,3,51,4,4.94,.288,1.53,7.4,5.1,1.0,1.5,5.7,0,4,9,0,0,3,18,10,1073,66,64,4,0,91,4.94,110,-0.1
37502,RP,RP,JEMI HUDSON,,CHN,MLB,31,9,3.0 Stars,3.0 Stars,N,N,Normal,5,7,5,6,8,5,7,5,6,8,94-96,63,0,7,4,76.0,340,288,70,46,12,1,11,40,36,42,9,73,5,4.26,.284,1.47,8.6,5.0,1.3,1.7,9.1,1,4,5,0,0,11,45,17,1258,78,66,6,0,104,4.83,108,-0.1
27898,SP,SP,DAVE MOORE,,SDN,MLB,25,9,2.0 Stars,2.0 Stars,N,N,Normal,5,5,5,6,5,5,5,5,6,5,93-95,7,7,2,2,34.0,151,128,34,23,5,1,5,20,17,18,0,18,0,4.50,.266,1.53,4.8,4.8,1.3,1.0,0.0,1,4,1,0,0,4,0,0,563,46,34,5,1,96,5.81,134,-0.1
38459,RP,RP,SKIP WEST,,-,-,36,13,3.0 Stars,3.0 Stars,N,N,Normal,5,6,6,6,6,5,6,6,6,6,91-93,38,0,1,2,37.0,169,149,43,31,6,0,6,19,19,17,1,37,2,4.62,.346,1.62,9.0,4.1,1.5,2.2,11.8,0,1,0,0,0,5,9,4,675,38,31,3,0,96,4.94,111,-0.1
30153,RP,RP,JORGE MOTA,,COL,AAA,25,8,2.5 Stars,2.5 Stars,H,N,Normal,7,6,3,6,5,7,6,3,6,5,91-93,1,0,0,0,2.1,15,13,7,4,2,0,1,5,5,2,0,1,0,19.29,.545,3.86,3.9,7.7,3.9,0.5,-6.7,0,0,0,0,0,0,2,2,54,3,2,0,0,24,10.66,234,-0.1
29896,RP,RP,JIM FERRER,,CAR,MLB,30,14,2.5 Stars,2.5 Stars,N,H,Normal,7,5,4,7,5,7,5,4,7,5,94-96,41,2,2,1,82.2,340,307,63,32,14,1,16,35,31,29,0,85,2,3.38,.227,1.11,9.3,3.2,1.7,2.9,16.5,0,1,3,0,1,3,31,18,1311,64,93,2,2,131,4.96,112,-0.1
33550,RP,RP,DAVID PALMER,,ATL,MLB,27,8,2.5 Stars,2.5 Stars,H,N,Normal,5,6,5,5,6,6,6,5,5,6,92-94,5,0,0,1,10.2,54,45,15,9,5,0,1,13,13,8,1,5,1,10.97,.359,2.16,4.2,6.8,0.8,0.6,-5.6,0,0,0,0,0,1,2,1,196,12,13,1,0,40,5.90,134,-0.1
37417,SP,SP,DENIS MOORE,,PIT,AAA,25,6,2.0 Stars,2.0 Stars,N,N,Prankster,4,5,6,5,5,4,5,6,5,5,91-93,20,14,2,7,74.0,327,288,80,56,10,1,13,50,47,27,0,46,3,5.72,.282,1.45,5.6,3.3,1.6,1.7,5.8,0,9,4,1,0,6,3,2,1192,69,97,9,4,77,5.63,128,-0.2
32551,RP,RP,ANTÓNIO PÉREZ,,OAK,MLB,32,14,2.5 Stars,2.5 Stars,N,N,Normal,5,5,5,5,5,5,5,5,5,5,93-95,5,0,1,0,11.2,45,39,6,4,0,0,2,8,8,6,0,8,0,6.17,.138,1.03,6.2,4.6,1.5,1.3,4.4,0,0,1,0,0,2,4,0,162,14,11,0,0,71,5.77,132,-0.2
39117,RP,RP,DIAN SUHARTO,,TEX,MLB,33,16,2.5 Stars,2.5 Stars,N,N,Normal,6,5,5,5,5,6,5,5,5,5,94-96,33,4,6,1,68.0,296,257,63,41,7,2,13,38,37,26,0,71,6,4.90,.279,1.31,9.4,3.4,1.7,2.7,15.2,1,6,7,1,0,5,21,5,1108,55,72,3,1,91,5.18,116,-0.2
30824,SP,SP,RANDY SNOW,,HOU,MLB,24,8,2.5 Stars,2.5 Stars,L,L,Unmotivated,6,6,5,6,7,6,6,7,6,7,92-94,9,0,2,0,13.1,63,57,19,13,3,0,3,14,14,5,1,13,1,9.45,.390,1.80,8.8,3.4,2.0,2.6,12.7,0,0,0,0,0,1,2,2,222,11,14,1,1,46,5.47,124,-0.2
32343,RP,RP,WOODY GWYNN J,,-,-,35,14,2.5 Stars,2.5 Stars,N,N,Humble,5,6,6,6,6,5,6,6,6,6,94-96,26,0,1,1,51.1,216,186,39,23,8,1,7,29,28,23,7,40,4,4.91,.227,1.21,7.0,4.0,1.2,1.7,7.9,1,2,2,1,0,4,16,2,750,37,71,11,2,86,4.76,112,-0.2
36738,RP,RP,JOSÉ AGUILAR,,CHA,AAA,28,6,2.5 Stars,2.5 Stars,N,N,Normal,5,5,8,6,5,6,5,8,6,5,92-94,5,0,0,0,5.1,36,33,17,11,3,1,2,14,14,2,0,5,0,23.62,.556,3.56,8.4,3.4,3.4,2.5,8.3,0,1,0,0,0,0,3,1,107,3,8,0,0,19,7.50,169,-0.2
29088,SP,SP,FRANK DOOLEY,,OAK,MLB,25,10,1.5 Stars,1.5 Stars,N,H,Normal,6,5,3,6,4,6,5,3,6,4,95-97,13,2,5,1,39.2,174,153,35,26,3,0,6,17,17,15,0,27,3,3.86,.238,1.26,6.1,3.4,1.4,1.8,6.9,0,2,0,0,1,2,5,3,653,37,53,2,0,113,5.34,122,-0.2
40048,RP,RP,JUAN TRUJILLO,,LAN,MLB,28,6,2.5 Stars,2.5 Stars,N,N,Normal,6,5,5,6,5,7,5,5,6,5,93-95,25,0,2,0,34.1,154,138,34,25,4,0,5,18,17,13,0,24,1,4.46,.261,1.37,6.3,3.4,1.3,1.8,7.1,0,2,1,0,0,2,16,2,573,39,38,5,0,98,5.09,116,-0.2
35566,SP,SP,SLOAN WOODS,,KCA,AAA,27,6,2.0 Stars,2.5 Stars,N,N,Normal,6,5,6,7,5,8,5,6,7,5,91-93,4,4,1,2,15.0,80,67,27,18,5,1,3,18,15,7,0,8,2,9.00,.407,2.27,4.8,4.2,1.8,1.1,1.2,1,3,2,0,0,1,0,0,281,16,18,1,1,49,6.71,151,-0.2
28782,RP,RP,GERMÁN CRUZ,,NYA,MLB,32,12,2.5 Stars,2.5 Stars,N,N,Normal,5,5,5,6,5,5,5,5,6,5,92-94,28,0,0,1,49.2,206,183,39,24,8,0,7,20,20,20,0,39,3,3.62,.234,1.19,7.1,3.6,1.3,1.9,9.2,0,0,3,0,0,3,24,3,801,42,63,3,0,122,5.02,113,-0.2
39104,SP,SP,MARK PRIDAY,,-,-,31,12,2.5 Stars,2.5 Stars,N,H,Normal,5,6,7,6,6,5,6,7,6,6,92-94,36,5,5,3,80.1,376,335,104,69,19,2,14,59,46,28,0,69,4,5.15,.347,1.64,7.7,3.1,1.6,2.5,10.9,2,7,4,0,0,7,27,10,1405,78,84,9,3,85,5.12,117,-0.2
33810,RP,RP,DON KOWALCHUK,,-,-,34,18,2.0 Stars,2.0 Stars,N,N,Normal,5,5,6,6,4,5,5,6,6,4,93-95,20,0,1,0,30.0,134,125,45,34,4,0,7,19,17,7,0,28,0,5.10,.413,1.73,8.4,2.1,2.1,4.0,15.7,0,2,1,0,0,8,16,6,492,23,30,1,1,87,5.24,118,-0.2
28366,SP,SP,DAN BUTLER,,MIN,AAA,24,9,2.0 Stars,2.5 Stars,N,N,Normal,4,6,5,5,6,5,6,5,5,6,96-98,5,0,1,0,6.1,27,24,5,0,3,0,2,6,6,3,0,5,0,8.53,.176,1.26,7.1,4.3,2.8,1.7,7.4,0,0,1,0,0,0,3,1,107,1,13,0,0,52,7.32,163,-0.2
33235,RP,RP,MWAI AKIMI,,SDN,MLB,34,18,2.0 Stars,2.0 Stars,N,N,Normal,6,5,5,6,4,6,5,5,6,4,92-94,34,0,0,0,73.2,310,276,58,34,11,1,12,38,35,30,0,74,3,4.28,.241,1.19,9.0,3.7,1.5,2.5,14.2,0,1,2,1,0,5,28,4,1186,57,83,8,1,101,4.83,111,-0.2
41154,SP,SP,FERNANDO CRUZ,,OAK,AAA,36,14,2.0 Stars,2.0 Stars,N,N,Normal,5,5,7,6,5,5,5,7,6,5,93-95,5,4,0,3,14.1,74,67,26,16,2,3,5,19,18,6,0,15,0,11.30,.438,2.23,9.4,3.8,3.1,2.5,12.2,0,1,0,0,0,2,0,0,247,8,19,5,0,40,7.07,158,-0.2
38991,RP,RP,MICHAEL REED,,NYN,MLB,35,14,2.5 Stars,2.5 Stars,L,N,Normal,5,6,5,5,6,5,6,5,5,6,91-93,14,0,1,2,17.0,88,73,22,16,5,0,1,11,11,12,1,11,3,5.82,.344,2.00,5.8,6.4,0.5,0.9,-1.1,0,0,1,0,0,0,6,3,352,24,15,0,2,73,5.31,125,-0.2
36805,RP,RP,TIM WILSON,,SDN,MLB,26,3,2.5 Stars,2.5 Stars,N,N,Normal,7,5,3,6,5,8,5,3,6,5,94-96,22,0,2,0,38.2,176,158,44,33,5,0,6,19,16,16,0,31,1,3.72,.311,1.55,7.2,3.7,1.4,1.9,8.5,0,1,0,0,0,3,24,11,648,32,49,5,0,116,5.11,118,-0.2
37984,SP,SP,ANDRÉS SALINAS,,-,-,37,20,2.0 Stars,2.0 Stars,H,N,Captain,5,5,5,5,6,5,5,5,5,6,97-99,37,0,4,4,57.1,273,229,65,38,15,4,8,46,40,37,9,46,2,6.28,.317,1.78,7.2,5.8,1.3,1.2,3.3,0,5,1,0,0,7,38,19,976,66,53,4,0,72,5.15,113,-0.2
31222,SP,SP,ANASTASIO PEÑA,,TBA,MLB,23,1,2.0 Stars,4.0 Stars,H,H,Unknown,7,5,5,6,5,9,6,5,6,7,90-92,8,8,0,6,36.2,177,150,44,26,7,3,8,32,32,24,1,36,0,7.85,.330,1.85,8.8,5.9,2.0,1.5,6.8,0,3,5,0,0,1,0,0,650,28,45,5,0,55,6.13,141,-0.2
28063,SP,SP,GEORGE TYLER,,PIT,AAA,25,9,2.0 Stars,2.5 Stars,N,N,Selfish,4,5,6,6,5,7,5,6,6,5,92-94,1,1,0,1,1.1,11,9,6,2,2,0,2,6,6,2,0,1,0,40.50,.667,6.00,6.8,13.5,13.5,0.5,-9.1,0,0,0,0,0,0,0,0,39,0,2,0,0,11,25.87,590,-0.3
35010,RP,RP,CECIL PEARCE,,SLN,MLB,31,12,2.5 Stars,2.5 Stars,H,N,Humble,6,5,7,6,5,6,5,7,6,5,91-93,31,0,2,1,55.2,246,216,54,32,10,4,8,33,29,25,0,48,3,4.69,.284,1.42,7.8,4.0,1.3,1.9,9.3,0,2,5,0,0,5,19,5,915,55,57,4,2,93,5.03,115,-0.3
37250,SP,SP,JOE ROSS,,PHI,MLB,23,3,2.5 Stars,3.5 Stars,H,N,Normal,5,6,6,6,7,6,6,6,6,7,96-98,4,0,0,1,6.2,34,31,11,7,1,0,3,6,6,2,0,7,1,8.10,.381,1.95,9.4,2.7,4.0,3.5,14.7,0,0,0,0,0,0,2,1,120,5,8,0,0,55,8.47,190,-0.3
34711,RP,RP,TIM WALSH,,MIN,MLB,25,5,2.5 Stars,2.5 Stars,H,N,Normal,5,5,5,5,5,7,5,5,5,5,94-96,16,0,5,1,24.1,103,94,22,11,5,1,5,13,13,9,0,17,0,4.81,.236,1.27,6.3,3.3,1.8,1.9,7.8,0,0,3,0,0,1,13,7,385,28,27,2,1,93,5.76,128,-0.3
35409,RP,RP,ANDREW JONES,,CLE,MLB,26,3,2.5 Stars,2.5 Stars,N,N,Normal,9,5,4,5,5,9,5,5,5,5,92-94,11,6,1,3,16.2,71,63,17,9,2,0,6,10,10,8,0,22,0,5.40,.314,1.50,11.9,4.3,3.2,2.8,19.7,0,0,0,0,0,2,2,0,256,12,12,2,1,82,6.85,155,-0.3
39309,SP,SP,BILL HENNESSEY,,LAN,MLB,25,4,2.5 Stars,2.5 Stars,N,N,Selfish,6,5,6,6,5,6,5,6,6,5,93-95,35,15,5,10,96.2,428,391,115,71,21,2,21,64,63,29,0,79,2,5.87,.316,1.49,7.4,2.7,2.0,2.7,11.7,0,6,0,0,0,9,17,4,1580,93,106,1,2,75,5.53,126,-0.3
36480,RP,RP,SHUN INE,,OAK,MLB,35,19,2.5 Stars,2.5 Stars,H,N,Fan Fav,6,5,8,6,4,6,5,8,6,4,94-96,14,1,2,0,29.1,120,110,26,13,6,0,7,16,14,7,0,22,0,4.30,.226,1.12,6.8,2.1,2.1,3.1,12.5,0,3,1,1,0,2,9,3,444,27,36,1,1,102,5.69,130,-0.3
32978,CL,CL,RON MCSWEEN,,CAR,MLB,28,9,2.5 Stars,2.5 Stars,H,L,Sparkplug,7,5,5,6,4,7,5,5,6,5,94-96,64,0,4,5,72.1,311,278,68,46,10,0,12,37,33,24,4,63,8,4.11,.275,1.27,7.8,3.0,1.5,2.6,12.5,0,1,1,1,0,7,21,3,1177,60,85,10,3,107,4.95,112,-0.3
33793,SP,SP,HOWARD LONG,,BAL,AA,27,6,2.5 Stars,3.0 Stars,H,N,Sparkplug,5,6,4,6,7,7,7,4,6,9,90-92,20,0,4,0,41.2,181,164,46,29,7,1,9,23,23,13,0,39,2,4.97,.314,1.42,8.4,2.8,1.9,3.0,14.4,0,2,2,0,0,6,16,1,648,39,40,5,1,90,5.39,120,-0.3
33823,RP,RP,BRIAN AVILÉS,,HOU,MLB,27,8,3.0 Stars,3.0 Stars,L,N,Normal,5,6,7,6,6,6,6,7,6,6,91-93,32,0,2,7,32.1,158,143,47,33,7,2,5,25,23,13,2,22,2,6.40,.362,1.86,6.1,3.6,1.4,1.7,5.7,0,0,2,1,0,1,19,7,555,35,37,2,0,68,5.23,119,-0.3
30575,SP,SP,TONY PACHECO,,-,-,31,15,2.5 Stars,2.5 Stars,N,N,Normal,5,5,4,5,5,5,5,4,5,5,92-94,28,0,3,2,45.0,218,189,61,43,11,0,7,33,33,24,1,39,3,6.60,.372,1.89,7.8,4.8,1.4,1.6,6.9,0,2,2,2,0,4,13,8,861,53,37,8,0,68,5.40,120,-0.3
